LD=128
Using: cuda
Epoch 1/400 | G_loss: 1.66118 | D_loss: 0.55131 | D_real_accuracy: 94.48242 | D_fake_accuracy: 92.08984
Epoch 45/400 | G_loss: 1.32676 | D_loss: 0.52103 | D_real_accuracy: 95.65430 | D_fake_accuracy: 100.00000
Epoch 46/400 | G_loss: 1.32768 | D_loss: 0.52661 | D_real_accuracy: 94.48242 | D_fake_accuracy: 100.00000
Epoch 47/400 | G_loss: 1.33506 | D_loss: 0.52002 | D_real_accuracy: 96.14258 | D_fake_accuracy: 100.00000
Epoch 48/400 | G_loss: 1.33904 | D_loss: 0.53422 | D_real_accuracy: 94.38477 | D_fake_accuracy: 96.87500
Epoch 49/400 | G_loss: 1.31913 | D_loss: 0.52597 | D_real_accuracy: 94.23828 | D_fake_accuracy: 100.00000
Epoch 50/400 | G_loss: 1.35580 | D_loss: 0.52357 | D_real_accuracy: 95.84961 | D_fake_accuracy: 100.00000
Epoch 51/400 | G_loss: 1.45268 | D_loss: 0.55777 | D_real_accuracy: 90.82031 | D_fake_accuracy: 96.87500
Epoch 52/400 | G_loss: 1.33086 | D_loss: 0.52429 | D_real_accuracy: 95.01953 | D_fake_accuracy: 100.00000
Epoch 53/400 | G_loss: 1.37457 | D_loss: 0.52795 | D_real_accuracy: 95.01953 | D_fake_accuracy: 100.00000
Epoch 54/400 | G_loss: 1.34631 | D_loss: 0.52729 | D_real_accuracy: 94.62891 | D_fake_accuracy: 100.00000
Epoch 55/400 | G_loss: 1.33239 | D_loss: 0.52021 | D_real_accuracy: 96.14258 | D_fake_accuracy: 100.00000
Epoch 56/400 | G_loss: 1.32883 | D_loss: 0.52495 | D_real_accuracy: 95.41016 | D_fake_accuracy: 100.00000
Epoch 57/400 | G_loss: 1.38199 | D_loss: 0.53196 | D_real_accuracy: 94.23828 | D_fake_accuracy: 98.43750
Epoch 58/400 | G_loss: 1.40532 | D_loss: 0.54898 | D_real_accuracy: 92.96875 | D_fake_accuracy: 96.87500
Epoch 59/400 | G_loss: 1.35845 | D_loss: 0.53112 | D_real_accuracy: 95.11719 | D_fake_accuracy: 100.00000
Epoch 60/400 | G_loss: 1.32976 | D_loss: 0.52210 | D_real_accuracy: 96.33789 | D_fake_accuracy: 100.00000
Epoch 61/400 | G_loss: 1.33652 | D_loss: 0.52563 | D_real_accuracy: 96.28906 | D_fake_accuracy: 100.00000
Epoch 62/400 | G_loss: 1.35791 | D_loss: 0.52095 | D_real_accuracy: 96.43555 | D_fake_accuracy: 100.00000
Epoch 63/400 | G_loss: 1.34049 | D_loss: 0.51764 | D_real_accuracy: 97.26562 | D_fake_accuracy: 100.00000
Epoch 64/400 | G_loss: 1.83700 | D_loss: 0.67235 | D_real_accuracy: 81.88477 | D_fake_accuracy: 85.15625
Epoch 65/400 | G_loss: 1.07984 | D_loss: 0.65897 | D_real_accuracy: 68.65234 | D_fake_accuracy: 83.10547
Epoch 66/400 | G_loss: 0.97872 | D_loss: 0.65777 | D_real_accuracy: 65.18555 | D_fake_accuracy: 84.96094
Epoch 67/400 | G_loss: 1.01523 | D_loss: 0.71520 | D_real_accuracy: 53.95508 | D_fake_accuracy: 54.34570
Epoch 68/400 | G_loss: 1.04044 | D_loss: 0.72507 | D_real_accuracy: 53.61328 | D_fake_accuracy: 52.53906
Epoch 69/400 | G_loss: 1.00645 | D_loss: 0.73474 | D_real_accuracy: 53.61328 | D_fake_accuracy: 68.60352
Epoch 70/400 | G_loss: 1.09615 | D_loss: 0.75990 | D_real_accuracy: 49.46289 | D_fake_accuracy: 51.41602
Epoch 71/400 | G_loss: 0.85968 | D_loss: 0.70298 | D_real_accuracy: 53.36914 | D_fake_accuracy: 60.59570
Epoch 72/400 | G_loss: 1.01664 | D_loss: 0.73961 | D_real_accuracy: 53.12500 | D_fake_accuracy: 70.94727
Epoch 73/400 | G_loss: 1.26633 | D_loss: 0.78385 | D_real_accuracy: 56.00586 | D_fake_accuracy: 58.98438
Epoch 74/400 | G_loss: 0.90912 | D_loss: 0.69519 | D_real_accuracy: 59.61914 | D_fake_accuracy: 64.11133
Epoch 75/400 | G_loss: 0.86438 | D_loss: 0.67684 | D_real_accuracy: 61.08398 | D_fake_accuracy: 69.87305
Epoch 76/400 | G_loss: 0.89411 | D_loss: 0.68605 | D_real_accuracy: 58.78906 | D_fake_accuracy: 77.34375
Epoch 77/400 | G_loss: 0.94728 | D_loss: 0.72206 | D_real_accuracy: 51.75781 | D_fake_accuracy: 65.67383
Epoch 78/400 | G_loss: 1.09933 | D_loss: 0.73625 | D_real_accuracy: 64.74609 | D_fake_accuracy: 64.64844
Epoch 79/400 | G_loss: 0.88090 | D_loss: 0.69166 | D_real_accuracy: 60.79102 | D_fake_accuracy: 71.77734
Epoch 80/400 | G_loss: 0.87327 | D_loss: 0.68374 | D_real_accuracy: 60.49805 | D_fake_accuracy: 72.90039
Epoch 81/400 | G_loss: 0.94667 | D_loss: 0.66832 | D_real_accuracy: 62.15820 | D_fake_accuracy: 75.04883
Epoch 82/400 | G_loss: 1.12742 | D_loss: 0.72823 | D_real_accuracy: 54.15039 | D_fake_accuracy: 59.27734
Epoch 83/400 | G_loss: 1.09625 | D_loss: 0.69540 | D_real_accuracy: 61.08398 | D_fake_accuracy: 71.72852
Epoch 84/400 | G_loss: 0.96613 | D_loss: 0.66810 | D_real_accuracy: 66.35742 | D_fake_accuracy: 78.02734
Epoch 85/400 | G_loss: 0.90399 | D_loss: 0.66020 | D_real_accuracy: 66.79688 | D_fake_accuracy: 84.42383
Epoch 86/400 | G_loss: 0.95364 | D_loss: 0.69586 | D_real_accuracy: 60.00977 | D_fake_accuracy: 66.30859
Epoch 87/400 | G_loss: 1.10131 | D_loss: 0.71688 | D_real_accuracy: 61.71875 | D_fake_accuracy: 65.72266
Epoch 88/400 | G_loss: 0.96146 | D_loss: 0.67081 | D_real_accuracy: 67.28516 | D_fake_accuracy: 81.73828
Epoch 89/400 | G_loss: 0.90233 | D_loss: 0.67478 | D_real_accuracy: 61.18164 | D_fake_accuracy: 76.07422
Epoch 90/400 | G_loss: 0.91270 | D_loss: 0.69574 | D_real_accuracy: 59.17969 | D_fake_accuracy: 71.43555
Epoch 91/400 | G_loss: 1.11456 | D_loss: 0.70768 | D_real_accuracy: 58.88672 | D_fake_accuracy: 78.22266
Epoch 92/400 | G_loss: 1.16325 | D_loss: 0.74278 | D_real_accuracy: 60.44922 | D_fake_accuracy: 62.74414
Epoch 93/400 | G_loss: 0.86564 | D_loss: 0.66032 | D_real_accuracy: 73.97461 | D_fake_accuracy: 88.47656
Epoch 94/400 | G_loss: 1.12829 | D_loss: 0.69288 | D_real_accuracy: 66.06445 | D_fake_accuracy: 76.75781
Epoch 95/400 | G_loss: 1.69464 | D_loss: 0.78846 | D_real_accuracy: 65.91797 | D_fake_accuracy: 58.74023
Epoch 96/400 | G_loss: 1.09448 | D_loss: 0.68865 | D_real_accuracy: 75.92773 | D_fake_accuracy: 81.29883
Epoch 97/400 | G_loss: 0.89339 | D_loss: 0.62068 | D_real_accuracy: 80.46875 | D_fake_accuracy: 97.16797
Epoch 98/400 | G_loss: 0.90077 | D_loss: 0.63576 | D_real_accuracy: 75.97656 | D_fake_accuracy: 93.11523
Epoch 99/400 | G_loss: 0.90998 | D_loss: 0.64987 | D_real_accuracy: 67.33398 | D_fake_accuracy: 79.93164
Epoch 100/400 | G_loss: 0.90849 | D_loss: 0.64705 | D_real_accuracy: 67.91992 | D_fake_accuracy: 86.27930
Epoch 101/400 | G_loss: 0.89696 | D_loss: 0.77481 | D_real_accuracy: 44.97070 | D_fake_accuracy: 52.34375
Epoch 102/400 | G_loss: 1.14591 | D_loss: 0.69508 | D_real_accuracy: 63.81836 | D_fake_accuracy: 77.63672
Epoch 103/400 | G_loss: 1.40730 | D_loss: 0.76616 | D_real_accuracy: 67.52930 | D_fake_accuracy: 68.26172
Epoch 104/400 | G_loss: 1.26918 | D_loss: 0.72225 | D_real_accuracy: 68.84766 | D_fake_accuracy: 65.91797
Epoch 105/400 | G_loss: 1.22819 | D_loss: 0.66827 | D_real_accuracy: 78.17383 | D_fake_accuracy: 93.26172
Epoch 106/400 | G_loss: 1.02307 | D_loss: 0.65670 | D_real_accuracy: 71.09375 | D_fake_accuracy: 85.79102
Epoch 107/400 | G_loss: 0.86164 | D_loss: 0.64402 | D_real_accuracy: 75.09766 | D_fake_accuracy: 91.16211
Epoch 108/400 | G_loss: 0.87082 | D_loss: 0.64781 | D_real_accuracy: 70.80078 | D_fake_accuracy: 90.57617
Epoch 109/400 | G_loss: 0.89734 | D_loss: 0.65311 | D_real_accuracy: 68.65234 | D_fake_accuracy: 82.27539
Epoch 110/400 | G_loss: 0.89252 | D_loss: 0.66077 | D_real_accuracy: 63.33008 | D_fake_accuracy: 80.46875
Epoch 111/400 | G_loss: 0.89671 | D_loss: 0.71853 | D_real_accuracy: 49.36523 | D_fake_accuracy: 65.13672
Epoch 112/400 | G_loss: 1.02041 | D_loss: 0.65457 | D_real_accuracy: 68.50586 | D_fake_accuracy: 88.96484
Epoch 113/400 | G_loss: 0.88774 | D_loss: 0.68690 | D_real_accuracy: 65.62500 | D_fake_accuracy: 74.07227
Epoch 114/400 | G_loss: 0.86176 | D_loss: 0.65298 | D_real_accuracy: 70.26367 | D_fake_accuracy: 79.78516
Epoch 115/400 | G_loss: 0.88285 | D_loss: 0.66233 | D_real_accuracy: 64.79492 | D_fake_accuracy: 79.54102
Epoch 116/400 | G_loss: 0.90742 | D_loss: 0.66085 | D_real_accuracy: 61.47461 | D_fake_accuracy: 79.68750
Epoch 117/400 | G_loss: 0.94169 | D_loss: 0.71139 | D_real_accuracy: 50.97656 | D_fake_accuracy: 68.89648
Epoch 118/400 | G_loss: 0.97579 | D_loss: 0.68739 | D_real_accuracy: 61.27930 | D_fake_accuracy: 81.05469
Epoch 119/400 | G_loss: 0.89685 | D_loss: 0.66590 | D_real_accuracy: 69.82422 | D_fake_accuracy: 81.20117
Epoch 120/400 | G_loss: 0.91086 | D_loss: 0.65500 | D_real_accuracy: 67.87109 | D_fake_accuracy: 78.71094
Epoch 121/400 | G_loss: 1.02220 | D_loss: 0.66731 | D_real_accuracy: 62.45117 | D_fake_accuracy: 84.17969
Epoch 122/400 | G_loss: 1.00781 | D_loss: 0.67625 | D_real_accuracy: 63.67188 | D_fake_accuracy: 76.70898
Epoch 123/400 | G_loss: 0.89030 | D_loss: 0.65928 | D_real_accuracy: 72.26562 | D_fake_accuracy: 83.98438
Epoch 124/400 | G_loss: 0.87125 | D_loss: 0.65898 | D_real_accuracy: 66.25977 | D_fake_accuracy: 77.73438
Epoch 125/400 | G_loss: 0.87475 | D_loss: 0.64864 | D_real_accuracy: 65.42969 | D_fake_accuracy: 86.32812
Epoch 126/400 | G_loss: 0.89747 | D_loss: 0.64909 | D_real_accuracy: 66.50391 | D_fake_accuracy: 78.61328
Epoch 127/400 | G_loss: 0.88573 | D_loss: 0.74471 | D_real_accuracy: 48.53516 | D_fake_accuracy: 56.05469
Epoch 128/400 | G_loss: 1.00958 | D_loss: 0.68329 | D_real_accuracy: 62.35352 | D_fake_accuracy: 79.83398
Epoch 129/400 | G_loss: 0.87220 | D_loss: 0.65921 | D_real_accuracy: 68.50586 | D_fake_accuracy: 79.58984
Epoch 130/400 | G_loss: 0.91619 | D_loss: 0.66097 | D_real_accuracy: 66.50391 | D_fake_accuracy: 79.15039
Epoch 131/400 | G_loss: 0.98183 | D_loss: 0.66874 | D_real_accuracy: 59.86328 | D_fake_accuracy: 89.45312
Epoch 132/400 | G_loss: 1.06089 | D_loss: 0.66833 | D_real_accuracy: 67.08984 | D_fake_accuracy: 79.39453
Epoch 133/400 | G_loss: 0.86938 | D_loss: 0.66876 | D_real_accuracy: 68.21289 | D_fake_accuracy: 84.13086
Epoch 134/400 | G_loss: 0.89808 | D_loss: 0.64488 | D_real_accuracy: 73.04688 | D_fake_accuracy: 90.91797
Epoch 135/400 | G_loss: 0.87361 | D_loss: 0.65693 | D_real_accuracy: 69.38477 | D_fake_accuracy: 86.27930
Epoch 136/400 | G_loss: 0.89277 | D_loss: 0.64155 | D_real_accuracy: 65.62500 | D_fake_accuracy: 86.71875
Epoch 137/400 | G_loss: 0.93552 | D_loss: 0.71441 | D_real_accuracy: 52.78320 | D_fake_accuracy: 66.69922
Epoch 138/400 | G_loss: 1.03545 | D_loss: 0.66395 | D_real_accuracy: 63.91602 | D_fake_accuracy: 89.59961
Epoch 139/400 | G_loss: 1.32012 | D_loss: 0.66501 | D_real_accuracy: 72.55859 | D_fake_accuracy: 79.19922
Epoch 140/400 | G_loss: 0.92846 | D_loss: 0.68897 | D_real_accuracy: 65.82031 | D_fake_accuracy: 74.36523
Epoch 141/400 | G_loss: 0.94809 | D_loss: 0.64787 | D_real_accuracy: 71.97266 | D_fake_accuracy: 91.06445
Epoch 142/400 | G_loss: 0.95173 | D_loss: 0.66544 | D_real_accuracy: 66.94336 | D_fake_accuracy: 79.88281
Epoch 143/400 | G_loss: 1.03097 | D_loss: 0.66223 | D_real_accuracy: 68.06641 | D_fake_accuracy: 83.44727
Epoch 144/400 | G_loss: 0.97880 | D_loss: 0.68754 | D_real_accuracy: 58.88672 | D_fake_accuracy: 78.95508
Epoch 145/400 | G_loss: 1.03361 | D_loss: 0.64740 | D_real_accuracy: 68.06641 | D_fake_accuracy: 92.23633
Epoch 146/400 | G_loss: 1.10167 | D_loss: 0.67179 | D_real_accuracy: 67.77344 | D_fake_accuracy: 77.24609
Epoch 147/400 | G_loss: 0.90529 | D_loss: 0.65010 | D_real_accuracy: 74.51172 | D_fake_accuracy: 85.64453
Epoch 148/400 | G_loss: 0.90281 | D_loss: 0.64802 | D_real_accuracy: 72.46094 | D_fake_accuracy: 79.83398
Epoch 149/400 | G_loss: 0.94048 | D_loss: 0.65096 | D_real_accuracy: 68.99414 | D_fake_accuracy: 83.83789
Epoch 150/400 | G_loss: 1.60562 | D_loss: 0.70636 | D_real_accuracy: 68.01758 | D_fake_accuracy: 72.31445
Epoch 151/400 | G_loss: 1.09903 | D_loss: 0.65127 | D_real_accuracy: 77.73438 | D_fake_accuracy: 94.18945
Epoch 152/400 | G_loss: 1.03340 | D_loss: 0.66073 | D_real_accuracy: 74.21875 | D_fake_accuracy: 88.57422
Epoch 153/400 | G_loss: 1.13080 | D_loss: 0.61625 | D_real_accuracy: 75.83008 | D_fake_accuracy: 98.43750
Epoch 154/400 | G_loss: 1.29633 | D_loss: 0.62859 | D_real_accuracy: 76.66016 | D_fake_accuracy: 93.65234
Epoch 155/400 | G_loss: 1.24646 | D_loss: 0.67763 | D_real_accuracy: 67.87109 | D_fake_accuracy: 88.76953
Epoch 156/400 | G_loss: 1.11464 | D_loss: 0.63275 | D_real_accuracy: 72.70508 | D_fake_accuracy: 99.60938
Epoch 157/400 | G_loss: 1.13821 | D_loss: 0.65116 | D_real_accuracy: 74.41406 | D_fake_accuracy: 95.75195
Epoch 158/400 | G_loss: 1.17937 | D_loss: 0.64590 | D_real_accuracy: 76.12305 | D_fake_accuracy: 99.70703
Epoch 159/400 | G_loss: 1.16542 | D_loss: 0.64144 | D_real_accuracy: 78.22266 | D_fake_accuracy: 95.60547
Epoch 160/400 | G_loss: 0.90583 | D_loss: 0.65260 | D_real_accuracy: 75.73242 | D_fake_accuracy: 85.05859
Epoch 161/400 | G_loss: 0.93627 | D_loss: 0.60552 | D_real_accuracy: 76.61133 | D_fake_accuracy: 99.90234
Epoch 162/400 | G_loss: 0.97763 | D_loss: 0.64240 | D_real_accuracy: 67.04102 | D_fake_accuracy: 88.08594
Epoch 163/400 | G_loss: 0.89867 | D_loss: 0.65200 | D_real_accuracy: 64.69727 | D_fake_accuracy: 85.98633
Epoch 164/400 | G_loss: 0.89290 | D_loss: 0.63230 | D_real_accuracy: 73.97461 | D_fake_accuracy: 90.57617
Epoch 165/400 | G_loss: 0.91688 | D_loss: 0.62783 | D_real_accuracy: 74.65820 | D_fake_accuracy: 88.72070
Epoch 166/400 | G_loss: 0.96493 | D_loss: 0.63538 | D_real_accuracy: 69.97070 | D_fake_accuracy: 85.69336
Epoch 167/400 | G_loss: 0.98697 | D_loss: 0.66009 | D_real_accuracy: 64.01367 | D_fake_accuracy: 73.58398
Epoch 168/400 | G_loss: 0.80975 | D_loss: 0.68667 | D_real_accuracy: 54.93164 | D_fake_accuracy: 70.99609
Epoch 169/400 | G_loss: 0.89411 | D_loss: 0.65366 | D_real_accuracy: 69.67773 | D_fake_accuracy: 98.53516
Epoch 170/400 | G_loss: 1.06615 | D_loss: 0.65522 | D_real_accuracy: 73.29102 | D_fake_accuracy: 86.96289
Epoch 171/400 | G_loss: 1.14538 | D_loss: 0.66515 | D_real_accuracy: 72.11914 | D_fake_accuracy: 86.37695
Epoch 172/400 | G_loss: 0.97651 | D_loss: 0.63016 | D_real_accuracy: 75.19531 | D_fake_accuracy: 81.39648
Epoch 173/400 | G_loss: 0.90203 | D_loss: 0.62810 | D_real_accuracy: 74.21875 | D_fake_accuracy: 98.58398
Epoch 174/400 | G_loss: 0.98004 | D_loss: 0.60370 | D_real_accuracy: 79.93164 | D_fake_accuracy: 100.00000
Epoch 175/400 | G_loss: 1.15599 | D_loss: 0.66819 | D_real_accuracy: 72.90039 | D_fake_accuracy: 83.74023
Epoch 176/400 | G_loss: 1.17233 | D_loss: 0.70808 | D_real_accuracy: 68.75000 | D_fake_accuracy: 67.23633
Epoch 177/400 | G_loss: 0.92322 | D_loss: 0.64603 | D_real_accuracy: 67.72461 | D_fake_accuracy: 95.50781
Epoch 178/400 | G_loss: 0.96405 | D_loss: 0.64644 | D_real_accuracy: 69.97070 | D_fake_accuracy: 90.08789
Epoch 179/400 | G_loss: 0.98873 | D_loss: 0.64135 | D_real_accuracy: 75.29297 | D_fake_accuracy: 95.21484
Epoch 180/400 | G_loss: 0.85845 | D_loss: 0.66380 | D_real_accuracy: 69.53125 | D_fake_accuracy: 79.93164
Epoch 181/400 | G_loss: 0.88911 | D_loss: 0.64052 | D_real_accuracy: 70.60547 | D_fake_accuracy: 85.44922
Epoch 182/400 | G_loss: 0.92232 | D_loss: 0.64218 | D_real_accuracy: 71.38672 | D_fake_accuracy: 81.25000
Epoch 183/400 | G_loss: 0.98220 | D_loss: 0.63627 | D_real_accuracy: 73.77930 | D_fake_accuracy: 84.81445
Epoch 184/400 | G_loss: 0.96703 | D_loss: 0.65399 | D_real_accuracy: 72.55859 | D_fake_accuracy: 80.76172
Epoch 185/400 | G_loss: 0.90279 | D_loss: 0.64326 | D_real_accuracy: 69.09180 | D_fake_accuracy: 82.03125
Epoch 186/400 | G_loss: 0.94851 | D_loss: 0.63171 | D_real_accuracy: 68.31055 | D_fake_accuracy: 92.91992
Epoch 187/400 | G_loss: 1.04644 | D_loss: 0.64018 | D_real_accuracy: 68.84766 | D_fake_accuracy: 83.44727
Epoch 188/400 | G_loss: 1.07633 | D_loss: 0.67129 | D_real_accuracy: 65.08789 | D_fake_accuracy: 80.41992
Epoch 189/400 | G_loss: 1.04722 | D_loss: 0.65512 | D_real_accuracy: 66.35742 | D_fake_accuracy: 81.93359
Epoch 190/400 | G_loss: 0.92910 | D_loss: 0.67705 | D_real_accuracy: 66.01562 | D_fake_accuracy: 79.63867
Epoch 191/400 | G_loss: 1.18888 | D_loss: 0.64070 | D_real_accuracy: 73.29102 | D_fake_accuracy: 93.21289
Epoch 192/400 | G_loss: 1.11522 | D_loss: 0.63037 | D_real_accuracy: 73.97461 | D_fake_accuracy: 89.74609
Epoch 193/400 | G_loss: 1.07789 | D_loss: 0.60748 | D_real_accuracy: 79.19922 | D_fake_accuracy: 98.19336
Epoch 194/400 | G_loss: 1.17632 | D_loss: 0.59801 | D_real_accuracy: 79.73633 | D_fake_accuracy: 96.09375
Epoch 195/400 | G_loss: 1.03508 | D_loss: 0.65438 | D_real_accuracy: 70.21484 | D_fake_accuracy: 84.81445
Epoch 196/400 | G_loss: 1.00419 | D_loss: 0.62454 | D_real_accuracy: 77.34375 | D_fake_accuracy: 87.59766
Epoch 197/400 | G_loss: 0.98514 | D_loss: 0.64130 | D_real_accuracy: 70.89844 | D_fake_accuracy: 89.89258
Epoch 198/400 | G_loss: 1.07983 | D_loss: 0.67329 | D_real_accuracy: 72.60742 | D_fake_accuracy: 94.97070
Epoch 199/400 | G_loss: 1.12560 | D_loss: 0.64914 | D_real_accuracy: 74.16992 | D_fake_accuracy: 96.77734
Epoch 200/400 | G_loss: 1.16002 | D_loss: 0.62673 | D_real_accuracy: 78.80859 | D_fake_accuracy: 98.14453
Epoch 201/400 | G_loss: 1.21929 | D_loss: 0.61708 | D_real_accuracy: 78.17383 | D_fake_accuracy: 91.30859
Epoch 202/400 | G_loss: 1.26654 | D_loss: 0.63236 | D_real_accuracy: 76.80664 | D_fake_accuracy: 93.99414
Epoch 203/400 | G_loss: 1.09988 | D_loss: 0.62292 | D_real_accuracy: 81.00586 | D_fake_accuracy: 93.70117
Epoch 204/400 | G_loss: 1.05769 | D_loss: 0.59399 | D_real_accuracy: 84.47266 | D_fake_accuracy: 100.00000
Epoch 205/400 | G_loss: 0.95938 | D_loss: 0.61931 | D_real_accuracy: 71.58203 | D_fake_accuracy: 95.41016
Epoch 206/400 | G_loss: 1.03453 | D_loss: 0.61068 | D_real_accuracy: 74.31641 | D_fake_accuracy: 93.35938
Epoch 207/400 | G_loss: 1.01697 | D_loss: 0.59922 | D_real_accuracy: 79.05273 | D_fake_accuracy: 100.00000
Epoch 208/400 | G_loss: 0.96282 | D_loss: 0.65857 | D_real_accuracy: 69.38477 | D_fake_accuracy: 85.44922
Epoch 209/400 | G_loss: 0.93688 | D_loss: 0.62975 | D_real_accuracy: 73.58398 | D_fake_accuracy: 97.11914
Epoch 210/400 | G_loss: 0.93562 | D_loss: 0.63570 | D_real_accuracy: 74.26758 | D_fake_accuracy: 84.86328
