train_loss,step,epoch,val_loss
0.8216965198516846,4349,9,
0.8410580158233643,4399,9,
1.0205293893814087,4449,9,
0.823937177658081,4499,9,
0.9433468580245972,4549,9,
0.6293517351150513,4599,9,
1.0054023265838623,4649,9,
,4689,9,0.513871431350708
0.902863085269928,4699,10,
0.8841806054115295,4749,10,
1.0064265727996826,4799,10,
0.7882429361343384,4849,10,
0.823677122592926,4899,10,
0.8305681347846985,4949,10,
0.7235118746757507,4999,10,
0.9313497543334961,5049,10,
0.8378822803497314,5099,10,
0.8678783178329468,5149,10,
,5158,10,0.49128490686416626
0.9070217609405518,5199,11,
1.0228972434997559,5249,11,
0.7647401094436646,5299,11,
0.727681040763855,5349,11,
0.8504514694213867,5399,11,
0.9712839126586914,5449,11,
0.7890607714653015,5499,11,
0.8010597229003906,5549,11,
0.8380396962165833,5599,11,
,5627,11,0.47369399666786194
0.7930462956428528,5649,12,
0.7830871343612671,5699,12,
0.9674502611160278,5749,12,
0.8172263503074646,5799,12,
0.9685766696929932,5849,12,
1.0365720987319946,5899,12,
0.7964680194854736,5949,12,
0.8134766817092896,5999,12,
0.7679781913757324,6049,12,
,6096,12,0.44886523485183716
0.6939278841018677,6099,13,
0.7290810346603394,6149,13,
0.8908296823501587,6199,13,
0.8778738975524902,6249,13,
0.856200635433197,6299,13,
0.9068432450294495,6349,13,
0.7644751667976379,6399,13,
0.8279684782028198,6449,13,
0.8210976123809814,6499,13,
0.7822842597961426,6549,13,
,6565,13,0.4298931062221527
0.901565432548523,6599,14,
0.7338362336158752,6649,14,
0.8334477543830872,6699,14,
0.8917273879051208,6749,14,
1.0187618732452393,6799,14,
0.6728162169456482,6849,14,
0.9497262835502625,6899,14,
0.9008098840713501,6949,14,
0.7969622611999512,6999,14,
,7034,14,0.4027480185031891
0.5964133739471436,7049,15,
1.0599650144577026,7099,15,
0.8710055351257324,7149,15,
0.8805922865867615,7199,15,
0.8186631202697754,7249,15,
0.8255863785743713,7299,15,
0.6711219549179077,7349,15,
0.7928351759910583,7399,15,
0.7982710003852844,7449,15,
0.7027069926261902,7499,15,
,7503,15,0.3784559667110443
0.9223136305809021,7549,16,
0.8796879053115845,7599,16,
1.0571144819259644,7649,16,
0.6648204326629639,7699,16,
0.7868178486824036,7749,16,
0.9020203948020935,7799,16,
0.7701691389083862,7849,16,
0.7910723686218262,7899,16,
0.7080811858177185,7949,16,
,7972,16,0.36287152767181396
0.8498281836509705,7999,17,
0.7645696401596069,8049,17,
0.8153640031814575,8099,17,
0.9241311550140381,8149,17,
0.772351861000061,8199,17,
0.5609251856803894,8249,17,
0.6545414924621582,8299,17,
0.5807433724403381,8349,17,
0.7471473217010498,8399,17,
,8441,17,0.35009706020355225
0.922690749168396,8449,18,
0.7736107707023621,8499,18,
0.7452916502952576,8549,18,
0.7396622896194458,8599,18,
0.6934360861778259,8649,18,
0.6800253987312317,8699,18,
1.1196620464324951,8749,18,
0.7231883406639099,8799,18,
0.8247418403625488,8849,18,
0.6435926556587219,8899,18,
,8910,18,0.3370271623134613
0.7774790525436401,8949,19,
0.5544359683990479,8999,19,
0.741682231426239,9049,19,
0.6896490454673767,9099,19,
0.8015633225440979,9149,19,
0.6755406260490417,9199,19,
0.5761842131614685,9249,19,
0.7045589685440063,9299,19,
0.7735633850097656,9349,19,
,9379,19,0.33222129940986633
0.6573367118835449,9399,20,
0.8906298279762268,9449,20,
0.7339760661125183,9499,20,
0.5856969952583313,9549,20,
0.7242347002029419,9599,20,
0.7654276490211487,9649,20,
0.5414663553237915,9699,20,
0.8467192649841309,9749,20,
0.9473699927330017,9799,20,
,9848,20,0.3282679617404938
0.6009117960929871,9849,21,
0.7197315692901611,9899,21,
0.6886816024780273,9949,21,
0.5923044085502625,9999,21,
0.7107236385345459,10049,21,
0.7955512404441833,10099,21,
0.7503040432929993,10149,21,
0.7447612285614014,10199,21,
0.8916571736335754,10249,21,
0.7031111717224121,10299,21,
,10317,21,0.3270725607872009
0.5624926090240479,10349,22,
0.6005098819732666,10399,22,
0.7655118703842163,10449,22,
0.6989350318908691,10499,22,
0.6705115437507629,10549,22,
0.7170082330703735,10599,22,
0.5578432679176331,10649,22,
0.5539270043373108,10699,22,
0.6595128178596497,10749,22,
,10786,22,0.3203621208667755
0.6979807615280151,10799,23,
0.6691014170646667,10849,23,
0.895065188407898,10899,23,
0.6890571117401123,10949,23,
0.9748242497444153,10999,23,
0.6031793355941772,11049,23,
0.7920730710029602,11099,23,
0.961173951625824,11149,23,
0.8385540843009949,11199,23,
0.5667603015899658,11249,23,
,11255,23,0.31323951482772827
0.6815330982208252,11299,24,
0.6956748366355896,11349,24,
0.6561731100082397,11399,24,
0.6895930767059326,11449,24,
1.0380020141601562,11499,24,
0.6564889550209045,11549,24,
0.6657447218894958,11599,24,
1.0366508960723877,11649,24,
0.5689906477928162,11699,24,
,11724,24,0.31154003739356995
0.4814894199371338,11749,25,
0.8676547408103943,11799,25,
0.7161127328872681,11849,25,
0.5345933437347412,11899,25,
0.7524368762969971,11949,25,
0.604752779006958,11999,25,
0.7487253546714783,12049,25,
0.897214949131012,12099,25,
0.6251245737075806,12149,25,
,12193,25,0.31334325671195984
0.4894549548625946,12199,26,
0.5869934558868408,12249,26,
0.5669494867324829,12299,26,
0.7361289262771606,12349,26,
0.6525242328643799,12399,26,
0.6140641570091248,12449,26,
0.5777471661567688,12499,26,
1.0071072578430176,12549,26,
0.6966979503631592,12599,26,
0.6372722387313843,12649,26,
,12662,26,0.3037447929382324
0.7986682057380676,12699,27,
0.5138060450553894,12749,27,
0.6672876477241516,12799,27,
0.7492071390151978,12849,27,
0.6550717949867249,12899,27,
0.5411803126335144,12949,27,
0.9573769569396973,12999,27,
0.9395189881324768,13049,27,
0.7301629781723022,13099,27,
,13131,27,0.30233025550842285
0.6990718841552734,13149,28,
0.7907481789588928,13199,28,
0.6107468605041504,13249,28,
0.7088713049888611,13299,28,
0.6113771200180054,13349,28,
0.4880012273788452,13399,28,
0.6464130282402039,13449,28,
0.6965818405151367,13499,28,
0.5369956493377686,13549,28,
0.5995627045631409,13599,28,
,13600,28,0.3035004734992981
0.6231894493103027,13649,29,
0.7901797294616699,13699,29,
0.6692972183227539,13749,29,
0.6371475458145142,13799,29,
0.6870142221450806,13849,29,
0.5727314949035645,13899,29,
0.5848238468170166,13949,29,
0.7031790018081665,13999,29,
0.592590868473053,14049,29,
,14069,29,0.3021257817745209
0.6216373443603516,14099,30,
0.7522044777870178,14149,30,
0.7563180923461914,14199,30,
0.39081522822380066,14249,30,
0.8134940266609192,14299,30,
0.49450236558914185,14349,30,
0.706901490688324,14399,30,
0.6440455317497253,14449,30,
0.80683434009552,14499,30,
,14538,30,0.2971296012401581
0.9420487284660339,14549,31,
0.6157780289649963,14599,31,
0.7572934031486511,14649,31,
0.569811224937439,14699,31,
0.6727221012115479,14749,31,
0.6462326645851135,14799,31,
0.8527423143386841,14849,31,
0.6304082870483398,14899,31,
0.45127779245376587,14949,31,
0.45713621377944946,14999,31,
,15007,31,0.299784779548645
0.7525163888931274,15049,32,
0.8810731768608093,15099,32,
0.5238021016120911,15149,32,
0.7871747016906738,15199,32,
0.6125859022140503,15249,32,
1.004456877708435,15299,32,
0.5782039165496826,15349,32,
0.6642928719520569,15399,32,
0.5952963829040527,15449,32,
,15476,32,0.29694464802742004
0.6516507863998413,15499,33,
0.6983057856559753,15549,33,
0.7768667936325073,15599,33,
0.6057512164115906,15649,33,
0.613366425037384,15699,33,
0.6758373379707336,15749,33,
0.9012797474861145,15799,33,
0.7773350477218628,15849,33,
0.6548821330070496,15899,33,
,15945,33,0.29390957951545715
0.6325000524520874,15949,34,
0.8724632263183594,15999,34,
0.6429933905601501,16049,34,
0.47381705045700073,16099,34,
0.6233120560646057,16149,34,
0.6341540813446045,16199,34,
0.5626769661903381,16249,34,
0.488956481218338,16299,34,
0.5257115364074707,16349,34,
0.5790179371833801,16399,34,
,16414,34,0.2878510057926178
0.5847380757331848,16449,35,
0.740835964679718,16499,35,
0.6685934662818909,16549,35,
0.5610640645027161,16599,35,
0.7372254729270935,16649,35,
0.6938608884811401,16699,35,
0.8135082125663757,16749,35,
0.6461457014083862,16799,35,
0.581202507019043,16849,35,
,16883,35,0.29096320271492004
0.6446864008903503,16899,36,
0.6847538352012634,16949,36,
1.004631519317627,16999,36,
0.5851621031761169,17049,36,
0.7409205436706543,17099,36,
0.4909670650959015,17149,36,
0.7021006345748901,17199,36,
0.5507856011390686,17249,36,
0.5509621500968933,17299,36,
0.49413949251174927,17349,36,
,17352,36,0.2876805067062378
0.5331905484199524,17399,37,
0.7044981122016907,17449,37,
0.6608126759529114,17499,37,
0.7007491588592529,17549,37,
0.5687763690948486,17599,37,
0.6605658531188965,17649,37,
0.6858177781105042,17699,37,
0.7195101976394653,17749,37,
0.5422346591949463,17799,37,
,17821,37,0.28367674350738525
0.6952396631240845,17849,38,
0.5642846822738647,17899,38,
0.579253077507019,17949,38,
0.7396398186683655,17999,38,
0.8275503516197205,18049,38,
0.6168887615203857,18099,38,
0.5522068738937378,18149,38,
0.8447339534759521,18199,38,
0.5905649662017822,18249,38,
,18290,38,0.28335997462272644
1.1632148027420044,18299,39,
0.564793586730957,18349,39,
0.7102216482162476,18399,39,
0.5949198007583618,18449,39,
0.8683540225028992,18499,39,
0.6037672758102417,18549,39,
0.8424636125564575,18599,39,
0.5363391637802124,18649,39,
0.7357175946235657,18699,39,
0.5456108450889587,18749,39,
,18759,39,0.283754825592041
0.6912039518356323,18799,40,
0.5823286175727844,18849,40,
0.6862552165985107,18899,40,
0.7305624485015869,18949,40,
0.6992234587669373,18999,40,
0.7730949521064758,19049,40,
0.49582773447036743,19099,40,
0.7808710336685181,19149,40,
0.7570129632949829,19199,40,
,19228,40,0.2829807698726654
0.6345997452735901,19249,41,
0.38264384865760803,19299,41,
0.5852898955345154,19349,41,
0.4834960699081421,19399,41,
0.6592434048652649,19449,41,
0.7313270568847656,19499,41,
0.7568674087524414,19549,41,
0.7289441227912903,19599,41,
0.5808519124984741,19649,41,
,19697,41,0.2865559160709381
0.5779310464859009,19699,42,
0.4398585557937622,19749,42,
0.7295994162559509,19799,42,
0.5622802972793579,19849,42,
0.7799001932144165,19899,42,
0.7978518605232239,19949,42,
0.7595402598381042,19999,42,
0.6877465844154358,20049,42,
0.548004686832428,20099,42,
0.6970340013504028,20149,42,
,20166,42,0.2815708816051483
0.739008367061615,20199,43,
0.4864724278450012,20249,43,
0.7767384052276611,20299,43,
0.4706777036190033,20349,43,
0.6207283139228821,20399,43,
0.6391828060150146,20449,43,
0.7785246968269348,20499,43,
0.8656272888183594,20549,43,
0.721237063407898,20599,43,
,20635,43,0.27976322174072266
0.4786539673805237,20649,44,
0.6249150037765503,20699,44,
0.811468780040741,20749,44,
0.8658581376075745,20799,44,
0.5332176685333252,20849,44,
0.6301248669624329,20899,44,
0.6390359401702881,20949,44,
0.534859836101532,20999,44,
1.1311595439910889,21049,44,
0.715932309627533,21099,44,
,21104,44,0.27707695960998535
0.5903586745262146,21149,45,
0.6475796699523926,21199,45,
0.6279051899909973,21249,45,
0.7077121734619141,21299,45,
0.8440064191818237,21349,45,
0.7354409694671631,21399,45,
0.6849165558815002,21449,45,
0.5897177457809448,21499,45,
0.5714476108551025,21549,45,
,21573,45,0.2825029790401459
0.6092081665992737,21599,46,
0.5466650128364563,21649,46,
0.769952118396759,21699,46,
0.7858770489692688,21749,46,
0.5170015692710876,21799,46,
0.6242766380310059,21849,46,
0.5613325834274292,21899,46,
0.5160548090934753,21949,46,
0.6671597957611084,21999,46,
,22042,46,0.28240200877189636
0.9037923812866211,22049,47,
0.7502261400222778,22099,47,
0.7413411140441895,22149,47,
0.706312894821167,22199,47,
0.7310848236083984,22249,47,
0.8718246221542358,22299,47,
0.6184048652648926,22349,47,
0.6301960349082947,22399,47,
0.6728589534759521,22449,47,
0.6152829527854919,22499,47,
,22511,47,0.2788287401199341
0.733155369758606,22549,48,
0.5754854679107666,22599,48,
0.7552434802055359,22649,48,
0.7080639600753784,22699,48,
0.6039398908615112,22749,48,
0.7354153394699097,22799,48,
0.5988186001777649,22849,48,
1.0509347915649414,22899,48,
0.6027786135673523,22949,48,
,22980,48,0.2757430970668793
0.536956787109375,22999,49,
0.6652523279190063,23049,49,
0.6637083888053894,23099,49,
0.8724441528320312,23149,49,
0.5858755111694336,23199,49,
0.6910397410392761,23249,49,
0.6576224565505981,23299,49,
0.7190456986427307,23349,49,
0.5669850707054138,23399,49,
0.5894913077354431,23449,49,
,23449,49,0.2729662358760834
