epoch,step,test_loss,train_loss,val_loss
13,5549,,0.166794091463089,
13,5599,,0.16846822202205658,
13,5649,,0.16002196073532104,
13,5699,,0.045849911868572235,
13,5749,,0.1423223912715912,
13,5799,,0.15163542330265045,
13,5849,,0.14199912548065186,
13,5899,,0.03561905026435852,
13,5907,,,0.08404827862977982
14,5949,,0.18572092056274414,
14,5999,,0.09690976142883301,
14,6049,,0.03949882090091705,
14,6099,,0.11110333353281021,
14,6149,,0.08204801380634308,
14,6199,,0.22145000100135803,
14,6249,,0.17146357893943787,
14,6299,,0.08458641171455383,
14,6329,,,0.08337182551622391
15,6349,,0.2108347862958908,
15,6399,,0.13555966317653656,
15,6449,,0.11079630255699158,
15,6499,,0.2330460548400879,
15,6549,,0.20806924998760223,
15,6599,,0.17917491495609283,
15,6649,,0.05798517167568207,
15,6699,,0.14715576171875,
15,6749,,0.11173403263092041,
15,6751,,,0.08560404181480408
16,6799,,0.13040322065353394,
16,6849,,0.26903584599494934,
16,6899,,0.06702359765768051,
16,6949,,0.1943047195672989,
16,6999,,0.10695789009332657,
16,7049,,0.2541341781616211,
16,7099,,0.11780395358800888,
16,7149,,0.13558506965637207,
16,7173,,,0.09075702726840973
17,7199,,0.13791519403457642,
17,7249,,0.09397421032190323,
17,7299,,0.24438238143920898,
17,7349,,0.03448635712265968,
17,7399,,0.138470858335495,
17,7449,,0.1008349359035492,
17,7499,,0.24726641178131104,
17,7549,,0.05737333744764328,
17,7595,,,0.08766447007656097
18,7599,,0.11739588528871536,
18,7649,,0.1470874547958374,
18,7699,,0.07633243501186371,
18,7749,,0.1473228931427002,
18,7799,,0.3844658434391022,
18,7849,,0.12024684995412827,
18,7899,,0.201745867729187,
18,7949,,0.27202335000038147,
18,7999,,0.065168097615242,
18,8017,,,0.08088231831789017
19,8049,,0.22540515661239624,
19,8099,,0.03591664135456085,
19,8149,,0.133011132478714,
19,8199,,0.10286889225244522,
19,8249,,0.03875214606523514,
19,8299,,0.09794411063194275,
19,8349,,0.06644334644079208,
19,8399,,0.17822884023189545,
19,8439,,,0.08380527049303055
20,8449,,0.1327439248561859,
20,8499,,0.12779614329338074,
20,8549,,0.06384250521659851,
20,8599,,0.055990129709243774,
20,8649,,0.2108616977930069,
20,8699,,0.0829748883843422,
20,8749,,0.08589522540569305,
20,8799,,0.08014141023159027,
20,8849,,0.12532193958759308,
20,8861,,,0.08862610906362534
21,8899,,0.1020386591553688,
21,8949,,0.14233578741550446,
21,8999,,0.03673122450709343,
21,9049,,0.10506299883127213,
21,9099,,0.052902791649103165,
21,9149,,0.14070956408977509,
21,9199,,0.08807070553302765,
21,9249,,0.10739285498857498,
21,9283,,,0.0872226357460022
22,9299,,0.15305696427822113,
22,9349,,0.02624782919883728,
22,9399,,0.07647731155157089,
22,9449,,0.1547323316335678,
22,9499,,0.2055080235004425,
22,9549,,0.09206445515155792,
22,9599,,0.13925352692604065,
22,9649,,0.03158906474709511,
22,9699,,0.07183189690113068,
22,9705,,,0.08559609204530716
23,9749,,0.0762108713388443,
23,9799,,0.07522841542959213,
23,9849,,0.0808088630437851,
23,9899,,0.07108587771654129,
23,9949,,0.1947183459997177,
23,9999,,0.14525720477104187,
23,10049,,0.10133297741413116,
23,10099,,0.07556241005659103,
23,10127,,,0.08992478251457214
24,10149,,0.04386714845895767,
24,10199,,0.0943705141544342,
24,10249,,0.0681842789053917,
24,10299,,0.09041209518909454,
24,10349,,0.06664321571588516,
24,10399,,0.09284667670726776,
24,10449,,0.08296595513820648,
24,10499,,0.11622660607099533,
24,10549,,0.14927493035793304,
24,10549,,,0.08756814897060394
25,10599,,0.04217129573225975,
25,10649,,0.19385160505771637,
25,10699,,0.2134486585855484,
25,10749,,0.1738661229610443,
25,10799,,0.21391911804676056,
25,10849,,0.053221844136714935,
25,10899,,0.02735859528183937,
25,10949,,0.11358214169740677,
25,10971,,,0.08406508713960648
26,10999,,0.08197342604398727,
26,11049,,0.041880931705236435,
26,11099,,0.10851294547319412,
26,11149,,0.0776546522974968,
26,11199,,0.011915692128241062,
26,11249,,0.043173037469387054,
26,11299,,0.08778661489486694,
26,11349,,0.07060283422470093,
26,11393,,,0.08534535020589828
27,11399,,0.02439161390066147,
27,11449,,0.02960243634879589,
27,11499,,0.18460752069950104,
27,11549,,0.07293662428855896,
27,11599,,0.14304503798484802,
27,11649,,0.097198985517025,
27,11699,,0.09659214317798615,
27,11749,,0.2558598220348358,
27,11799,,0.08610807359218597,
27,11815,,,0.08347730338573456
28,11849,,0.052710264921188354,
28,11899,,0.22339469194412231,
28,11949,,0.06674841046333313,
28,11999,,0.11523912847042084,
28,12049,,0.25103959441185,
28,12099,,0.06670793145895004,
28,12149,,0.06605008989572525,
28,12199,,0.09635499864816666,
28,12237,,,0.08704901486635208
29,12249,,0.052396394312381744,
29,12299,,0.1391313523054123,
29,12349,,0.10292371362447739,
29,12399,,0.09677281975746155,
29,12449,,0.08692165464162827,
29,12499,,0.08520986139774323,
29,12549,,0.22953209280967712,
29,12599,,0.06728804111480713,
29,12649,,0.10389090329408646,
29,12659,,,0.09112609922885895
30,12699,,0.059075962752103806,
30,12749,,0.13116945326328278,
30,12799,,0.10056767612695694,
30,12849,,0.07897601276636124,
30,12899,,0.050537142902612686,
30,12949,,0.09320907294750214,
30,12999,,0.09275130182504654,
30,13049,,0.04387380927801132,
30,13081,,,0.09717021882534027
31,13099,,0.14433465898036957,
31,13149,,0.11734563857316971,
31,13199,,0.1256638467311859,
31,13249,,0.15139228105545044,
31,13299,,0.19997656345367432,
31,13349,,0.15396054089069366,
31,13399,,0.2215084433555603,
31,13449,,0.049758683890104294,
31,13499,,0.15378683805465698,
31,13503,,,0.09107594937086105
32,13549,,0.24371720850467682,
32,13599,,0.2043287456035614,
32,13649,,0.21635521948337555,
32,13699,,0.06258727610111237,
32,13749,,0.030789373442530632,
32,13799,,0.1628587692975998,
32,13849,,0.075173020362854,
32,13899,,0.04400637373328209,
32,13925,,,0.09586703777313232
33,13949,,0.025400057435035706,
33,13999,,0.05025539547204971,
33,14049,,0.16072313487529755,
33,14099,,0.3622933626174927,
33,14149,,0.10457376390695572,
33,14199,,0.0907333493232727,
33,14249,,0.08396672457456589,
33,14299,,0.21243880689144135,
33,14347,,,0.08812090009450912
34,14349,,0.0738702043890953,
34,14399,,0.09422945976257324,
34,14449,,0.09516824781894684,
34,14499,,0.18526042997837067,
34,14549,,0.17001520097255707,
34,14599,,0.19812774658203125,
34,14649,,0.05417611822485924,
34,14699,,0.04202662408351898,
34,14749,,0.3078629672527313,
34,14769,,,0.09399765729904175
35,14799,,0.02181825414299965,
35,14849,,0.08898892253637314,
35,14899,,0.08244997262954712,
35,14949,,0.07677455246448517,
35,14999,,0.11544197797775269,
35,15049,,0.11574337631464005,
35,15099,,0.14088602364063263,
35,15149,,0.06888855993747711,
35,15191,,,0.09498047828674316
36,15199,,0.16133621335029602,
36,15249,,0.09199471026659012,
36,15299,,0.04229068383574486,
36,15349,,0.06651154905557632,
36,15399,,0.09045356512069702,
36,15449,,0.043587494641542435,
36,15499,,0.05526276305317879,
36,15549,,0.03486590087413788,
36,15599,,0.045069411396980286,
36,15613,,,0.08651559799909592
37,15649,,0.032040372490882874,
37,15699,,0.03185538202524185,
37,15749,,0.1087641790509224,
37,15799,,0.05376753956079483,
37,15849,,0.047413188964128494,
37,15899,,0.10926966369152069,
37,15949,,0.09185896813869476,
37,15999,,0.05469086021184921,
37,16035,,,0.09301822632551193
38,16049,,0.0649184137582779,
38,16099,,0.15405265986919403,
38,16149,,0.11360205709934235,
38,16199,,0.11312967538833618,
38,16249,,0.10124827921390533,
38,16299,,0.051677919924259186,
38,16349,,0.11646488308906555,
38,16399,,0.14691786468029022,
38,16449,,0.08603294938802719,
38,16457,,,0.093653604388237
39,16499,,0.105924591422081,
39,16549,,0.07929960638284683,
39,16599,,0.09072714298963547,
39,16649,,0.06022186577320099,
39,16699,,0.10010048747062683,
39,16749,,0.11531289666891098,
39,16799,,0.12862004339694977,
39,16849,,0.03548251837491989,
39,16879,,,0.09220919758081436
40,16899,,0.14678679406642914,
40,16949,,0.12289158999919891,
40,16999,,0.041965145617723465,
40,17049,,0.08221866935491562,
40,17099,,0.215193971991539,
40,17149,,0.08395922929048538,
40,17199,,0.05375250056385994,
40,17249,,0.106523796916008,
40,17299,,0.06262359023094177,
40,17301,,,0.08680319041013718
41,17349,,0.062488019466400146,
41,17399,,0.10007787495851517,
41,17449,,0.09188704937696457,
41,17499,,0.09360326081514359,
41,17549,,0.15678104758262634,
41,17599,,0.05781259015202522,
41,17649,,0.10687598586082458,
41,17699,,0.08582229912281036,
41,17723,,,0.08629599213600159
42,17749,,0.05016407370567322,
42,17799,,0.07759274542331696,
42,17849,,0.07098410278558731,
42,17899,,0.0429513156414032,
42,17949,,0.15638720989227295,
42,17999,,0.028576964512467384,
42,18049,,0.04036721587181091,
42,18099,,0.07542543858289719,
42,18145,,,0.09860847145318985
43,18149,,0.08881189674139023,
43,18199,,0.11368158459663391,
43,18249,,0.032321736216545105,
43,18299,,0.12168021500110626,
43,18349,,0.07611729204654694,
43,18399,,0.0546778105199337,
43,18449,,0.0876600593328476,
43,18499,,0.1523204743862152,
43,18549,,0.09978737682104111,
43,18567,,,0.09512022137641907
44,18599,,0.17270402610301971,
44,18649,,0.03701288625597954,
44,18699,,0.06599586457014084,
44,18749,,0.0431036613881588,
44,18799,,0.035512775182724,
44,18849,,0.04591454938054085,
44,18899,,0.05914974585175514,
44,18949,,0.11242685467004776,
44,18989,,,0.09360091388225555
45,18999,,0.09994348883628845,
45,19049,,0.04673512279987335,
45,19099,,0.08487842231988907,
45,19149,,0.060832325369119644,
45,19199,,0.09725506603717804,
45,19249,,0.06831059604883194,
45,19299,,0.24437235295772552,
45,19349,,0.06100982055068016,
45,19399,,0.039733149111270905,
45,19411,,,0.09093471616506577
46,19449,,0.057727038860321045,
46,19499,,0.054594509303569794,
46,19549,,0.03284692019224167,
46,19599,,0.071509949862957,
46,19649,,0.0855674296617508,
46,19699,,0.06334958225488663,
46,19749,,0.06174799054861069,
46,19799,,0.05574403330683708,
46,19833,,,0.0967349112033844
47,19849,,0.2164205014705658,
47,19899,,0.052357401698827744,
47,19949,,0.05633096769452095,
47,19999,,0.09910879284143448,
47,20049,,0.21931160986423492,
47,20099,,0.09963540732860565,
47,20149,,0.05309418961405754,
47,20199,,0.05395762622356415,
47,20249,,0.06013777107000351,
47,20255,,,0.0936116948723793
48,20299,,0.07709656655788422,
48,20349,,0.05401444062590599,
48,20399,,0.023027706891298294,
48,20449,,0.13602137565612793,
48,20499,,0.053910594433546066,
48,20549,,0.07434767484664917,
48,20599,,0.07738154381513596,
48,20649,,0.11150774359703064,
48,20677,,,0.09336201846599579
49,20699,,0.0389900729060173,
49,20749,,0.014411915093660355,
49,20799,,0.08700581640005112,
49,20849,,0.04586610943078995,
49,20899,,0.10351847857236862,
49,20949,,0.08480046689510345,
49,20999,,0.0655876100063324,
49,21049,,0.03350551798939705,
49,21099,,0.011688134633004665,
49,21099,,,0.09306307137012482
50,21149,,0.06323932111263275,
50,21199,,0.047324810177087784,
50,21249,,0.12072255462408066,
50,21299,,0.1640751212835312,
50,21349,,0.09984181821346283,
50,21399,,0.06970486044883728,
50,21449,,0.10336378961801529,
50,21499,,0.06468402594327927,
50,21521,,,0.09329678118228912
51,21549,,0.08015380054712296,
51,21599,,0.08568061888217926,
51,21649,,0.09136109799146652,
51,21699,,0.10736699402332306,
51,21749,,0.053288377821445465,
51,21799,,0.06353984773159027,
51,21849,,0.06630534678697586,
51,21899,,0.16913314163684845,
51,21943,,,0.09335026144981384
52,21949,,0.03313850611448288,
52,21999,,0.04319532960653305,
52,22049,,0.10704952478408813,
52,22099,,0.1674448847770691,
52,22149,,0.04313264042139053,
52,22199,,0.1202690377831459,
52,22249,,0.1228596642613411,
52,22299,,0.15794120728969574,
52,22349,,0.05332173779606819,
52,22365,,,0.0958995595574379
53,22399,,0.03672289848327637,
53,22449,,0.11244867742061615,
53,22499,,0.0912460908293724,
53,22549,,0.1153385117650032,
53,22599,,0.06359266489744186,
53,22649,,0.10292430222034454,
53,22699,,0.10126762837171555,
53,22749,,0.043348733335733414,
53,22787,,,0.09666991978883743
54,22799,,0.1403331458568573,
54,22849,,0.05801587551832199,
54,22899,,0.10120668262243271,
54,22949,,0.09871470183134079,
54,22999,,0.07646243274211884,
54,23049,,0.039410438388586044,
54,23099,,0.1326272189617157,
54,23149,,0.11146611720323563,
54,23199,,0.07526970654726028,
54,23209,,,0.09095404297113419
55,23249,,0.04359963536262512,
55,23299,,0.22818626463413239,
55,23349,,0.08478173613548279,
55,23399,,0.05513691529631615,
55,23449,,0.055183734744787216,
55,23499,,0.19254903495311737,
55,23549,,0.01006315927952528,
55,23599,,0.04089655354619026,
55,23631,,,0.09630116820335388
56,23649,,0.1011921837925911,
56,23699,,0.022321805357933044,
56,23749,,0.04643303155899048,
56,23799,,0.09704223275184631,
56,23849,,0.21079464256763458,
56,23899,,0.08459939807653427,
56,23949,,0.10933271795511246,
56,23999,,0.059134457260370255,
56,24049,,0.07852888107299805,
56,24053,,,0.08688975125551224
57,24099,,0.06361663341522217,
57,24149,,0.10692442208528519,
57,24199,,0.039218027144670486,
57,24249,,0.029945185407996178,
57,24299,,0.009141235612332821,
57,24349,,0.09977973997592926,
57,24399,,0.04865700379014015,
57,24449,,0.054083287715911865,
57,24475,,,0.0937962681055069
58,24499,,0.07454583048820496,
58,24549,,0.04929510876536369,
58,24599,,0.15907156467437744,
58,24649,,0.09670941531658173,
58,24699,,0.021486936137080193,
58,24749,,0.05770937725901604,
58,24799,,0.020217623561620712,
58,24849,,0.1510334610939026,
58,24897,,,0.0874844565987587
59,24899,,0.05934006720781326,
59,24949,,0.0852135717868805,
59,24999,,0.08396662026643753,
59,25049,,0.11718565970659256,
59,25099,,0.06529596447944641,
59,25149,,0.049206070601940155,
59,25199,,0.03871569037437439,
59,25249,,0.02876961976289749,
59,25299,,0.1383921355009079,
59,25319,,,0.09355475753545761
60,25349,,0.030637653544545174,
60,25399,,0.08411633968353271,
60,25449,,0.05494501441717148,
60,25499,,0.12910519540309906,
60,25549,,0.08095791935920715,
60,25599,,0.03453514724969864,
60,25649,,0.08245785534381866,
60,25699,,0.03601609915494919,
60,25741,,,0.096611388027668
61,25749,,0.03791118040680885,
61,25799,,0.12290502339601517,
61,25849,,0.09978403151035309,
61,25899,,0.11235252022743225,
61,25949,,0.06596270948648453,
61,25999,,0.11292489618062973,
61,26049,,0.11287890374660492,
61,26099,,0.06321968138217926,
61,26149,,0.1200924962759018,
61,26163,,,0.09845223277807236
62,26199,,0.0930485650897026,
62,26249,,0.11780107021331787,
62,26299,,0.15983924269676208,
62,26349,,0.12953919172286987,
62,26399,,0.04049713909626007,
62,26449,,0.06019765883684158,
62,26499,,0.05690799281001091,
62,26549,,0.03343505039811134,
62,26585,,,0.09487467259168625
63,26599,,0.04929129779338837,
63,26649,,0.06210368499159813,
63,26699,,0.11214473843574524,
63,26749,,0.10116357356309891,
63,26799,,0.10880133509635925,
63,26849,,0.07096202671527863,
63,26899,,0.08742107450962067,
63,26949,,0.048059605062007904,
63,26999,,0.06223336607217789,
63,27007,,,0.08858468383550644
64,27049,,0.15204177796840668,
64,27099,,0.048366039991378784,
64,27149,,0.08277960866689682,
64,27199,,0.03120630607008934,
64,27249,,0.05025656893849373,
64,27299,,0.09715541452169418,
64,27349,,0.11080966889858246,
64,27399,,0.05292991176247597,
64,27429,,,0.09823660552501678
65,27449,,0.06980542093515396,
65,27499,,0.14048878848552704,
65,27549,,0.0427032969892025,
65,27599,,0.07734885066747665,
65,27649,,0.10100496560335159,
65,27699,,0.1280324012041092,
65,27749,,0.05218689888715744,
65,27799,,0.07444065064191818,
65,27849,,0.026334887370467186,
65,27851,,,0.0913834348320961
66,27899,,0.022646602243185043,
66,27949,,0.09989950060844421,
66,27999,,0.010696815326809883,
66,28049,,0.13265952467918396,
66,28099,,0.07241007685661316,
66,28149,,0.07163556665182114,
66,28199,,0.1119808703660965,
66,28249,,0.037269476801157,
66,28273,,,0.09219741821289062
67,28299,,0.0663146898150444,
67,28349,,0.06473441421985626,
67,28399,,0.14739032089710236,
67,28449,,0.04429032653570175,
67,28499,,0.08886132389307022,
67,28549,,0.03254929557442665,
67,28599,,0.06440597772598267,
67,28649,,0.059619806706905365,
67,28695,,,0.0967618077993393
68,28699,,0.04851871728897095,
68,28749,,0.08087699115276337,
68,28799,,0.048437394201755524,
68,28849,,0.0586216002702713,
68,28899,,0.04306918382644653,
68,28949,,0.06153098866343498,
68,28999,,0.16049130260944366,
68,29049,,0.12680938839912415,
68,29099,,0.03423544764518738,
68,29117,,,0.09392861276865005
69,29118,0.11609907448291779,,
69,29118,0.11609907448291779,,
