epoch,step,train_loss,val_loss
0,49,2.0689196586608887,
0,99,1.95444917678833,
0,149,1.8239449262619019,
0,199,1.6566890478134155,
0,249,1.597521424293518,
0,299,1.597817063331604,
0,349,1.551995038986206,
0,399,1.4000399112701416,
0,449,1.3626840114593506,
0,468,,1.2177633047103882
1,499,1.2707445621490479,
1,549,1.256557583808899,
1,599,1.3414655923843384,
1,649,1.1866421699523926,
1,699,1.1461573839187622,
1,749,1.1277512311935425,
1,799,1.1971817016601562,
1,849,1.0801866054534912,
1,899,1.1540218591690063,
1,937,,0.9283463954925537
2,949,1.0901514291763306,
2,999,1.2656621932983398,
2,1049,1.0950913429260254,
2,1099,1.1068928241729736,
2,1149,1.0686733722686768,
2,1199,1.0487136840820312,
2,1249,1.1661266088485718,
2,1299,1.192789077758789,
2,1349,1.1282621622085571,
2,1399,0.8774299621582031,
2,1406,,0.8014236688613892
3,1449,1.0089365243911743,
3,1499,1.0977267026901245,
3,1549,0.8845121264457703,
3,1599,1.0570672750473022,
3,1649,1.2453961372375488,
3,1699,1.3430747985839844,
3,1749,1.0293924808502197,
3,1799,1.1137073040008545,
3,1849,0.9458144903182983,
3,1875,,0.7404063940048218
4,1899,1.0328090190887451,
4,1949,1.0993082523345947,
4,1999,1.0546834468841553,
4,2049,1.0218368768692017,
4,2099,1.0756891965866089,
4,2149,0.7529492378234863,
4,2199,0.9887569546699524,
4,2249,0.8300844430923462,
4,2299,0.9150514006614685,
4,2344,,0.6902981400489807
5,2349,0.9950351119041443,
5,2399,1.0289441347122192,
5,2449,0.8704730272293091,
5,2499,0.7332499623298645,
5,2549,0.8492312431335449,
5,2599,0.7382736802101135,
5,2649,0.8677421808242798,
5,2699,0.8814840316772461,
5,2749,0.915968656539917,
5,2799,0.7649967670440674,
5,2813,,0.6443185806274414
6,2849,0.8503316640853882,
6,2899,0.89909827709198,
6,2949,0.8144140243530273,
6,2999,0.9548465609550476,
6,3049,1.0817937850952148,
6,3099,0.9168986678123474,
6,3149,1.0167511701583862,
6,3199,0.7371562719345093,
6,3249,0.9570671916007996,
6,3282,,0.599673330783844
7,3299,0.8260046243667603,
7,3349,0.8303974866867065,
7,3399,0.9260011315345764,
7,3449,0.8291711807250977,
7,3499,0.9134857058525085,
7,3549,0.795632541179657,
7,3599,0.9394118785858154,
7,3649,0.9523550868034363,
7,3699,0.7992557287216187,
7,3749,1.0887904167175293,
7,3751,,0.5725069642066956
8,3799,0.7946117520332336,
8,3849,0.9583444595336914,
8,3899,0.8766149878501892,
8,3949,0.8978261947631836,
8,3999,0.9078056812286377,
8,4049,0.8156548142433167,
8,4099,0.8307912945747375,
8,4149,0.8523698449134827,
8,4199,1.0923044681549072,
8,4220,,0.5476467609405518
9,4249,0.8403301239013672,
9,4299,1.0283067226409912,
9,4349,0.6511760354042053,
9,4399,0.8037025332450867,
9,4449,0.9084669351577759,
9,4499,0.9235084056854248,
9,4549,0.9115681648254395,
9,4599,0.8019722700119019,
9,4649,0.9355180859565735,
9,4689,,0.533268928527832
10,4699,0.8573024272918701,
10,4749,0.7118850350379944,
10,4799,1.121628999710083,
10,4849,0.6521433591842651,
10,4899,0.747791051864624,
10,4949,0.8753483891487122,
10,4999,0.7738620638847351,
10,5049,0.9498796463012695,
10,5099,0.796851634979248,
10,5149,0.8414685726165771,
10,5158,,0.5158293843269348
11,5199,0.9618675708770752,
11,5249,1.1561542749404907,
11,5299,0.6086275577545166,
11,5349,0.7798722386360168,
11,5399,0.7661218643188477,
11,5449,0.7771892547607422,
11,5499,0.6163745522499084,
11,5549,0.8244081139564514,
11,5599,0.7906079292297363,
11,5627,,0.4931482970714569
12,5649,0.7275483012199402,
12,5699,0.8040199875831604,
12,5749,0.8732201457023621,
12,5799,0.8496142029762268,
12,5849,0.7767509818077087,
12,5899,0.8535394668579102,
12,5949,0.7594167590141296,
12,5999,0.9151613712310791,
12,6049,0.9269893169403076,
12,6096,,0.48261570930480957
13,6099,0.8178489208221436,
13,6149,0.7825217843055725,
13,6199,0.9165076017379761,
13,6249,0.7812322974205017,
13,6299,0.7736514806747437,
13,6349,0.8838710188865662,
13,6399,0.8475160598754883,
13,6449,0.6911727786064148,
13,6499,0.7873246669769287,
13,6549,0.7042784094810486,
13,6565,,0.43735170364379883
14,6599,0.6873747706413269,
14,6649,0.7390128374099731,
14,6699,0.8587183356285095,
14,6749,0.7962880730628967,
14,6799,0.8926818370819092,
14,6849,0.6842008233070374,
14,6899,0.8789334893226624,
14,6949,0.7195098996162415,
14,6999,0.6950976252555847,
14,7034,,0.4014280140399933
15,7049,0.747672975063324,
15,7099,0.9127793312072754,
15,7149,0.757979154586792,
15,7199,0.8285574316978455,
15,7249,0.7161632776260376,
15,7299,0.5304524898529053,
15,7349,0.6701135039329529,
15,7399,0.6115473508834839,
15,7449,0.8785766959190369,
15,7499,0.732304036617279,
15,7503,,0.3674415647983551
16,7549,0.8151100873947144,
16,7599,0.725676953792572,
16,7649,0.7814602851867676,
16,7699,0.682074248790741,
16,7749,0.74039226770401,
16,7799,0.8036433458328247,
16,7849,0.6517118811607361,
16,7899,0.7987067699432373,
16,7949,0.6324758529663086,
16,7972,,0.3495112359523773
17,7999,0.6375414133071899,
17,8049,0.6871642470359802,
17,8099,0.7284517288208008,
17,8149,1.0236495733261108,
17,8199,0.7025756239891052,
17,8249,0.7047816514968872,
17,8299,0.7945128679275513,
17,8349,0.5987139344215393,
17,8399,0.5462008714675903,
17,8441,,0.3407161235809326
18,8449,0.8023635149002075,
18,8499,0.5424664616584778,
18,8549,0.5926659107208252,
18,8599,0.8185210824012756,
18,8649,0.8504737615585327,
18,8699,0.6592112183570862,
18,8749,0.9493408799171448,
18,8799,0.7624515891075134,
18,8849,0.7425740361213684,
18,8899,0.6587753295898438,
18,8910,,0.33691561222076416
19,8949,0.7445911169052124,
19,8999,0.600336492061615,
19,9049,0.7981287240982056,
19,9099,0.6160568594932556,
19,9149,0.6950525641441345,
19,9199,0.7551655769348145,
19,9249,0.5207808017730713,
19,9299,0.759310781955719,
19,9349,0.6540896892547607,
19,9379,,0.33202064037323
20,9399,0.5927904844284058,
20,9449,0.7817220091819763,
20,9499,0.6185933947563171,
20,9549,0.6686445474624634,
20,9599,0.7410519123077393,
20,9649,0.7866778373718262,
20,9699,0.634783923625946,
20,9749,0.8686561584472656,
20,9799,0.864828884601593,
20,9848,,0.3169715404510498
21,9849,0.7104304432868958,
21,9899,0.5960386395454407,
21,9949,0.6266149282455444,
21,9999,0.7516447305679321,
21,10049,0.7599979639053345,
21,10099,0.7444139719009399,
21,10149,0.8151171207427979,
21,10199,0.846428394317627,
21,10249,0.7742722630500793,
21,10299,0.7838767170906067,
21,10317,,0.3277503550052643
22,10349,0.6474722027778625,
22,10399,0.5396918654441833,
22,10449,0.6513324975967407,
22,10499,0.6195395588874817,
22,10549,0.6569008827209473,
22,10599,0.7376796007156372,
22,10649,0.6634649038314819,
22,10699,0.5839536786079407,
22,10749,0.7969244718551636,
22,10786,,0.3205059766769409
23,10799,0.7915815711021423,
23,10849,0.769021213054657,
23,10899,0.9291802048683167,
23,10949,0.6080962419509888,
23,10999,0.9738373160362244,
23,11049,0.526918888092041,
23,11099,0.5965132713317871,
23,11149,0.7292248010635376,
23,11199,0.7512982487678528,
23,11249,0.626121461391449,
23,11255,,0.31177809834480286
24,11299,0.6623737812042236,
24,11349,0.6215304136276245,
24,11399,0.7368962168693542,
24,11449,0.6683810949325562,
24,11499,0.7488393783569336,
24,11549,0.8486592173576355,
24,11599,0.7571222186088562,
24,11649,0.7962545156478882,
24,11699,0.6051440834999084,
24,11724,,0.3160533308982849
25,11749,0.5599395632743835,
25,11799,0.6225907206535339,
25,11849,0.7103157043457031,
25,11899,0.5350854992866516,
25,11949,0.721409797668457,
25,11999,0.608506441116333,
25,12049,0.7978464961051941,
25,12099,0.9721230268478394,
25,12149,0.49011877179145813,
25,12193,,0.3127482533454895
26,12199,0.6191155314445496,
26,12249,0.6837882995605469,
26,12299,0.5129889845848083,
26,12349,0.7381466031074524,
26,12399,0.7117050290107727,
26,12449,0.6489056348800659,
26,12499,0.6439752578735352,
26,12549,0.9528098106384277,
26,12599,0.5234668254852295,
26,12649,0.5361384153366089,
26,12662,,0.3045121729373932
27,12699,0.6352823376655579,
27,12749,0.5518115162849426,
27,12799,0.5699986219406128,
27,12849,0.7367156147956848,
27,12899,0.6965588331222534,
27,12949,0.651779055595398,
27,12999,0.6483217477798462,
27,13049,0.7113330364227295,
27,13099,0.8031641244888306,
27,13131,,0.30751848220825195
28,13149,0.5140684843063354,
28,13199,0.7522672414779663,
28,13249,0.593173623085022,
28,13299,0.6313673853874207,
28,13349,0.6580064296722412,
28,13399,0.4236988425254822,
28,13449,0.5149199962615967,
28,13499,0.6226237416267395,
28,13549,0.5216273069381714,
28,13599,0.4352358281612396,
28,13600,,0.3047187328338623
29,13649,0.5598140358924866,
29,13699,0.9249756932258606,
29,13749,0.6758750081062317,
29,13799,0.5115835070610046,
29,13849,0.6379594802856445,
29,13899,0.7024069428443909,
29,13949,0.5381573438644409,
29,13999,0.4999121129512787,
29,14049,0.635191798210144,
