epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
11,4799,,,0.890625,0.28427091240882874,,
11,4849,,,0.875,0.3227454125881195,,
11,4899,,,0.921875,0.3048701286315918,,
11,4949,,,0.90625,0.2931828200817108,,
11,4999,,,0.8828125,0.3635812997817993,,
11,5049,,,0.8515625,0.3847779631614685,,
11,5063,,,,,0.9516666531562805,0.18653301894664764
12,5099,,,0.890625,0.31247976422309875,,
12,5149,,,0.9140625,0.4006834924221039,,
12,5199,,,0.875,0.3708696663379669,,
12,5249,,,0.890625,0.4926597476005554,,
12,5299,,,0.90625,0.3017739951610565,,
12,5349,,,0.9140625,0.3211442828178406,,
12,5399,,,0.921875,0.3927074670791626,,
12,5449,,,0.921875,0.3240874707698822,,
12,5485,,,,,0.949999988079071,0.18321870267391205
13,5499,,,0.8671875,0.45865514874458313,,
13,5549,,,0.890625,0.3806769549846649,,
13,5599,,,0.8515625,0.8284803032875061,,
13,5649,,,0.875,0.3442588150501251,,
13,5699,,,0.9140625,0.27289626002311707,,
13,5749,,,0.921875,0.2915325462818146,,
13,5799,,,0.9375,0.20860855281352997,,
13,5849,,,0.9296875,0.24215178191661835,,
13,5899,,,0.8828125,0.3403516411781311,,
13,5907,,,,,0.9518333077430725,0.18633727729320526
14,5949,,,0.90625,0.30295127630233765,,
14,5999,,,0.9375,0.2700914442539215,,
14,6049,,,0.9140625,0.3605650067329407,,
14,6099,,,0.9296875,0.31553488969802856,,
14,6149,,,0.8984375,0.32679691910743713,,
14,6199,,,0.875,0.47505414485931396,,
14,6249,,,0.9296875,0.31469565629959106,,
14,6299,,,0.9375,0.28259608149528503,,
14,6329,,,,,0.9526666402816772,0.18287916481494904
15,6349,,,0.9140625,0.26508331298828125,,
15,6399,,,0.8984375,0.422138512134552,,
15,6449,,,0.9140625,0.27776899933815,,
15,6499,,,0.921875,0.26745516061782837,,
15,6549,,,0.8984375,0.3320065438747406,,
15,6599,,,0.90625,0.3980172276496887,,
15,6649,,,0.8984375,0.37304624915122986,,
15,6699,,,0.875,0.3779522180557251,,
15,6749,,,0.9375,0.22204558551311493,,
15,6751,,,,,0.9524999856948853,0.1840137392282486
16,6799,,,0.9140625,0.25235599279403687,,
16,6849,,,0.90625,0.30214619636535645,,
16,6899,,,0.90625,0.4689001142978668,,
16,6949,,,0.8984375,0.40551841259002686,,
16,6999,,,0.890625,0.32267892360687256,,
16,7049,,,0.9375,0.17907127737998962,,
16,7099,,,0.875,0.3942941725254059,,
16,7149,,,0.9140625,0.334252268075943,,
16,7173,,,,,0.9536666870117188,0.17511901259422302
17,7199,,,0.8515625,0.43091532588005066,,
17,7249,,,0.9453125,0.24191726744174957,,
17,7299,,,0.9375,0.2716199457645416,,
17,7349,,,0.890625,0.42925921082496643,,
17,7399,,,0.875,0.34660524129867554,,
17,7449,,,0.890625,0.4313253164291382,,
17,7499,,,0.9140625,0.2706214487552643,,
17,7549,,,0.8984375,0.3677983283996582,,
17,7595,,,,,0.9524999856948853,0.17825818061828613
18,7599,,,0.8671875,0.3312661349773407,,
18,7649,,,0.90625,0.3540906310081482,,
18,7699,,,0.875,0.3927607238292694,,
18,7749,,,0.90625,0.3049733340740204,,
18,7799,,,0.90625,0.3367635905742645,,
18,7849,,,0.90625,0.36669546365737915,,
18,7899,,,0.8828125,0.45532554388046265,,
18,7949,,,0.9453125,0.21150264143943787,,
18,7999,,,0.9296875,0.21844232082366943,,
18,8017,,,,,0.9570000171661377,0.17104856669902802
19,8049,,,0.9140625,0.27050068974494934,,
19,8099,,,0.9140625,0.36685770750045776,,
19,8149,,,0.9375,0.22512085735797882,,
19,8199,,,0.859375,0.44208985567092896,,
19,8249,,,0.90625,0.41134148836135864,,
19,8299,,,0.90625,0.32222980260849,,
19,8349,,,0.9296875,0.3609892427921295,,
19,8399,,,0.9296875,0.30739763379096985,,
19,8439,,,,,0.9564999938011169,0.17575865983963013
20,8449,,,0.890625,0.33475440740585327,,
20,8499,,,0.890625,0.296769917011261,,
20,8549,,,0.9296875,0.21849465370178223,,
20,8599,,,0.8984375,0.37472718954086304,,
20,8649,,,0.875,0.3573944568634033,,
20,8699,,,0.921875,0.27335116267204285,,
20,8749,,,0.9296875,0.2443288415670395,,
20,8799,,,0.859375,0.5067452788352966,,
20,8849,,,0.9375,0.331270694732666,,
20,8861,,,,,0.9549999833106995,0.18311333656311035
21,8899,,,0.875,0.5627707839012146,,
21,8949,,,0.90625,0.2676439881324768,,
21,8999,,,0.953125,0.21874262392520905,,
21,9049,,,0.9375,0.2708122134208679,,
21,9099,,,0.9375,0.23562201857566833,,
21,9149,,,0.9375,0.2352922111749649,,
21,9199,,,0.8828125,0.3701900243759155,,
21,9249,,,0.90625,0.34091925621032715,,
21,9283,,,,,0.95333331823349,0.18309883773326874
22,9299,,,0.8828125,0.41763821244239807,,
22,9349,,,0.9296875,0.24231843650341034,,
22,9399,,,0.9296875,0.2778881788253784,,
22,9449,,,0.8828125,0.47971227765083313,,
22,9499,,,0.921875,0.3028417229652405,,
22,9549,,,0.9453125,0.20614168047904968,,
22,9599,,,0.875,0.3659244775772095,,
22,9649,,,0.8984375,0.3782854676246643,,
22,9699,,,0.953125,0.22043351829051971,,
22,9705,,,,,0.9545000195503235,0.18079064786434174
23,9749,,,0.890625,0.3427142798900604,,
23,9799,,,0.8515625,0.4425743520259857,,
23,9849,,,0.890625,0.3834155797958374,,
23,9899,,,0.953125,0.25893211364746094,,
23,9949,,,0.9140625,0.3105294704437256,,
23,9999,,,0.859375,0.5759954452514648,,
23,10049,,,0.890625,0.4137342870235443,,
23,10099,,,0.859375,0.4583479166030884,,
23,10127,,,,,0.9543333053588867,0.1796356439590454
24,10149,,,0.90625,0.3842470347881317,,
24,10199,,,0.921875,0.33806705474853516,,
24,10249,,,0.90625,0.47418689727783203,,
24,10299,,,0.9140625,0.34183114767074585,,
24,10349,,,0.890625,0.3500399589538574,,
24,10399,,,0.90625,0.267769455909729,,
24,10449,,,0.9296875,0.4051564335823059,,
24,10499,,,0.8828125,0.43060502409935,,
24,10549,,,0.875,0.34716087579727173,,
24,10549,,,,,0.9555000066757202,0.1717338114976883
25,10599,,,0.875,0.34520357847213745,,
25,10649,,,0.9296875,0.2542319595813751,,
25,10699,,,0.90625,0.29963842034339905,,
25,10749,,,0.9140625,0.3932300806045532,,
25,10799,,,0.8828125,0.3320540487766266,,
25,10849,,,0.875,0.3532473146915436,,
25,10899,,,0.8984375,0.2958802580833435,,
25,10949,,,0.8515625,0.4508710503578186,,
25,10971,,,,,0.9568333625793457,0.1725386530160904
26,10999,,,0.921875,0.3182491958141327,,
26,11049,,,0.90625,0.26223498582839966,,
26,11099,,,0.890625,0.47500088810920715,,
26,11149,,,0.9375,0.2454557716846466,,
26,11199,,,0.921875,0.2348514050245285,,
26,11249,,,0.921875,0.31920021772384644,,
26,11299,,,0.890625,0.3717903196811676,,
26,11349,,,0.8984375,0.35555845499038696,,
26,11393,,,,,0.9541666507720947,0.16958069801330566
27,11399,,,0.875,0.26649266481399536,,
27,11449,,,0.890625,0.256035178899765,,
27,11499,,,0.90625,0.3104717433452606,,
27,11549,,,0.921875,0.380226194858551,,
27,11599,,,0.9453125,0.20226417481899261,,
27,11649,,,0.9140625,0.3109191358089447,,
27,11699,,,0.875,0.33649492263793945,,
27,11749,,,0.9375,0.2311825156211853,,
27,11799,,,0.9140625,0.2725118100643158,,
27,11815,,,,,0.956333339214325,0.17701588571071625
28,11849,,,0.9140625,0.3790019452571869,,
28,11899,,,0.96875,0.20443058013916016,,
28,11949,,,0.9296875,0.3728240728378296,,
28,11999,,,0.875,0.48719486594200134,,
28,12049,,,0.921875,0.22589947283267975,,
28,12099,,,0.921875,0.4385741949081421,,
28,12149,,,0.9609375,0.21074753999710083,,
28,12199,,,0.921875,0.3153627812862396,,
28,12237,,,,,0.9543333053588867,0.17408722639083862
29,12249,,,0.8828125,0.4435405135154724,,
29,12299,,,0.8984375,0.4114455282688141,,
29,12349,,,0.9453125,0.2701457440853119,,
29,12399,,,0.9296875,0.23560699820518494,,
29,12449,,,0.8671875,0.39968183636665344,,
29,12499,,,0.921875,0.2736254930496216,,
29,12549,,,0.9375,0.34892746806144714,,
29,12599,,,0.90625,0.42303308844566345,,
29,12649,,,0.90625,0.2855072617530823,,
29,12659,,,,,0.9558333158493042,0.17199911177158356
30,12699,,,0.859375,0.46181198954582214,,
30,12749,,,0.9140625,0.2823452353477478,,
30,12799,,,0.8984375,0.44470372796058655,,
30,12849,,,0.921875,0.31263527274131775,,
30,12899,,,0.9140625,0.27013012766838074,,
30,12949,,,0.8984375,0.3154820501804352,,
30,12999,,,0.9453125,0.2250557392835617,,
30,13049,,,0.859375,0.6364474892616272,,
30,13081,,,,,0.953166663646698,0.18001039326190948
31,13099,,,0.9140625,0.31920331716537476,,
31,13149,,,0.953125,0.19616343080997467,,
31,13199,,,0.8984375,0.3610321581363678,,
31,13249,,,0.8984375,0.4052908718585968,,
31,13299,,,0.8984375,0.2823241949081421,,
31,13349,,,0.90625,0.4485912024974823,,
31,13399,,,0.921875,0.3554214537143707,,
31,13449,,,0.8828125,0.38554733991622925,,
31,13499,,,0.9140625,0.27310267090797424,,
31,13503,,,,,0.9568333625793457,0.17706063389778137
32,13549,,,0.9375,0.25070473551750183,,
32,13599,,,0.921875,0.3054462969303131,,
32,13649,,,0.859375,0.35140565037727356,,
32,13699,,,0.9140625,0.23583640158176422,,
32,13749,,,0.9296875,0.21781183779239655,,
32,13799,,,0.875,0.4091089963912964,,
32,13849,,,0.9453125,0.20033837854862213,,
32,13899,,,0.9140625,0.2801327407360077,,
32,13925,,,,,0.9556666612625122,0.18324784934520721
33,13949,,,0.90625,0.33459362387657166,,
33,13999,,,0.90625,0.26445913314819336,,
33,14049,,,0.890625,0.328642338514328,,
33,14099,,,0.9296875,0.2645728588104248,,
33,14149,,,0.9609375,0.1745903491973877,,
33,14199,,,0.8984375,0.31317993998527527,,
33,14249,,,0.9140625,0.28807175159454346,,
33,14299,,,0.8984375,0.3256770670413971,,
33,14347,,,,,0.9541666507720947,0.18403096497058868
34,14349,,,0.8984375,0.3539213240146637,,
34,14399,,,0.9140625,0.24055859446525574,,
34,14449,,,0.8984375,0.2914872467517853,,
34,14499,,,0.90625,0.3451153337955475,,
34,14549,,,0.9296875,0.21993081271648407,,
34,14599,,,0.9375,0.19746211171150208,,
34,14649,,,0.890625,0.4783656895160675,,
34,14699,,,0.921875,0.3050343096256256,,
34,14749,,,0.90625,0.3368043005466461,,
34,14769,,,,,0.9551666378974915,0.17607884109020233
35,14799,,,0.921875,0.5389606356620789,,
35,14849,,,0.8828125,0.3764422535896301,,
35,14899,,,0.9375,0.23427212238311768,,
35,14949,,,0.90625,0.32834169268608093,,
35,14999,,,0.921875,0.314277708530426,,
35,15049,,,0.890625,0.45517438650131226,,
35,15099,,,0.9453125,0.3644045889377594,,
35,15149,,,0.8671875,0.36300718784332275,,
35,15191,,,,,0.9556666612625122,0.1829371154308319
36,15199,,,0.90625,0.3134738504886627,,
36,15249,,,0.9296875,0.36460673809051514,,
36,15299,,,0.953125,0.21073070168495178,,
36,15349,,,0.890625,0.34050795435905457,,
36,15399,,,0.9375,0.19582884013652802,,
36,15449,,,0.921875,0.24348434805870056,,
36,15499,,,0.9453125,0.2263212502002716,,
36,15549,,,0.90625,0.3430391252040863,,
36,15599,,,0.890625,0.3437820076942444,,
36,15613,,,,,0.9568333625793457,0.17682813107967377
37,15649,,,0.8984375,0.44178906083106995,,
37,15699,,,0.9765625,0.2124788761138916,,
37,15749,,,0.921875,0.24424795806407928,,
37,15799,,,0.9296875,0.4069787859916687,,
37,15849,,,0.875,0.3516603112220764,,
37,15899,,,0.9453125,0.2685866355895996,,
37,15949,,,0.921875,0.2861585021018982,,
37,15999,,,0.9140625,0.24107743799686432,,
37,16035,,,,,0.9578333497047424,0.17307299375534058
38,16049,,,0.9296875,0.2650674283504486,,
38,16099,,,0.953125,0.1707640141248703,,
38,16149,,,0.90625,0.41524726152420044,,
38,16199,,,0.875,0.38568001985549927,,
38,16249,,,0.90625,0.2247157096862793,,
38,16299,,,0.9609375,0.2224457710981369,,
38,16349,,,0.921875,0.2831785976886749,,
38,16399,,,0.9453125,0.22839020192623138,,
38,16449,,,0.859375,0.42091134190559387,,
38,16457,,,,,0.9559999704360962,0.17799516022205353
39,16499,,,0.875,0.3419387936592102,,
39,16549,,,0.921875,0.2618112862110138,,
39,16599,,,0.9140625,0.3543207049369812,,
39,16649,,,0.9453125,0.1921665072441101,,
39,16699,,,0.9140625,0.2528601288795471,,
39,16749,,,0.9140625,0.30261316895484924,,
39,16799,,,0.90625,0.3543427586555481,,
39,16849,,,0.921875,0.236902117729187,,
39,16879,,,,,0.956333339214325,0.17420825362205505
40,16899,,,0.9296875,0.24268610775470734,,
40,16949,,,0.9296875,0.2359493374824524,,
40,16999,,,0.90625,0.3060901463031769,,
40,17049,,,0.9296875,0.2356492280960083,,
40,17099,,,0.9375,0.22253192961215973,,
40,17149,,,0.9375,0.25688478350639343,,
40,17199,,,0.9140625,0.28129881620407104,,
40,17249,,,0.9140625,0.31751352548599243,,
40,17299,,,0.9453125,0.16635526716709137,,
40,17301,,,,,0.9549999833106995,0.17587871849536896
41,17349,,,0.9453125,0.23115824162960052,,
41,17399,,,0.8984375,0.27296435832977295,,
41,17449,,,0.9296875,0.2843548357486725,,
41,17499,,,0.9140625,0.33333054184913635,,
41,17549,,,0.9140625,0.28485655784606934,,
41,17599,,,0.9765625,0.14022448658943176,,
41,17649,,,0.9296875,0.3278813362121582,,
41,17699,,,0.8671875,0.42904430627822876,,
41,17723,,,,,0.9581666588783264,0.17266863584518433
42,17749,,,0.90625,0.3316695988178253,,
42,17799,,,0.8984375,0.2808360457420349,,
42,17849,,,0.9453125,0.2472950965166092,,
42,17899,,,0.859375,0.4261437952518463,,
42,17949,,,0.90625,0.3420133888721466,,
42,17999,,,0.90625,0.3038175404071808,,
42,18049,,,0.9453125,0.1951538622379303,,
42,18099,,,0.9296875,0.20163461565971375,,
42,18145,,,,,0.9578333497047424,0.1789691299200058
43,18149,,,0.921875,0.25665223598480225,,
43,18199,,,0.890625,0.7383112907409668,,
43,18249,,,0.921875,0.26153358817100525,,
43,18299,,,0.9296875,0.1751568466424942,,
43,18349,,,0.9375,0.24410803616046906,,
43,18399,,,0.921875,0.24750693142414093,,
43,18449,,,0.921875,0.33816027641296387,,
43,18499,,,0.890625,0.32384949922561646,,
43,18549,,,0.9296875,0.29869386553764343,,
43,18567,,,,,0.9559999704360962,0.18081910908222198
44,18599,,,0.9609375,0.14243143796920776,,
44,18649,,,0.8984375,0.3136478364467621,,
44,18699,,,0.890625,0.22367127239704132,,
44,18749,,,0.90625,0.34061193466186523,,
44,18799,,,0.875,0.4373595714569092,,
44,18849,,,0.8828125,0.31597745418548584,,
44,18899,,,0.8984375,0.3585489094257355,,
44,18949,,,0.9140625,0.30681782960891724,,
44,18989,,,,,0.9574999809265137,0.17955690622329712
45,18999,,,0.9140625,0.34173697233200073,,
45,19049,,,0.8984375,0.2162615954875946,,
45,19099,,,0.90625,0.2839309275150299,,
45,19149,,,0.90625,0.3588500916957855,,
45,19199,,,0.9140625,0.35357627272605896,,
45,19249,,,0.9375,0.216358482837677,,
45,19299,,,0.921875,0.21270744502544403,,
45,19349,,,0.921875,0.22959057986736298,,
45,19399,,,0.953125,0.1968098133802414,,
45,19411,,,,,0.9570000171661377,0.17640885710716248
46,19449,,,0.90625,0.5237921476364136,,
46,19499,,,0.90625,0.2951396405696869,,
46,19549,,,0.9453125,0.2648034989833832,,
46,19599,,,0.890625,0.42484861612319946,,
46,19649,,,0.90625,0.3115401268005371,,
46,19699,,,0.9375,0.24322523176670074,,
46,19749,,,0.90625,0.37851622700691223,,
46,19799,,,0.8984375,0.5104384422302246,,
46,19833,,,,,0.9588333368301392,0.17451058328151703
47,19849,,,0.953125,0.31650611758232117,,
47,19899,,,0.921875,0.30105382204055786,,
47,19949,,,0.9453125,0.16051122546195984,,
47,19999,,,0.921875,0.2867184281349182,,
47,20049,,,0.890625,0.32762596011161804,,
47,20099,,,0.9296875,0.2534961700439453,,
47,20149,,,0.9140625,0.19610653817653656,,
47,20199,,,0.9140625,0.3171623945236206,,
47,20249,,,0.953125,0.19460493326187134,,
47,20255,,,,,0.9574999809265137,0.19167551398277283
48,20299,,,0.90625,0.28927379846572876,,
48,20349,,,0.90625,0.31178727746009827,,
48,20399,,,0.9296875,0.26000508666038513,,
48,20449,,,0.9296875,0.2596414387226105,,
48,20499,,,0.9296875,0.20396704971790314,,
48,20549,,,0.8828125,0.3943095803260803,,
48,20599,,,0.9609375,0.14755676686763763,,
48,20649,,,0.921875,0.2906039357185364,,
48,20677,,,,,0.9556666612625122,0.18432049453258514
49,20699,,,0.8671875,0.38240236043930054,,
49,20749,,,0.9375,0.28456372022628784,,
49,20799,,,0.8984375,0.4570178985595703,,
49,20849,,,0.890625,0.3375110328197479,,
49,20899,,,0.953125,0.2204391211271286,,
49,20949,,,0.90625,0.2575501501560211,,
49,20999,,,0.8984375,0.340781033039093,,
49,21049,,,0.9453125,0.2382180243730545,,
49,21099,,,0.9196428656578064,0.25316840410232544,,
49,21099,,,,,0.9559999704360962,0.18026182055473328
50,21149,,,0.9296875,0.20352649688720703,,
50,21199,,,0.90625,0.19446271657943726,,
50,21249,,,0.8984375,0.4346980154514313,,
50,21299,,,0.8984375,0.28172868490219116,,
50,21349,,,0.90625,0.32603126764297485,,
50,21399,,,0.9296875,0.2631395757198334,,
50,21449,,,0.8984375,0.28269335627555847,,
50,21499,,,0.8984375,0.31259971857070923,,
50,21521,,,,,0.956166684627533,0.17839884757995605
51,21549,,,0.9296875,0.22770088911056519,,
51,21599,,,0.9140625,0.25031402707099915,,
51,21649,,,0.953125,0.18763846158981323,,
51,21699,,,0.9296875,0.20450684428215027,,
51,21749,,,0.890625,0.3018884062767029,,
51,21799,,,0.9375,0.25276273488998413,,
51,21849,,,0.921875,0.2562621533870697,,
51,21899,,,0.9296875,0.2959985136985779,,
51,21943,,,,,0.9580000042915344,0.1738518923521042
52,21949,,,0.9375,0.2958228886127472,,
52,21999,,,0.875,0.3965907692909241,,
52,22049,,,0.9140625,0.24840205907821655,,
52,22099,,,0.921875,0.3387893736362457,,
52,22149,,,0.9375,0.25935038924217224,,
52,22199,,,0.9375,0.1992044448852539,,
52,22249,,,0.9140625,0.35858654975891113,,
52,22299,,,0.8984375,0.3056808412075043,,
52,22349,,,0.9296875,0.2242308109998703,,
52,22365,,,,,0.9580000042915344,0.17651702463626862
53,22399,,,0.9140625,0.311617374420166,,
53,22449,,,0.9296875,0.25770100951194763,,
53,22499,,,0.890625,0.32759013772010803,,
53,22549,,,0.9296875,0.2760905623435974,,
53,22599,,,0.921875,0.2599904537200928,,
53,22649,,,0.9296875,0.3095751106739044,,
53,22699,,,0.9453125,0.17413610219955444,,
53,22749,,,0.9375,0.24390770494937897,,
53,22787,,,,,0.9571666717529297,0.17647141218185425
54,22799,,,0.9453125,0.2065124660730362,,
54,22849,,,0.921875,0.2216900736093521,,
54,22899,,,0.9453125,0.3171270787715912,,
54,22949,,,0.9140625,0.21062494814395905,,
54,22999,,,0.8515625,0.46267715096473694,,
54,23049,,,0.9140625,0.2371472716331482,,
54,23099,,,0.921875,0.30921411514282227,,
54,23149,,,0.9375,0.17847901582717896,,
54,23199,,,0.8984375,0.3600076138973236,,
54,23209,,,,,0.9570000171661377,0.18169841170310974
55,23249,,,0.8671875,0.38134700059890747,,
55,23299,,,0.890625,0.5340404510498047,,
55,23349,,,0.890625,0.4263198971748352,,
55,23399,,,0.890625,0.32463234663009644,,
55,23449,,,0.921875,0.21840283274650574,,
55,23499,,,0.90625,0.2894045412540436,,
55,23549,,,0.9140625,0.24813996255397797,,
55,23599,,,0.890625,0.2687867283821106,,
55,23631,,,,,0.9566666483879089,0.1798657476902008
56,23649,,,0.9375,0.21359342336654663,,
56,23699,,,0.9375,0.35370609164237976,,
56,23749,,,0.90625,0.3343239724636078,,
56,23799,,,0.921875,0.32706162333488464,,
56,23849,,,0.9140625,0.49078378081321716,,
56,23899,,,0.890625,0.3214826285839081,,
56,23949,,,0.890625,0.31498047709465027,,
56,23999,,,0.9375,0.22400976717472076,,
56,24049,,,0.890625,0.33608949184417725,,
56,24053,,,,,0.9585000276565552,0.17287491261959076
57,24054,0.9632999897003174,0.1743084043264389,,,,
57,24054,0.9632999897003174,0.1743084043264389,,,,
57,24054,0.9632999897003174,0.1743084043264389,,,,
