epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
62,26199,,,0.9765625,0.09568703919649124,,
62,26249,,,0.9453125,0.1473701149225235,,
62,26299,,,0.9453125,0.12502606213092804,,
62,26349,,,0.9453125,0.14554259181022644,,
62,26399,,,0.9609375,0.12214060872793198,,
62,26449,,,0.9765625,0.08121366053819656,,
62,26499,,,0.984375,0.06243576109409332,,
62,26549,,,0.96875,0.08769430220127106,,
62,26585,,,,,0.9881666898727417,0.061054352670907974
63,26599,,,0.9609375,0.10395954549312592,,
63,26649,,,0.953125,0.11015265434980392,,
63,26699,,,0.9765625,0.09298212826251984,,
63,26749,,,0.9296875,0.1680138260126114,,
63,26799,,,0.9765625,0.06824639439582825,,
63,26849,,,0.96875,0.08246976882219315,,
63,26899,,,0.9375,0.16284668445587158,,
63,26949,,,0.9765625,0.08468607813119888,,
63,26999,,,0.953125,0.12176386266946793,,
63,27007,,,,,0.9878333210945129,0.06930691748857498
64,27049,,,0.96875,0.06668528914451599,,
64,27099,,,0.953125,0.14789216220378876,,
64,27149,,,0.9609375,0.08617446571588516,,
64,27199,,,0.9765625,0.0763997808098793,,
64,27249,,,0.96875,0.07376384735107422,,
64,27299,,,0.9765625,0.08885222673416138,,
64,27349,,,0.984375,0.054496850818395615,,
64,27399,,,0.96875,0.14017218351364136,,
64,27429,,,,,0.9879999756813049,0.06719865649938583
65,27449,,,0.9765625,0.06688772141933441,,
65,27499,,,0.96875,0.0833905041217804,,
65,27549,,,0.9765625,0.10510138422250748,,
65,27599,,,0.953125,0.13596142828464508,,
65,27649,,,0.96875,0.056014738976955414,,
65,27699,,,0.953125,0.10086779296398163,,
65,27749,,,0.9453125,0.13227549195289612,,
65,27799,,,0.984375,0.07392755150794983,,
65,27849,,,0.96875,0.0778208076953888,,
65,27851,,,,,0.9883333444595337,0.07156281918287277
66,27899,,,0.953125,0.09474509954452515,,
66,27949,,,0.9609375,0.1169079840183258,,
66,27999,,,0.9765625,0.0785258486866951,,
66,28049,,,0.9765625,0.08158411830663681,,
66,28099,,,0.921875,0.14107131958007812,,
66,28149,,,0.96875,0.0683012455701828,,
66,28199,,,0.9609375,0.1130165159702301,,
66,28249,,,0.9765625,0.0610833503305912,,
66,28273,,,,,0.9883333444595337,0.06962379813194275
67,28299,,,0.953125,0.10224568098783493,,
67,28349,,,0.953125,0.1101321130990982,,
67,28399,,,0.9453125,0.14053884148597717,,
67,28449,,,1.0,0.029122713953256607,,
67,28499,,,0.953125,0.11656184494495392,,
67,28549,,,0.96875,0.09619145095348358,,
67,28599,,,0.953125,0.08855314552783966,,
67,28649,,,1.0,0.027674105018377304,,
67,28695,,,,,0.9894999861717224,0.06387890130281448
68,28699,,,0.984375,0.07049745321273804,,
68,28749,,,0.9609375,0.08954691141843796,,
68,28799,,,0.9765625,0.10234998911619186,,
68,28849,,,0.953125,0.11312898248434067,,
68,28899,,,0.9921875,0.062402255833148956,,
68,28949,,,0.9375,0.16887852549552917,,
68,28999,,,0.96875,0.06387091428041458,,
68,29049,,,0.984375,0.06345140933990479,,
68,29099,,,0.953125,0.14340505003929138,,
68,29117,,,,,0.9894999861717224,0.06664406508207321
69,29149,,,0.984375,0.0578007772564888,,
69,29199,,,0.9921875,0.04384651035070419,,
69,29249,,,0.953125,0.16088032722473145,,
69,29299,,,0.9765625,0.07565522938966751,,
69,29349,,,0.9765625,0.0989745482802391,,
69,29399,,,0.953125,0.1409025490283966,,
69,29449,,,0.96875,0.10255001485347748,,
69,29499,,,0.953125,0.1333087980747223,,
69,29539,,,,,0.9893333315849304,0.06759300082921982
70,29549,,,0.9765625,0.07924288511276245,,
70,29599,,,0.9609375,0.1839645653963089,,
70,29649,,,0.9609375,0.10005860030651093,,
70,29699,,,0.96875,0.10560820251703262,,
70,29749,,,0.9765625,0.057785168290138245,,
70,29799,,,0.96875,0.10553634166717529,,
70,29849,,,0.9296875,0.15749888122081757,,
70,29899,,,0.96875,0.06949327886104584,,
70,29949,,,0.96875,0.10352637618780136,,
70,29961,,,,,0.9883333444595337,0.07280963659286499
71,29999,,,0.9609375,0.08638859540224075,,
71,30049,,,0.9296875,0.17318236827850342,,
71,30099,,,0.984375,0.07161598652601242,,
71,30149,,,0.953125,0.1280156672000885,,
71,30199,,,0.953125,0.12517112493515015,,
71,30249,,,0.9765625,0.09163758158683777,,
71,30299,,,0.9765625,0.07022567093372345,,
71,30349,,,0.96875,0.13209207355976105,,
71,30383,,,,,0.9888333082199097,0.07683118432760239
72,30399,,,0.953125,0.13702809810638428,,
72,30449,,,0.9296875,0.18405066430568695,,
72,30499,,,0.9609375,0.10259474068880081,,
72,30549,,,0.984375,0.07775874435901642,,
72,30599,,,0.9375,0.143218994140625,,
72,30649,,,0.96875,0.09462802857160568,,
72,30699,,,0.9375,0.13185150921344757,,
72,30749,,,0.9296875,0.16793884336948395,,
72,30799,,,0.9453125,0.17352545261383057,,
72,30805,,,,,0.9894999861717224,0.06886256486177444
73,30849,,,0.953125,0.13081149756908417,,
73,30899,,,0.9765625,0.06924377381801605,,
73,30949,,,0.984375,0.12186218798160553,,
73,30999,,,0.953125,0.1256847381591797,,
73,31049,,,0.96875,0.10354406386613846,,
73,31099,,,0.96875,0.06965033710002899,,
73,31149,,,0.96875,0.07867823541164398,,
73,31199,,,0.9609375,0.12591828405857086,,
73,31227,,,,,0.9888333082199097,0.06799377501010895
74,31249,,,0.9453125,0.14337322115898132,,
74,31299,,,0.9765625,0.06654353439807892,,
74,31349,,,0.984375,0.0969746932387352,,
74,31399,,,0.9765625,0.06875096261501312,,
74,31449,,,0.96875,0.07147738337516785,,
74,31499,,,0.984375,0.07530634850263596,,
74,31549,,,0.9296875,0.2803470194339752,,
74,31599,,,0.9375,0.11619691550731659,,
74,31649,,,0.9732142686843872,0.09098085016012192,,
74,31649,,,,,0.9893333315849304,0.068051278591156
75,31699,,,0.9375,0.1006585955619812,,
75,31749,,,0.9453125,0.11204791069030762,,
75,31799,,,0.96875,0.06060248240828514,,
75,31849,,,0.9609375,0.09973233938217163,,
75,31899,,,0.96875,0.11771466583013535,,
75,31949,,,0.96875,0.1001618504524231,,
75,31999,,,0.96875,0.11982856690883636,,
75,32049,,,0.9609375,0.09707917273044586,,
75,32071,,,,,0.9891666769981384,0.06901046633720398
76,32099,,,0.96875,0.09521673619747162,,
76,32149,,,0.96875,0.09592323005199432,,
76,32199,,,0.9921875,0.041184645146131516,,
76,32249,,,0.953125,0.08049172163009644,,
76,32299,,,0.9453125,0.12838585674762726,,
76,32349,,,0.9765625,0.12526580691337585,,
76,32399,,,1.0,0.03229733556509018,,
76,32449,,,0.9765625,0.0623432882130146,,
76,32493,,,,,0.9894999861717224,0.0637458860874176
77,32494,0.9894000291824341,0.05274214968085289,,,,
77,32494,0.9894000291824341,0.052742164582014084,,,,
77,32494,0.9894000291824341,0.05274214968085289,,,,
