epoch,step,test_loss,train_loss,val_loss
18,7749,,0.07531806081533432,
18,7799,,0.07170947641134262,
18,7849,,0.023380151018500328,
18,7899,,0.11303188651800156,
18,7949,,0.12532077729701996,
18,7999,,0.06387987732887268,
18,8017,,,0.034325893968343735
19,8049,,0.08658085018396378,
19,8099,,0.054493360221385956,
19,8149,,0.04793686419725418,
19,8199,,0.05133428797125816,
19,8249,,0.032057952135801315,
19,8299,,0.10251518338918686,
19,8349,,0.04287304729223251,
19,8399,,0.012607990764081478,
19,8439,,,0.03609158471226692
20,8449,,0.06473191827535629,
20,8499,,0.04313616082072258,
20,8549,,0.06715302914381027,
20,8599,,0.030028505250811577,
20,8649,,0.10413257032632828,
20,8699,,0.08779987692832947,
20,8749,,0.11536246538162231,
20,8799,,0.03229913115501404,
20,8849,,0.06044856458902359,
20,8861,,,0.03593861311674118
21,8899,,0.020114174112677574,
21,8949,,0.06412972509860992,
21,8999,,0.01655379869043827,
21,9049,,0.045092858374118805,
21,9099,,0.037053193897008896,
21,9149,,0.05708357319235802,
21,9199,,0.05695398151874542,
21,9249,,0.05174786224961281,
21,9283,,,0.04161398485302925
22,9299,,0.0376589335501194,
22,9349,,0.034756310284137726,
22,9399,,0.05823131278157234,
22,9449,,0.05264371261000633,
22,9499,,0.13899542391300201,
22,9549,,0.039634641259908676,
22,9599,,0.02577965520322323,
22,9649,,0.009308337233960629,
22,9699,,0.09629454463720322,
22,9705,,,0.035176344215869904
23,9749,,0.04754256084561348,
23,9799,,0.05943837761878967,
23,9849,,0.05281770974397659,
23,9899,,0.02702878601849079,
23,9949,,0.12437848001718521,
23,9999,,0.046509064733982086,
23,10049,,0.007936427369713783,
23,10099,,0.04723507910966873,
23,10127,,,0.03465498983860016
24,10149,,0.05585317313671112,
24,10199,,0.01953711546957493,
24,10249,,0.0632796436548233,
24,10299,,0.05134865269064903,
24,10349,,0.02351294457912445,
24,10399,,0.07400599122047424,
24,10449,,0.02652757056057453,
24,10499,,0.09313961118459702,
24,10549,,0.05220317840576172,
24,10549,,,0.035715315490961075
25,10599,,0.05189288407564163,
25,10649,,0.06605473160743713,
25,10699,,0.05576886236667633,
25,10749,,0.06749065965414047,
25,10799,,0.05837029591202736,
25,10849,,0.08715756982564926,
25,10899,,0.02827240526676178,
25,10949,,0.027408329769968987,
25,10971,,,0.03501681610941887
26,10999,,0.05001978948712349,
26,11049,,0.04025400057435036,
26,11099,,0.12623395025730133,
26,11149,,0.15506958961486816,
26,11199,,0.0718294233083725,
26,11249,,0.06492520868778229,
26,11299,,0.08117067068815231,
26,11349,,0.05353160947561264,
26,11393,,,0.03598569333553314
27,11399,,0.07943867892026901,
27,11449,,0.0669659972190857,
27,11499,,0.04972809553146362,
27,11549,,0.03975929692387581,
27,11599,,0.15988565981388092,
27,11649,,0.06116627901792526,
27,11699,,0.1449582874774933,
27,11749,,0.07874970138072968,
27,11799,,0.031370535492897034,
27,11815,,,0.033735014498233795
28,11849,,0.04452506825327873,
28,11899,,0.06356514990329742,
28,11949,,0.08975711464881897,
28,11999,,0.0561445951461792,
28,12049,,0.08326278626918793,
28,12099,,0.015624270774424076,
28,12149,,0.029006360098719597,
28,12199,,0.18725760281085968,
28,12237,,,0.03415748104453087
29,12249,,0.06995643675327301,
29,12299,,0.045415256172418594,
29,12349,,0.14879971742630005,
29,12399,,0.025005850940942764,
29,12449,,0.07301710546016693,
29,12499,,0.07437163591384888,
29,12549,,0.013518096879124641,
29,12599,,0.046941883862018585,
29,12649,,0.10945017635822296,
29,12659,,,0.03374108672142029
30,12699,,0.047723591327667236,
30,12749,,0.06530386209487915,
30,12799,,0.09486975520849228,
30,12849,,0.13090969622135162,
30,12899,,0.06742165237665176,
30,12949,,0.09895382076501846,
30,12999,,0.04026022553443909,
30,13049,,0.051041267812252045,
30,13081,,,0.03541858494281769
31,13099,,0.10948435217142105,
31,13149,,0.05624867230653763,
31,13199,,0.07528834789991379,
31,13249,,0.03200886771082878,
31,13299,,0.02616221085190773,
31,13349,,0.1150021106004715,
31,13399,,0.07286687195301056,
31,13449,,0.0350402370095253,
31,13499,,0.03227335959672928,
31,13503,,,0.032461367547512054
32,13549,,0.023466836661100388,
32,13599,,0.053241703659296036,
32,13649,,0.07086805254220963,
32,13699,,0.07248761504888535,
32,13749,,0.03428871929645538,
32,13799,,0.015448454767465591,
32,13849,,0.10196202248334885,
32,13899,,0.051334794610738754,
32,13925,,,0.03387811407446861
33,13949,,0.05007045716047287,
33,13999,,0.03192269429564476,
33,14049,,0.10757240653038025,
33,14099,,0.0933656394481659,
33,14149,,0.011711806058883667,
33,14199,,0.05696333572268486,
33,14249,,0.005054474342614412,
33,14299,,0.02218993753194809,
33,14347,,,0.03414720669388771
34,14349,,0.06935204565525055,
34,14399,,0.038233671337366104,
34,14449,,0.030241133645176888,
34,14499,,0.022168375551700592,
34,14549,,0.01532753650099039,
34,14599,,0.03497118502855301,
34,14649,,0.06319484859704971,
34,14699,,0.055388402193784714,
34,14749,,0.017880382016301155,
34,14769,,,0.03340704366564751
35,14799,,0.01941085420548916,
35,14849,,0.019793538376688957,
35,14899,,0.050205688923597336,
35,14949,,0.008467753417789936,
35,14999,,0.04438759386539459,
35,15049,,0.03560091182589531,
35,15099,,0.04291662573814392,
35,15149,,0.056666016578674316,
35,15191,,,0.03365569934248924
36,15199,,0.06428131461143494,
36,15249,,0.0323435440659523,
36,15299,,0.07786200195550919,
36,15349,,0.04498434439301491,
36,15399,,0.033917155116796494,
36,15449,,0.029773378744721413,
36,15499,,0.055590204894542694,
36,15549,,0.02571215108036995,
36,15599,,0.04873540997505188,
36,15613,,,0.03517954796552658
37,15649,,0.012941781431436539,
37,15699,,0.052931301295757294,
37,15749,,0.06418861448764801,
37,15799,,0.17408111691474915,
37,15849,,0.017259931191802025,
37,15899,,0.050920937210321426,
37,15949,,0.038594722747802734,
37,15999,,0.03606388717889786,
37,16035,,,0.03254282474517822
38,16049,,0.04765813797712326,
38,16099,,0.09542202204465866,
38,16149,,0.015115977264940739,
38,16199,,0.043588194996118546,
38,16249,,0.03299623355269432,
38,16299,,0.003378908848389983,
38,16349,,0.0069977217353880405,
38,16399,,0.07986471056938171,
38,16449,,0.10622372478246689,
38,16457,,,0.03248631954193115
39,16499,,0.061907678842544556,
39,16549,,0.08042088150978088,
39,16599,,0.01195697020739317,
39,16649,,0.04238704964518547,
39,16699,,0.04040169715881348,
39,16749,,0.05435623601078987,
39,16799,,0.07756868004798889,
39,16849,,0.021036580204963684,
39,16879,,,0.03580258786678314
40,16899,,0.05251828953623772,
40,16949,,0.041583869606256485,
40,16999,,0.014935573562979698,
40,17049,,0.027016688138246536,
40,17099,,0.16499535739421844,
40,17149,,0.045537665486335754,
40,17199,,0.06254662573337555,
40,17249,,0.0746154710650444,
40,17299,,0.06451752781867981,
40,17301,,,0.031044241040945053
41,17349,,0.031133702024817467,
41,17399,,0.024346310645341873,
41,17449,,0.051106009632349014,
41,17499,,0.007186021655797958,
41,17549,,0.06484978646039963,
41,17599,,0.026551906019449234,
41,17649,,0.034300241619348526,
41,17699,,0.06952094286680222,
41,17723,,,0.0320415124297142
42,17749,,0.025335749611258507,
42,17799,,0.04091690108180046,
42,17849,,0.03240334615111351,
42,17899,,0.029461324214935303,
42,17949,,0.02387607842683792,
42,17999,,0.05234852433204651,
42,18049,,0.0054735951125621796,
42,18099,,0.07718111574649811,
42,18145,,,0.030378932133316994
43,18149,,0.10531216859817505,
43,18199,,0.05084620416164398,
43,18249,,0.09227563440799713,
43,18299,,0.04940224066376686,
43,18349,,0.018107369542121887,
43,18399,,0.03358045965433121,
43,18449,,0.08969300240278244,
43,18499,,0.07614438235759735,
43,18549,,0.051799122244119644,
43,18567,,,0.031057415530085564
44,18599,,0.018471049144864082,
44,18649,,0.010986121371388435,
44,18699,,0.05803500488400459,
44,18749,,0.11095449328422546,
44,18799,,0.026411931961774826,
44,18849,,0.04925580695271492,
44,18899,,0.02267814241349697,
44,18949,,0.030049612745642662,
44,18989,,,0.029281511902809143
45,18999,,0.03799472004175186,
45,19049,,0.021390577778220177,
45,19099,,0.11673402041196823,
45,19149,,0.009647457860410213,
45,19199,,0.030192352831363678,
45,19249,,0.060973040759563446,
45,19299,,0.0345015786588192,
45,19349,,0.025579724460840225,
45,19399,,0.004345536231994629,
45,19411,,,0.03048994392156601
46,19449,,0.006306224502623081,
46,19499,,0.13044285774230957,
46,19549,,0.015650564804673195,
46,19599,,0.029341241344809532,
46,19649,,0.04952560365200043,
46,19699,,0.008598590269684792,
46,19749,,0.07276356220245361,
46,19799,,0.047301553189754486,
46,19833,,,0.031161000952124596
47,19849,,0.028536194935441017,
47,19899,,0.023240406066179276,
47,19949,,0.1113254725933075,
47,19999,,0.01633843034505844,
47,20049,,0.05883707478642464,
47,20099,,0.020167293027043343,
47,20149,,0.05495745316147804,
47,20199,,0.06298594176769257,
47,20249,,0.047933753579854965,
47,20255,,,0.0319608673453331
48,20299,,0.043006498366594315,
48,20349,,0.005335242487490177,
48,20399,,0.09783627837896347,
48,20449,,0.023708749562501907,
48,20499,,0.04557393491268158,
48,20549,,0.028797972947359085,
48,20599,,0.018806587904691696,
48,20649,,0.017005717381834984,
48,20677,,,0.029768630862236023
49,20699,,0.060205962508916855,
49,20749,,0.05095107853412628,
49,20799,,0.016797635704278946,
49,20849,,0.009410291910171509,
49,20899,,0.015214025974273682,
49,20949,,0.07818258553743362,
49,20999,,0.01519261859357357,
49,21049,,0.05678867921233177,
49,21099,,0.08378297835588455,
49,21099,,,0.03237772732973099
50,21149,,0.06759913265705109,
50,21199,,0.060158610343933105,
50,21249,,0.016203172504901886,
50,21299,,0.07305344194173813,
50,21349,,0.09456498920917511,
50,21399,,0.12055209279060364,
50,21449,,0.016137639060616493,
50,21499,,0.010662934742867947,
50,21521,,,0.030634652823209763
51,21549,,0.06959861516952515,
51,21599,,0.009983425959944725,
51,21649,,0.06616756319999695,
51,21699,,0.03568672761321068,
51,21749,,0.053582821041345596,
51,21799,,0.05287021026015282,
51,21849,,0.04250096529722214,
51,21899,,0.044953931123018265,
51,21943,,,0.030480623245239258
52,21949,,0.0419069305062294,
52,21999,,0.03580686077475548,
52,22049,,0.046896714717149734,
52,22099,,0.04651610553264618,
52,22149,,0.06416790187358856,
52,22199,,0.1035420373082161,
52,22249,,0.03343496099114418,
52,22299,,0.005860744044184685,
52,22349,,0.024360448122024536,
52,22365,,,0.030451331287622452
53,22399,,0.05635879188776016,
53,22449,,0.046404387801885605,
53,22499,,0.014528811909258366,
53,22549,,0.03415543586015701,
53,22599,,0.05627402663230896,
53,22649,,0.023683348670601845,
53,22699,,0.032102320343256,
53,22749,,0.07811559736728668,
53,22787,,,0.030108356848359108
54,22799,,0.05004020780324936,
54,22849,,0.0028608939610421658,
54,22899,,0.09124039113521576,
54,22949,,0.04860563948750496,
54,22999,,0.05169373378157616,
54,23049,,0.06324196606874466,
54,23099,,0.01459106057882309,
54,23149,,0.058359622955322266,
54,23199,,0.04491467773914337,
54,23209,,,0.03006713092327118
55,23249,,0.036766167730093,
55,23299,,0.04124004393815994,
55,23349,,0.06238365173339844,
55,23399,,0.1233556717634201,
55,23449,,0.05177127942442894,
55,23499,,0.018375879153609276,
55,23549,,0.037952423095703125,
55,23599,,0.0233360193669796,
55,23631,,,0.03074563853442669
56,23649,,0.0529082790017128,
56,23699,,0.07148591428995132,
56,23749,,0.05278293415904045,
56,23799,,0.07122108340263367,
56,23849,,0.03706897422671318,
56,23899,,0.043042875826358795,
56,23949,,0.016641508787870407,
56,23999,,0.05106286704540253,
56,24049,,0.0015014760429039598,
56,24053,,,0.02845977246761322
57,24099,,0.024594133719801903,
57,24149,,0.022339126095175743,
57,24199,,0.00954579096287489,
57,24249,,0.039090998470783234,
57,24299,,0.07939553260803223,
57,24349,,0.01638340763747692,
57,24399,,0.021114645525813103,
57,24449,,0.06842252612113953,
57,24475,,,0.028719959780573845
58,24499,,0.04977560415863991,
58,24549,,0.008750145323574543,
58,24599,,0.142817884683609,
58,24649,,0.02746867761015892,
58,24699,,0.016162775456905365,
58,24749,,0.023316193372011185,
58,24799,,0.04257848113775253,
58,24849,,0.025613106787204742,
58,24897,,,0.03137984871864319
59,24899,,0.04853726178407669,
59,24949,,0.13717234134674072,
59,24999,,0.01135923434048891,
59,25049,,0.08870367705821991,
59,25099,,0.06383024156093597,
59,25149,,0.034269653260707855,
59,25199,,0.05275750160217285,
59,25249,,0.0461561344563961,
59,25299,,0.021679090335965157,
59,25319,,,0.029089681804180145
60,25349,,0.04163261502981186,
60,25399,,0.013174529187381268,
60,25449,,0.03515862300992012,
60,25499,,0.015416840091347694,
60,25549,,0.06324150413274765,
60,25599,,0.03376225382089615,
60,25649,,0.04252114146947861,
60,25699,,0.03232971951365471,
60,25741,,,0.031053654849529266
61,25749,,0.018883295357227325,
61,25799,,0.004913204349577427,
61,25849,,0.09658049046993256,
61,25899,,0.04400050267577171,
61,25949,,0.04457981511950493,
61,25999,,0.03178023919463158,
61,26049,,0.05727570503950119,
61,26099,,0.0047623272985219955,
61,26149,,0.11734257638454437,
61,26163,,,0.029228808358311653
62,26199,,0.010521438904106617,
62,26249,,0.017965413630008698,
62,26299,,0.07758190482854843,
62,26349,,0.05157046020030975,
62,26399,,0.06245902553200722,
62,26449,,0.08125218003988266,
62,26499,,0.015386322513222694,
62,26549,,0.0325162447988987,
62,26585,,,0.027086904272437096
63,26599,,0.06571420282125473,
63,26649,,0.017773065716028214,
63,26699,,0.09996892511844635,
63,26749,,0.02242373861372471,
63,26799,,0.040658097714185715,
63,26849,,0.005813342984765768,
63,26899,,0.008224551565945148,
63,26949,,0.02227502129971981,
63,26999,,0.058167897164821625,
63,27007,,,0.02952474169433117
64,27049,,0.052337147295475006,
64,27099,,0.09143391251564026,
64,27149,,0.015028602443635464,
64,27199,,0.019283007830381393,
64,27249,,0.037076909095048904,
64,27299,,0.03514222800731659,
64,27349,,0.04352952539920807,
64,27399,,0.014106737449765205,
64,27429,,,0.03229931741952896
65,27449,,0.01036983635276556,
65,27499,,0.019965996965765953,
65,27549,,0.02401440218091011,
65,27599,,0.017797034233808517,
65,27649,,0.05699079483747482,
65,27699,,0.0377066396176815,
65,27749,,0.018101340159773827,
65,27799,,0.009079117327928543,
65,27849,,0.1642979383468628,
65,27851,,,0.031041089445352554
66,27899,,0.009304655715823174,
66,27949,,0.04495827108621597,
66,27999,,0.016518812626600266,
66,28049,,0.00812535360455513,
66,28099,,0.04272594675421715,
66,28149,,0.018829237669706345,
66,28199,,0.03099066950380802,
66,28249,,0.01308385655283928,
66,28273,,,0.029502611607313156
67,28299,,0.03796117380261421,
67,28349,,0.024485593661665916,
67,28399,,0.06549903750419617,
67,28449,,0.007964548654854298,
67,28499,,0.044870853424072266,
67,28549,,0.03487663343548775,
67,28599,,0.04520384594798088,
67,28649,,0.036058880388736725,
67,28695,,,0.030969062820076942
68,28699,,0.018479110673069954,
68,28749,,0.027217047289013863,
68,28799,,0.10647021979093552,
68,28849,,0.039966974407434464,
68,28899,,0.05467329919338226,
68,28949,,0.023597130551934242,
68,28999,,0.07107933610677719,
68,29049,,0.020618237555027008,
68,29099,,0.01171630434691906,
68,29117,,,0.029642246663570404
69,29149,,0.07365529984235764,
69,29199,,0.04795995354652405,
69,29249,,0.016284186393022537,
69,29299,,0.044664353132247925,
69,29349,,0.017329636961221695,
69,29399,,0.07173909991979599,
69,29449,,0.031106742098927498,
69,29499,,0.008735578507184982,
69,29539,,,0.03289330378174782
70,29549,,0.013956338167190552,
70,29599,,0.04307795315980911,
70,29649,,0.046828728169202805,
70,29699,,0.001908677164465189,
70,29749,,0.020165102556347847,
70,29799,,0.061351943761110306,
70,29849,,0.16053041815757751,
70,29899,,0.009369757026433945,
70,29949,,0.0163755901157856,
70,29961,,,0.030669478699564934
71,29999,,0.001537193194963038,
71,30049,,0.053929269313812256,
71,30099,,0.02812127210199833,
71,30149,,0.010648716241121292,
71,30199,,0.02751392126083374,
71,30249,,0.03223718702793121,
71,30299,,0.01488606259226799,
71,30349,,0.05029628425836563,
71,30383,,,0.02969789318740368
72,30399,,0.051755502820014954,
72,30449,,0.017222478985786438,
72,30499,,0.03723950684070587,
72,30549,,0.01667637936770916,
72,30599,,0.06167897954583168,
72,30649,,0.046099089086055756,
72,30699,,0.020300306379795074,
72,30749,,0.01194380410015583,
72,30799,,0.02243681624531746,
72,30805,,,0.032136864960193634
73,30849,,0.007567279040813446,
73,30899,,0.004220046568661928,
73,30949,,0.06539814174175262,
73,30999,,0.05376261845231056,
73,31049,,0.01814400404691696,
73,31099,,0.041670192033052444,
73,31149,,0.014494158327579498,
73,31199,,0.008647882379591465,
73,31227,,,0.030094223096966743
74,31249,,0.06615809351205826,
74,31299,,0.09928803890943527,
74,31349,,0.01827147789299488,
74,31399,,0.03221607953310013,
74,31449,,0.032414451241493225,
74,31499,,0.07764417678117752,
74,31549,,0.019463500007987022,
74,31599,,0.11112155020236969,
74,31649,,0.0035751056857407093,
74,31649,,,0.03058340959250927
75,31699,,0.037152163684368134,
75,31749,,0.038986049592494965,
75,31799,,0.03062867373228073,
75,31849,,0.023046482354402542,
75,31899,,0.026702318340539932,
75,31949,,0.09009334444999695,
75,31999,,0.008510147221386433,
75,32049,,0.0026381551288068295,
75,32071,,,0.0314863882958889
76,32099,,0.15135477483272552,
76,32149,,0.01040355022996664,
76,32199,,0.036925919353961945,
76,32249,,0.1217246875166893,
76,32299,,0.06091057509183884,
76,32349,,0.07659792900085449,
76,32399,,0.06547465920448303,
76,32449,,0.04429410398006439,
76,32493,,,0.03198773041367531
77,32499,,0.04042929783463478,
77,32549,,0.01547021884471178,
77,32599,,0.02585929073393345,
77,32649,,0.016599353402853012,
77,32699,,0.04079825431108475,
77,32749,,0.05778532475233078,
77,32799,,0.10963337123394012,
77,32849,,0.021369868889451027,
77,32899,,0.024032382294535637,
77,32915,,,0.03416319936513901
78,32949,,0.002295625163242221,
78,32999,,0.030816495418548584,
78,33049,,0.0037513275165110826,
78,33099,,0.13673508167266846,
78,33149,,0.06963782757520676,
78,33199,,0.014142882078886032,
78,33249,,0.011865564621984959,
78,33299,,0.012781212106347084,
78,33337,,,0.02833106741309166
79,33349,,0.0348849818110466,
79,33399,,0.016933122649788857,
79,33449,,0.01100930292159319,
79,33499,,0.012662450782954693,
79,33549,,0.07978549599647522,
79,33599,,0.03142011538147926,
79,33649,,0.005621667951345444,
79,33699,,0.019611306488513947,
79,33749,,0.08521740883588791,
79,33759,,,0.02881947159767151
80,33799,,0.009458153508603573,
80,33849,,0.08024480938911438,
80,33899,,0.018609000369906425,
80,33949,,0.11050600558519363,
80,33999,,0.01235349103808403,
80,34049,,0.04690635949373245,
80,34099,,0.031090974807739258,
80,34149,,0.02011922001838684,
80,34181,,,0.02828751690685749
81,34199,,0.02877650409936905,
81,34249,,0.05504459887742996,
81,34299,,0.07553916424512863,
81,34349,,0.04683680459856987,
81,34399,,0.019965006038546562,
81,34449,,0.047757215797901154,
81,34499,,0.011469952762126923,
81,34549,,0.053868331015110016,
81,34599,,0.01272666733711958,
81,34603,,,0.029164591804146767
82,34649,,0.012967870570719242,
82,34699,,0.02636583149433136,
82,34749,,0.019936321303248405,
82,34799,,0.008509435690939426,
82,34849,,0.046801403164863586,
82,34899,,0.013511263765394688,
82,34949,,0.03789437934756279,
82,34999,,0.01531264092773199,
82,35025,,,0.031606122851371765
83,35049,,0.14173513650894165,
83,35099,,0.004511223174631596,
83,35149,,0.060866422951221466,
83,35199,,0.11362975835800171,
83,35249,,0.05304546281695366,
83,35299,,0.016441836953163147,
83,35349,,0.032828181982040405,
83,35399,,0.011260307393968105,
83,35447,,,0.026797231286764145
84,35449,,0.019145509228110313,
84,35499,,0.020057883113622665,
84,35549,,0.0024627766106277704,
84,35599,,0.07632488012313843,
84,35649,,0.07667146623134613,
84,35699,,0.016245676204562187,
84,35749,,0.05253421887755394,
84,35799,,0.10287448763847351,
84,35849,,0.029296329244971275,
84,35869,,,0.03161875903606415
85,35899,,0.021538907662034035,
85,35949,,0.017068080604076385,
85,35999,,0.05711536854505539,
85,36049,,0.06750840693712234,
85,36099,,0.01648550294339657,
85,36149,,0.033461328595876694,
85,36199,,0.07308897376060486,
85,36249,,0.06703953444957733,
85,36291,,,0.02835129015147686
86,36299,,0.008389721624553204,
86,36349,,0.006882596295326948,
86,36399,,0.090716153383255,
86,36449,,0.021000394597649574,
86,36499,,0.01501843798905611,
86,36549,,0.011019434779882431,
86,36599,,0.031178617849946022,
86,36649,,0.01299891248345375,
86,36699,,0.028298785910010338,
86,36713,,,0.02842765860259533
87,36749,,0.03458738327026367,
87,36799,,0.018252577632665634,
87,36849,,0.04430956393480301,
87,36899,,0.018964223563671112,
87,36949,,0.012119841761887074,
87,36999,,0.03673139959573746,
87,37049,,0.024313457310199738,
87,37099,,0.011513044126331806,
87,37135,,,0.028979716822504997
88,37149,,0.04081917554140091,
88,37199,,0.018774420022964478,
88,37249,,0.011642004363238811,
88,37299,,0.020605729892849922,
88,37349,,0.12007154524326324,
88,37399,,0.04164658114314079,
88,37449,,0.011197387240827084,
88,37499,,0.01088029332458973,
88,37549,,0.0473749116063118,
88,37557,,,0.028386559337377548
89,37599,,0.03382593020796776,
89,37649,,0.019546842202544212,
89,37699,,0.02479979582130909,
89,37749,,0.013828324154019356,
89,37799,,0.039942942559719086,
89,37849,,0.06287951022386551,
89,37899,,0.0019302468281239271,
89,37949,,0.04366234689950943,
89,37979,,,0.030373329296708107
90,37999,,0.059676360338926315,
90,38049,,0.03451152890920639,
90,38099,,0.0051720296032726765,
90,38149,,0.006143605802208185,
90,38199,,0.008449730463325977,
90,38249,,0.00719173951074481,
90,38299,,0.009823762811720371,
90,38349,,0.028590967878699303,
90,38399,,0.06598199903964996,
90,38401,,,0.030376559123396873
91,38449,,0.042507968842983246,
91,38499,,0.02339448221027851,
91,38549,,0.014108394272625446,
91,38599,,0.005954392720013857,
91,38649,,0.005948643200099468,
91,38699,,0.005886797793209553,
91,38749,,0.02236900106072426,
91,38799,,0.012639282271265984,
91,38823,,,0.030928174033761024
92,38849,,0.04374708607792854,
92,38899,,0.019268907606601715,
92,38949,,0.01055222563445568,
92,38999,,0.027650736272335052,
92,39049,,0.0065892464481294155,
