LD=8
Using: cuda
Epoch 1/200 | G_loss: 2.66531 | D_loss: 0.68964 | D_real_accuracy: 99.80469 | D_fake_accuracy: 86.71875
Epoch 30/200 | G_loss: 1.56423 | D_loss: 0.55245 | D_real_accuracy: 97.16797 | D_fake_accuracy: 96.48438
Epoch 31/200 | G_loss: 1.48801 | D_loss: 0.54897 | D_real_accuracy: 97.07031 | D_fake_accuracy: 96.67969
Epoch 32/200 | G_loss: 1.69309 | D_loss: 0.58067 | D_real_accuracy: 94.14062 | D_fake_accuracy: 86.03516
Epoch 33/200 | G_loss: 1.58066 | D_loss: 0.58662 | D_real_accuracy: 89.35547 | D_fake_accuracy: 92.48047
Epoch 34/200 | G_loss: 1.53028 | D_loss: 0.54523 | D_real_accuracy: 97.55859 | D_fake_accuracy: 96.38672
Epoch 35/200 | G_loss: 1.55543 | D_loss: 0.57109 | D_real_accuracy: 91.89453 | D_fake_accuracy: 91.99219
Epoch 36/200 | G_loss: 1.58486 | D_loss: 0.56866 | D_real_accuracy: 91.79688 | D_fake_accuracy: 93.06641
Epoch 37/200 | G_loss: 1.54826 | D_loss: 0.54356 | D_real_accuracy: 96.77734 | D_fake_accuracy: 96.09375
Epoch 38/200 | G_loss: 1.48676 | D_loss: 0.53903 | D_real_accuracy: 97.75391 | D_fake_accuracy: 97.85156
Epoch 39/200 | G_loss: 1.51429 | D_loss: 0.53678 | D_real_accuracy: 97.46094 | D_fake_accuracy: 97.16797
Epoch 40/200 | G_loss: 1.56554 | D_loss: 0.54888 | D_real_accuracy: 96.87500 | D_fake_accuracy: 96.48438
Epoch 41/200 | G_loss: 1.50348 | D_loss: 0.53971 | D_real_accuracy: 97.46094 | D_fake_accuracy: 97.46094
Epoch 42/200 | G_loss: 1.49687 | D_loss: 0.55468 | D_real_accuracy: 95.41016 | D_fake_accuracy: 94.04297
Epoch 43/200 | G_loss: 1.54916 | D_loss: 0.54327 | D_real_accuracy: 97.65625 | D_fake_accuracy: 96.38672
Epoch 44/200 | G_loss: 1.51480 | D_loss: 0.56335 | D_real_accuracy: 94.14062 | D_fake_accuracy: 95.31250
Epoch 45/200 | G_loss: 1.46395 | D_loss: 0.54926 | D_real_accuracy: 95.70312 | D_fake_accuracy: 96.87500
Epoch 46/200 | G_loss: 1.52044 | D_loss: 0.55690 | D_real_accuracy: 95.70312 | D_fake_accuracy: 93.94531
Epoch 47/200 | G_loss: 1.60634 | D_loss: 0.56357 | D_real_accuracy: 93.35938 | D_fake_accuracy: 93.06641
Epoch 48/200 | G_loss: 1.51753 | D_loss: 0.57539 | D_real_accuracy: 92.28516 | D_fake_accuracy: 92.96875
Epoch 49/200 | G_loss: 1.41221 | D_loss: 0.54858 | D_real_accuracy: 93.65234 | D_fake_accuracy: 96.38672
Epoch 50/200 | G_loss: 1.53458 | D_loss: 0.56442 | D_real_accuracy: 95.50781 | D_fake_accuracy: 89.94141
Epoch 51/200 | G_loss: 1.62878 | D_loss: 0.56188 | D_real_accuracy: 95.11719 | D_fake_accuracy: 91.30859
Epoch 52/200 | G_loss: 1.55145 | D_loss: 0.57950 | D_real_accuracy: 89.06250 | D_fake_accuracy: 91.69922
Epoch 53/200 | G_loss: 1.54025 | D_loss: 0.55859 | D_real_accuracy: 94.72656 | D_fake_accuracy: 93.65234
Epoch 54/200 | G_loss: 1.51557 | D_loss: 0.59266 | D_real_accuracy: 87.30469 | D_fake_accuracy: 89.16016
Epoch 55/200 | G_loss: 1.42341 | D_loss: 0.53758 | D_real_accuracy: 97.94922 | D_fake_accuracy: 99.80469
Epoch 56/200 | G_loss: 1.51578 | D_loss: 0.57398 | D_real_accuracy: 89.84375 | D_fake_accuracy: 90.91797
Epoch 57/200 | G_loss: 1.64507 | D_loss: 0.61026 | D_real_accuracy: 84.37500 | D_fake_accuracy: 81.44531
Epoch 58/200 | G_loss: 1.49030 | D_loss: 0.55504 | D_real_accuracy: 95.01953 | D_fake_accuracy: 90.91797
Epoch 59/200 | G_loss: 1.48817 | D_loss: 0.59348 | D_real_accuracy: 88.57422 | D_fake_accuracy: 78.80859
Epoch 60/200 | G_loss: 1.33016 | D_loss: 0.58078 | D_real_accuracy: 88.08594 | D_fake_accuracy: 91.11328
Epoch 61/200 | G_loss: 1.40281 | D_loss: 0.59523 | D_real_accuracy: 86.91406 | D_fake_accuracy: 83.49609
Epoch 62/200 | G_loss: 1.35484 | D_loss: 0.56276 | D_real_accuracy: 93.94531 | D_fake_accuracy: 90.23438
Epoch 63/200 | G_loss: 1.66455 | D_loss: 0.62336 | D_real_accuracy: 89.25781 | D_fake_accuracy: 83.59375
Epoch 64/200 | G_loss: 1.36515 | D_loss: 0.55622 | D_real_accuracy: 95.01953 | D_fake_accuracy: 98.14453
Epoch 65/200 | G_loss: 1.39398 | D_loss: 0.59599 | D_real_accuracy: 86.23047 | D_fake_accuracy: 88.28125
Epoch 66/200 | G_loss: 1.50904 | D_loss: 0.58698 | D_real_accuracy: 92.67578 | D_fake_accuracy: 83.49609
Epoch 67/200 | G_loss: 1.33332 | D_loss: 0.57748 | D_real_accuracy: 91.30859 | D_fake_accuracy: 90.42969
Epoch 68/200 | G_loss: 1.37297 | D_loss: 0.57469 | D_real_accuracy: 91.01562 | D_fake_accuracy: 91.30859
Epoch 69/200 | G_loss: 1.47662 | D_loss: 0.60821 | D_real_accuracy: 89.84375 | D_fake_accuracy: 82.91016
Epoch 70/200 | G_loss: 1.33738 | D_loss: 0.57018 | D_real_accuracy: 92.67578 | D_fake_accuracy: 91.11328
Epoch 71/200 | G_loss: 1.55879 | D_loss: 0.60436 | D_real_accuracy: 89.55078 | D_fake_accuracy: 77.44141
Epoch 72/200 | G_loss: 1.35996 | D_loss: 0.56583 | D_real_accuracy: 91.89453 | D_fake_accuracy: 94.62891
Epoch 73/200 | G_loss: 1.39627 | D_loss: 0.61272 | D_real_accuracy: 86.91406 | D_fake_accuracy: 82.81250
Epoch 74/200 | G_loss: 1.25224 | D_loss: 0.59312 | D_real_accuracy: 89.35547 | D_fake_accuracy: 86.81641
Epoch 75/200 | G_loss: 1.27365 | D_loss: 0.57139 | D_real_accuracy: 93.45703 | D_fake_accuracy: 96.77734
Epoch 76/200 | G_loss: 1.36371 | D_loss: 0.57914 | D_real_accuracy: 91.69922 | D_fake_accuracy: 88.96484
Epoch 77/200 | G_loss: 1.43553 | D_loss: 0.63203 | D_real_accuracy: 84.57031 | D_fake_accuracy: 75.58594
Epoch 78/200 | G_loss: 1.37358 | D_loss: 0.61897 | D_real_accuracy: 81.93359 | D_fake_accuracy: 81.44531
Epoch 79/200 | G_loss: 1.38209 | D_loss: 0.59475 | D_real_accuracy: 85.64453 | D_fake_accuracy: 88.47656
Epoch 80/200 | G_loss: 1.46582 | D_loss: 0.61375 | D_real_accuracy: 85.83984 | D_fake_accuracy: 78.02734
Epoch 81/200 | G_loss: 1.41357 | D_loss: 0.63160 | D_real_accuracy: 79.49219 | D_fake_accuracy: 75.00000
Epoch 82/200 | G_loss: 1.41984 | D_loss: 0.60571 | D_real_accuracy: 85.15625 | D_fake_accuracy: 85.83984
Epoch 83/200 | G_loss: 1.59498 | D_loss: 0.62837 | D_real_accuracy: 84.17969 | D_fake_accuracy: 76.85547
Epoch 84/200 | G_loss: 1.50505 | D_loss: 0.60675 | D_real_accuracy: 84.57031 | D_fake_accuracy: 85.44922
Epoch 85/200 | G_loss: 1.32674 | D_loss: 0.59722 | D_real_accuracy: 86.23047 | D_fake_accuracy: 90.72266
Epoch 86/200 | G_loss: 1.47424 | D_loss: 0.61933 | D_real_accuracy: 83.39844 | D_fake_accuracy: 83.98438
Epoch 87/200 | G_loss: 1.47156 | D_loss: 0.63063 | D_real_accuracy: 83.69141 | D_fake_accuracy: 82.71484
Epoch 88/200 | G_loss: 1.54762 | D_loss: 0.61651 | D_real_accuracy: 82.91016 | D_fake_accuracy: 85.35156
Epoch 89/200 | G_loss: 1.42520 | D_loss: 0.61899 | D_real_accuracy: 84.17969 | D_fake_accuracy: 81.64062
Epoch 90/200 | G_loss: 1.48593 | D_loss: 0.62297 | D_real_accuracy: 83.30078 | D_fake_accuracy: 80.37109
Epoch 91/200 | G_loss: 1.23037 | D_loss: 0.62394 | D_real_accuracy: 79.00391 | D_fake_accuracy: 79.19922
Epoch 92/200 | G_loss: 1.35200 | D_loss: 0.62490 | D_real_accuracy: 81.54297 | D_fake_accuracy: 82.12891
Epoch 93/200 | G_loss: 1.26831 | D_loss: 0.61129 | D_real_accuracy: 84.86328 | D_fake_accuracy: 87.89062
Epoch 94/200 | G_loss: 1.53607 | D_loss: 0.63825 | D_real_accuracy: 82.12891 | D_fake_accuracy: 74.21875
Epoch 95/200 | G_loss: 1.30164 | D_loss: 0.59179 | D_real_accuracy: 86.71875 | D_fake_accuracy: 92.48047
Epoch 96/200 | G_loss: 1.44814 | D_loss: 0.60737 | D_real_accuracy: 87.30469 | D_fake_accuracy: 86.81641
Epoch 97/200 | G_loss: 1.54433 | D_loss: 0.62189 | D_real_accuracy: 85.15625 | D_fake_accuracy: 83.59375
Epoch 98/200 | G_loss: 1.37671 | D_loss: 0.58150 | D_real_accuracy: 90.23438 | D_fake_accuracy: 94.82422
Epoch 99/200 | G_loss: 1.49175 | D_loss: 0.64050 | D_real_accuracy: 78.41797 | D_fake_accuracy: 78.51562
Epoch 100/200 | G_loss: 1.25910 | D_loss: 0.58607 | D_real_accuracy: 88.47656 | D_fake_accuracy: 93.55469
Epoch 101/200 | G_loss: 1.24767 | D_loss: 0.62313 | D_real_accuracy: 84.66797 | D_fake_accuracy: 80.37109
Epoch 102/200 | G_loss: 1.32374 | D_loss: 0.60359 | D_real_accuracy: 85.25391 | D_fake_accuracy: 90.52734
Epoch 103/200 | G_loss: 1.43607 | D_loss: 0.63827 | D_real_accuracy: 80.46875 | D_fake_accuracy: 77.73438
Epoch 104/200 | G_loss: 1.31189 | D_loss: 0.63861 | D_real_accuracy: 77.53906 | D_fake_accuracy: 76.95312
Epoch 105/200 | G_loss: 1.34980 | D_loss: 0.61973 | D_real_accuracy: 82.71484 | D_fake_accuracy: 81.64062
Epoch 106/200 | G_loss: 1.47664 | D_loss: 0.65569 | D_real_accuracy: 70.70312 | D_fake_accuracy: 76.66016
Epoch 107/200 | G_loss: 1.31944 | D_loss: 0.61496 | D_real_accuracy: 80.85938 | D_fake_accuracy: 85.44922
Epoch 108/200 | G_loss: 1.32001 | D_loss: 0.59587 | D_real_accuracy: 85.35156 | D_fake_accuracy: 88.08594
Epoch 109/200 | G_loss: 1.31029 | D_loss: 0.61849 | D_real_accuracy: 80.56641 | D_fake_accuracy: 84.27734
Epoch 110/200 | G_loss: 1.32199 | D_loss: 0.61797 | D_real_accuracy: 81.93359 | D_fake_accuracy: 79.49219
Epoch 111/200 | G_loss: 1.34541 | D_loss: 0.61514 | D_real_accuracy: 82.42188 | D_fake_accuracy: 81.54297
Epoch 112/200 | G_loss: 1.40361 | D_loss: 0.60818 | D_real_accuracy: 83.00781 | D_fake_accuracy: 85.35156
Epoch 113/200 | G_loss: 1.37188 | D_loss: 0.62949 | D_real_accuracy: 86.13281 | D_fake_accuracy: 81.93359
Epoch 114/200 | G_loss: 1.44972 | D_loss: 0.60336 | D_real_accuracy: 86.23047 | D_fake_accuracy: 84.57031
Epoch 115/200 | G_loss: 1.47652 | D_loss: 0.59429 | D_real_accuracy: 87.10938 | D_fake_accuracy: 85.15625
Epoch 116/200 | G_loss: 1.33337 | D_loss: 0.58890 | D_real_accuracy: 88.57422 | D_fake_accuracy: 87.20703
Epoch 117/200 | G_loss: 1.37185 | D_loss: 0.61128 | D_real_accuracy: 86.81641 | D_fake_accuracy: 79.88281
Epoch 118/200 | G_loss: 1.37630 | D_loss: 0.62354 | D_real_accuracy: 81.15234 | D_fake_accuracy: 80.56641
Epoch 119/200 | G_loss: 1.35052 | D_loss: 0.63916 | D_real_accuracy: 76.46484 | D_fake_accuracy: 78.90625
Epoch 120/200 | G_loss: 1.39555 | D_loss: 0.65675 | D_real_accuracy: 75.19531 | D_fake_accuracy: 70.50781
Epoch 121/200 | G_loss: 1.35236 | D_loss: 0.62324 | D_real_accuracy: 77.73438 | D_fake_accuracy: 83.10547
Epoch 122/200 | G_loss: 1.29353 | D_loss: 0.60842 | D_real_accuracy: 82.81250 | D_fake_accuracy: 86.13281
Epoch 123/200 | G_loss: 1.38328 | D_loss: 0.61388 | D_real_accuracy: 78.90625 | D_fake_accuracy: 81.44531
Epoch 124/200 | G_loss: 1.31915 | D_loss: 0.61206 | D_real_accuracy: 80.56641 | D_fake_accuracy: 83.30078
Epoch 125/200 | G_loss: 1.23214 | D_loss: 0.58568 | D_real_accuracy: 83.88672 | D_fake_accuracy: 92.38281
Epoch 126/200 | G_loss: 1.29749 | D_loss: 0.58119 | D_real_accuracy: 90.52734 | D_fake_accuracy: 90.72266
Epoch 127/200 | G_loss: 1.39152 | D_loss: 0.61285 | D_real_accuracy: 84.08203 | D_fake_accuracy: 83.39844
Epoch 128/200 | G_loss: 1.44599 | D_loss: 0.60384 | D_real_accuracy: 86.62109 | D_fake_accuracy: 82.71484
Epoch 129/200 | G_loss: 1.39203 | D_loss: 0.59064 | D_real_accuracy: 88.37891 | D_fake_accuracy: 87.69531
Epoch 130/200 | G_loss: 1.32416 | D_loss: 0.59111 | D_real_accuracy: 88.57422 | D_fake_accuracy: 90.62500
Epoch 131/200 | G_loss: 1.34242 | D_loss: 0.64445 | D_real_accuracy: 79.88281 | D_fake_accuracy: 78.71094
Epoch 132/200 | G_loss: 1.30154 | D_loss: 0.60922 | D_real_accuracy: 85.74219 | D_fake_accuracy: 81.34766
Epoch 133/200 | G_loss: 1.39371 | D_loss: 0.63886 | D_real_accuracy: 79.58984 | D_fake_accuracy: 77.63672
Epoch 134/200 | G_loss: 1.48713 | D_loss: 0.61971 | D_real_accuracy: 82.42188 | D_fake_accuracy: 79.78516
Epoch 135/200 | G_loss: 1.37447 | D_loss: 0.61301 | D_real_accuracy: 80.27344 | D_fake_accuracy: 82.22656
Epoch 136/200 | G_loss: 1.36422 | D_loss: 0.57579 | D_real_accuracy: 91.40625 | D_fake_accuracy: 88.57422
Epoch 137/200 | G_loss: 1.41609 | D_loss: 0.59122 | D_real_accuracy: 87.98828 | D_fake_accuracy: 86.42578
Epoch 138/200 | G_loss: 1.30075 | D_loss: 0.57066 | D_real_accuracy: 93.26172 | D_fake_accuracy: 92.28516
Epoch 139/200 | G_loss: 1.38537 | D_loss: 0.57810 | D_real_accuracy: 92.08984 | D_fake_accuracy: 88.08594
Epoch 140/200 | G_loss: 1.32954 | D_loss: 0.59971 | D_real_accuracy: 85.93750 | D_fake_accuracy: 83.10547
Epoch 141/200 | G_loss: 1.46523 | D_loss: 0.62964 | D_real_accuracy: 87.79297 | D_fake_accuracy: 86.62109
Epoch 142/200 | G_loss: 1.61888 | D_loss: 0.65888 | D_real_accuracy: 83.49609 | D_fake_accuracy: 79.10156
Epoch 143/200 | G_loss: 1.43383 | D_loss: 0.59327 | D_real_accuracy: 86.23047 | D_fake_accuracy: 89.06250
Epoch 144/200 | G_loss: 1.36364 | D_loss: 0.61182 | D_real_accuracy: 82.91016 | D_fake_accuracy: 88.86719
Epoch 145/200 | G_loss: 1.45665 | D_loss: 0.60444 | D_real_accuracy: 84.86328 | D_fake_accuracy: 82.81250
Epoch 146/200 | G_loss: 1.43310 | D_loss: 0.56493 | D_real_accuracy: 93.06641 | D_fake_accuracy: 94.33594
Epoch 147/200 | G_loss: 1.40433 | D_loss: 0.57703 | D_real_accuracy: 88.86719 | D_fake_accuracy: 94.72656
Epoch 148/200 | G_loss: 1.56978 | D_loss: 0.58696 | D_real_accuracy: 89.64844 | D_fake_accuracy: 90.62500
Epoch 149/200 | G_loss: 1.54428 | D_loss: 0.56592 | D_real_accuracy: 93.26172 | D_fake_accuracy: 93.26172
Epoch 150/200 | G_loss: 1.50892 | D_loss: 0.59242 | D_real_accuracy: 90.62500 | D_fake_accuracy: 91.30859
Epoch 151/200 | G_loss: 1.52240 | D_loss: 0.62662 | D_real_accuracy: 86.62109 | D_fake_accuracy: 87.30469
Epoch 152/200 | G_loss: 1.46948 | D_loss: 0.61770 | D_real_accuracy: 84.57031 | D_fake_accuracy: 83.88672
Epoch 153/200 | G_loss: 1.50663 | D_loss: 0.60464 | D_real_accuracy: 87.01172 | D_fake_accuracy: 81.44531
Epoch 154/200 | G_loss: 1.42879 | D_loss: 0.58205 | D_real_accuracy: 89.16016 | D_fake_accuracy: 88.47656
Epoch 155/200 | G_loss: 1.35242 | D_loss: 0.59598 | D_real_accuracy: 85.93750 | D_fake_accuracy: 88.76953
Epoch 156/200 | G_loss: 1.31577 | D_loss: 0.60159 | D_real_accuracy: 82.12891 | D_fake_accuracy: 85.44922
Epoch 157/200 | G_loss: 1.36735 | D_loss: 0.60476 | D_real_accuracy: 85.15625 | D_fake_accuracy: 82.42188
Epoch 158/200 | G_loss: 1.33838 | D_loss: 0.63864 | D_real_accuracy: 80.76172 | D_fake_accuracy: 73.82812
Epoch 159/200 | G_loss: 1.32946 | D_loss: 0.58118 | D_real_accuracy: 87.69531 | D_fake_accuracy: 88.67188
Epoch 160/200 | G_loss: 1.32076 | D_loss: 0.57556 | D_real_accuracy: 88.86719 | D_fake_accuracy: 92.38281
Epoch 161/200 | G_loss: 1.29955 | D_loss: 0.59747 | D_real_accuracy: 85.44922 | D_fake_accuracy: 86.62109
Epoch 162/200 | G_loss: 1.46310 | D_loss: 0.59848 | D_real_accuracy: 86.91406 | D_fake_accuracy: 84.86328
Epoch 163/200 | G_loss: 1.28892 | D_loss: 0.60034 | D_real_accuracy: 84.27734 | D_fake_accuracy: 87.79297
Epoch 164/200 | G_loss: 1.35157 | D_loss: 0.61249 | D_real_accuracy: 79.78516 | D_fake_accuracy: 86.23047
Epoch 165/200 | G_loss: 1.30713 | D_loss: 0.61016 | D_real_accuracy: 82.51953 | D_fake_accuracy: 85.83984
Epoch 166/200 | G_loss: 1.33270 | D_loss: 0.59378 | D_real_accuracy: 84.57031 | D_fake_accuracy: 88.86719
Epoch 167/200 | G_loss: 1.34528 | D_loss: 0.60020 | D_real_accuracy: 83.69141 | D_fake_accuracy: 81.15234
Epoch 168/200 | G_loss: 1.38541 | D_loss: 0.59746 | D_real_accuracy: 84.17969 | D_fake_accuracy: 91.01562
Epoch 169/200 | G_loss: 1.28868 | D_loss: 0.57966 | D_real_accuracy: 88.37891 | D_fake_accuracy: 93.45703
Epoch 170/200 | G_loss: 1.45820 | D_loss: 0.59436 | D_real_accuracy: 88.76953 | D_fake_accuracy: 88.08594
Epoch 171/200 | G_loss: 1.30723 | D_loss: 0.59511 | D_real_accuracy: 85.25391 | D_fake_accuracy: 86.71875
Epoch 172/200 | G_loss: 1.34820 | D_loss: 0.58669 | D_real_accuracy: 87.98828 | D_fake_accuracy: 94.62891
Epoch 173/200 | G_loss: 1.30871 | D_loss: 0.57904 | D_real_accuracy: 91.50391 | D_fake_accuracy: 89.06250
Epoch 174/200 | G_loss: 1.41121 | D_loss: 0.60953 | D_real_accuracy: 85.93750 | D_fake_accuracy: 84.57031
Epoch 175/200 | G_loss: 1.28814 | D_loss: 0.59113 | D_real_accuracy: 87.10938 | D_fake_accuracy: 89.84375
Epoch 176/200 | G_loss: 1.39078 | D_loss: 0.60781 | D_real_accuracy: 86.62109 | D_fake_accuracy: 84.66797
Epoch 177/200 | G_loss: 1.41309 | D_loss: 0.60888 | D_real_accuracy: 83.49609 | D_fake_accuracy: 82.22656
Epoch 178/200 | G_loss: 1.52419 | D_loss: 0.60146 | D_real_accuracy: 83.39844 | D_fake_accuracy: 86.32812
Epoch 179/200 | G_loss: 1.37327 | D_loss: 0.59923 | D_real_accuracy: 84.86328 | D_fake_accuracy: 84.27734
Epoch 180/200 | G_loss: 1.52192 | D_loss: 0.60373 | D_real_accuracy: 83.30078 | D_fake_accuracy: 86.71875
Epoch 181/200 | G_loss: 1.41521 | D_loss: 0.59406 | D_real_accuracy: 86.52344 | D_fake_accuracy: 84.37500
Epoch 182/200 | G_loss: 1.45164 | D_loss: 0.60718 | D_real_accuracy: 86.71875 | D_fake_accuracy: 86.32812
Epoch 183/200 | G_loss: 1.40675 | D_loss: 0.58505 | D_real_accuracy: 88.28125 | D_fake_accuracy: 90.42969
Epoch 184/200 | G_loss: 1.43605 | D_loss: 0.56951 | D_real_accuracy: 89.55078 | D_fake_accuracy: 96.09375
Epoch 185/200 | G_loss: 1.45283 | D_loss: 0.58407 | D_real_accuracy: 87.89062 | D_fake_accuracy: 89.25781
Epoch 186/200 | G_loss: 1.58227 | D_loss: 0.59909 | D_real_accuracy: 88.47656 | D_fake_accuracy: 87.20703
Epoch 187/200 | G_loss: 1.49476 | D_loss: 0.59094 | D_real_accuracy: 89.64844 | D_fake_accuracy: 88.96484
Epoch 188/200 | G_loss: 1.42815 | D_loss: 0.55673 | D_real_accuracy: 93.84766 | D_fake_accuracy: 95.80078
Epoch 189/200 | G_loss: 1.52554 | D_loss: 0.59592 | D_real_accuracy: 88.57422 | D_fake_accuracy: 87.98828
Epoch 190/200 | G_loss: 1.53863 | D_loss: 0.56902 | D_real_accuracy: 91.89453 | D_fake_accuracy: 92.87109
Epoch 191/200 | G_loss: 1.54909 | D_loss: 0.57513 | D_real_accuracy: 92.67578 | D_fake_accuracy: 91.79688
Epoch 192/200 | G_loss: 1.72752 | D_loss: 0.56426 | D_real_accuracy: 94.04297 | D_fake_accuracy: 93.75000
Epoch 193/200 | G_loss: 1.74269 | D_loss: 0.57285 | D_real_accuracy: 93.35938 | D_fake_accuracy: 95.01953
Epoch 194/200 | G_loss: 1.67841 | D_loss: 0.59170 | D_real_accuracy: 88.96484 | D_fake_accuracy: 88.18359
Epoch 195/200 | G_loss: 1.62543 | D_loss: 0.64016 | D_real_accuracy: 82.71484 | D_fake_accuracy: 83.30078
Epoch 196/200 | G_loss: 1.60147 | D_loss: 0.75207 | D_real_accuracy: 73.92578 | D_fake_accuracy: 70.99609
Epoch 197/200 | G_loss: 1.39206 | D_loss: 0.58411 | D_real_accuracy: 87.79297 | D_fake_accuracy: 91.01562
Epoch 198/200 | G_loss: 1.38780 | D_loss: 0.56663 | D_real_accuracy: 93.16406 | D_fake_accuracy: 93.75000
Epoch 199/200 | G_loss: 1.46743 | D_loss: 0.57567 | D_real_accuracy: 92.77344 | D_fake_accuracy: 92.87109
Epoch 200/200 | G_loss: 1.40362 | D_loss: 0.60221 | D_real_accuracy: 89.06250 | D_fake_accuracy: 83.49609
455 seconds elapsed.

