LD=128
Using: cuda
Epoch 1/400 | G_loss: 0.62582 | D_loss: 0.76631 | D_real_accuracy: 25.78125 | D_fake_accuracy: 2.58789
Epoch 37/400 | G_loss: 0.73565 | D_loss: 0.68629 | D_real_accuracy: 59.66797 | D_fake_accuracy: 85.00977
Epoch 38/400 | G_loss: 0.74363 | D_loss: 0.67664 | D_real_accuracy: 73.68164 | D_fake_accuracy: 50.00000
Epoch 39/400 | G_loss: 0.71478 | D_loss: 0.68871 | D_real_accuracy: 71.92383 | D_fake_accuracy: 50.19531
Epoch 40/400 | G_loss: 0.72632 | D_loss: 0.68061 | D_real_accuracy: 71.58203 | D_fake_accuracy: 65.23438
Epoch 41/400 | G_loss: 0.72274 | D_loss: 0.67989 | D_real_accuracy: 84.52148 | D_fake_accuracy: 73.19336
Epoch 42/400 | G_loss: 0.71656 | D_loss: 0.67467 | D_real_accuracy: 83.49609 | D_fake_accuracy: 53.95508
Epoch 43/400 | G_loss: 0.72054 | D_loss: 0.68790 | D_real_accuracy: 63.67188 | D_fake_accuracy: 66.21094
Epoch 44/400 | G_loss: 0.75216 | D_loss: 0.68337 | D_real_accuracy: 48.38867 | D_fake_accuracy: 100.00000
Epoch 45/400 | G_loss: 0.74222 | D_loss: 0.68082 | D_real_accuracy: 69.87305 | D_fake_accuracy: 86.57227
Epoch 46/400 | G_loss: 0.74287 | D_loss: 0.67925 | D_real_accuracy: 65.86914 | D_fake_accuracy: 82.66602
Epoch 47/400 | G_loss: 0.74815 | D_loss: 0.66916 | D_real_accuracy: 72.36328 | D_fake_accuracy: 94.48242
Epoch 48/400 | G_loss: 0.75856 | D_loss: 0.67838 | D_real_accuracy: 67.82227 | D_fake_accuracy: 99.46289
Epoch 49/400 | G_loss: 0.75208 | D_loss: 0.67540 | D_real_accuracy: 76.70898 | D_fake_accuracy: 89.40430
Epoch 50/400 | G_loss: 0.74994 | D_loss: 0.66751 | D_real_accuracy: 70.41016 | D_fake_accuracy: 99.26758
Epoch 51/400 | G_loss: 0.76519 | D_loss: 0.66904 | D_real_accuracy: 71.04492 | D_fake_accuracy: 62.93945
Epoch 52/400 | G_loss: 0.74073 | D_loss: 0.66521 | D_real_accuracy: 82.47070 | D_fake_accuracy: 52.44141
Epoch 53/400 | G_loss: 0.75875 | D_loss: 0.66675 | D_real_accuracy: 76.07422 | D_fake_accuracy: 98.38867
Epoch 54/400 | G_loss: 0.76154 | D_loss: 0.66229 | D_real_accuracy: 77.09961 | D_fake_accuracy: 72.75391
Epoch 55/400 | G_loss: 0.79095 | D_loss: 0.66163 | D_real_accuracy: 61.76758 | D_fake_accuracy: 93.35938
Epoch 56/400 | G_loss: 0.76432 | D_loss: 0.67128 | D_real_accuracy: 73.14453 | D_fake_accuracy: 69.14062
Epoch 57/400 | G_loss: 0.78637 | D_loss: 0.65954 | D_real_accuracy: 70.84961 | D_fake_accuracy: 50.00000
Epoch 58/400 | G_loss: 0.76549 | D_loss: 0.66781 | D_real_accuracy: 75.09766 | D_fake_accuracy: 76.51367
Epoch 59/400 | G_loss: 0.76510 | D_loss: 0.65961 | D_real_accuracy: 77.09961 | D_fake_accuracy: 75.39062
Epoch 60/400 | G_loss: 0.82096 | D_loss: 0.63980 | D_real_accuracy: 80.17578 | D_fake_accuracy: 85.30273
Epoch 61/400 | G_loss: 0.77945 | D_loss: 0.66556 | D_real_accuracy: 74.80469 | D_fake_accuracy: 83.39844
Epoch 62/400 | G_loss: 0.77734 | D_loss: 0.65549 | D_real_accuracy: 75.97656 | D_fake_accuracy: 73.48633
Epoch 63/400 | G_loss: 0.79585 | D_loss: 0.64410 | D_real_accuracy: 78.95508 | D_fake_accuracy: 90.62500
Epoch 64/400 | G_loss: 0.80592 | D_loss: 0.66567 | D_real_accuracy: 63.18359 | D_fake_accuracy: 74.41406
Epoch 65/400 | G_loss: 0.85250 | D_loss: 0.65180 | D_real_accuracy: 62.79297 | D_fake_accuracy: 57.76367
Epoch 66/400 | G_loss: 0.73279 | D_loss: 0.68711 | D_real_accuracy: 66.06445 | D_fake_accuracy: 71.92383
Epoch 67/400 | G_loss: 0.68398 | D_loss: 0.71089 | D_real_accuracy: 45.45898 | D_fake_accuracy: 31.25000
Epoch 68/400 | G_loss: 0.67533 | D_loss: 0.70885 | D_real_accuracy: 44.23828 | D_fake_accuracy: 26.80664
Epoch 69/400 | G_loss: 0.69206 | D_loss: 0.70011 | D_real_accuracy: 41.69922 | D_fake_accuracy: 55.07812
Epoch 70/400 | G_loss: 0.70109 | D_loss: 0.69115 | D_real_accuracy: 52.58789 | D_fake_accuracy: 64.69727
Epoch 71/400 | G_loss: 0.70434 | D_loss: 0.69102 | D_real_accuracy: 49.21875 | D_fake_accuracy: 60.83984
Epoch 72/400 | G_loss: 0.71863 | D_loss: 0.68500 | D_real_accuracy: 45.94727 | D_fake_accuracy: 64.74609
Epoch 73/400 | G_loss: 0.71979 | D_loss: 0.68864 | D_real_accuracy: 57.76367 | D_fake_accuracy: 56.88477
Epoch 74/400 | G_loss: 0.72614 | D_loss: 0.69119 | D_real_accuracy: 52.19727 | D_fake_accuracy: 49.70703
Epoch 75/400 | G_loss: 0.71271 | D_loss: 0.69250 | D_real_accuracy: 53.41797 | D_fake_accuracy: 35.35156
Epoch 76/400 | G_loss: 0.70101 | D_loss: 0.70069 | D_real_accuracy: 25.83008 | D_fake_accuracy: 33.74023
Epoch 77/400 | G_loss: 0.70581 | D_loss: 0.69315 | D_real_accuracy: 39.94141 | D_fake_accuracy: 42.48047
Epoch 78/400 | G_loss: 0.71485 | D_loss: 0.68634 | D_real_accuracy: 36.03516 | D_fake_accuracy: 59.42383
Epoch 79/400 | G_loss: 0.70595 | D_loss: 0.69174 | D_real_accuracy: 38.72070 | D_fake_accuracy: 28.27148
Epoch 80/400 | G_loss: 0.70512 | D_loss: 0.69448 | D_real_accuracy: 40.33203 | D_fake_accuracy: 25.04883
Epoch 81/400 | G_loss: 0.71393 | D_loss: 0.68509 | D_real_accuracy: 53.71094 | D_fake_accuracy: 46.19141
Epoch 82/400 | G_loss: 0.71819 | D_loss: 0.68537 | D_real_accuracy: 54.98047 | D_fake_accuracy: 30.56641
Epoch 83/400 | G_loss: 0.71689 | D_loss: 0.69175 | D_real_accuracy: 40.03906 | D_fake_accuracy: 39.20898
Epoch 84/400 | G_loss: 0.71422 | D_loss: 0.68759 | D_real_accuracy: 47.50977 | D_fake_accuracy: 63.62305
Epoch 85/400 | G_loss: 0.69488 | D_loss: 0.69748 | D_real_accuracy: 55.12695 | D_fake_accuracy: 15.28320
Epoch 86/400 | G_loss: 0.70914 | D_loss: 0.68888 | D_real_accuracy: 46.77734 | D_fake_accuracy: 26.85547
Epoch 87/400 | G_loss: 0.70590 | D_loss: 0.69131 | D_real_accuracy: 38.81836 | D_fake_accuracy: 44.87305
Epoch 88/400 | G_loss: 0.70441 | D_loss: 0.69328 | D_real_accuracy: 56.10352 | D_fake_accuracy: 38.23242
Epoch 89/400 | G_loss: 0.71443 | D_loss: 0.68873 | D_real_accuracy: 51.95312 | D_fake_accuracy: 49.65820
Epoch 90/400 | G_loss: 0.70794 | D_loss: 0.69230 | D_real_accuracy: 53.80859 | D_fake_accuracy: 49.36523
Epoch 91/400 | G_loss: 0.71330 | D_loss: 0.68480 | D_real_accuracy: 44.82422 | D_fake_accuracy: 61.96289
Epoch 92/400 | G_loss: 0.71634 | D_loss: 0.68514 | D_real_accuracy: 50.97656 | D_fake_accuracy: 64.50195
Epoch 93/400 | G_loss: 0.73033 | D_loss: 0.68306 | D_real_accuracy: 57.27539 | D_fake_accuracy: 52.14844
Epoch 94/400 | G_loss: 0.70728 | D_loss: 0.69128 | D_real_accuracy: 51.56250 | D_fake_accuracy: 30.07812
Epoch 95/400 | G_loss: 0.70932 | D_loss: 0.68883 | D_real_accuracy: 41.01562 | D_fake_accuracy: 47.80273
Epoch 96/400 | G_loss: 0.70797 | D_loss: 0.69019 | D_real_accuracy: 42.43164 | D_fake_accuracy: 44.92188
Epoch 97/400 | G_loss: 0.70371 | D_loss: 0.69126 | D_real_accuracy: 54.83398 | D_fake_accuracy: 31.20117
Epoch 98/400 | G_loss: 0.70812 | D_loss: 0.69065 | D_real_accuracy: 46.92383 | D_fake_accuracy: 48.09570
Epoch 99/400 | G_loss: 0.71188 | D_loss: 0.68661 | D_real_accuracy: 51.17188 | D_fake_accuracy: 46.67969
Epoch 100/400 | G_loss: 0.71126 | D_loss: 0.68970 | D_real_accuracy: 46.14258 | D_fake_accuracy: 44.58008
Epoch 101/400 | G_loss: 0.70259 | D_loss: 0.69473 | D_real_accuracy: 58.64258 | D_fake_accuracy: 24.95117
Epoch 102/400 | G_loss: 0.71243 | D_loss: 0.69165 | D_real_accuracy: 46.72852 | D_fake_accuracy: 38.62305
Epoch 103/400 | G_loss: 0.71634 | D_loss: 0.68646 | D_real_accuracy: 39.89258 | D_fake_accuracy: 61.03516
Epoch 104/400 | G_loss: 0.72451 | D_loss: 0.68692 | D_real_accuracy: 39.30664 | D_fake_accuracy: 56.68945
Epoch 105/400 | G_loss: 0.69049 | D_loss: 0.69025 | D_real_accuracy: 70.60547 | D_fake_accuracy: 20.55664
Epoch 106/400 | G_loss: 0.71152 | D_loss: 0.68683 | D_real_accuracy: 50.14648 | D_fake_accuracy: 60.69336
Epoch 107/400 | G_loss: 0.71561 | D_loss: 0.68983 | D_real_accuracy: 41.21094 | D_fake_accuracy: 50.63477
Epoch 108/400 | G_loss: 0.71512 | D_loss: 0.68782 | D_real_accuracy: 58.44727 | D_fake_accuracy: 32.91016
Epoch 109/400 | G_loss: 0.72519 | D_loss: 0.68994 | D_real_accuracy: 39.40430 | D_fake_accuracy: 58.69141
Epoch 110/400 | G_loss: 0.71037 | D_loss: 0.68782 | D_real_accuracy: 55.41992 | D_fake_accuracy: 39.79492
Epoch 111/400 | G_loss: 0.71495 | D_loss: 0.68675 | D_real_accuracy: 35.69336 | D_fake_accuracy: 68.45703
Epoch 112/400 | G_loss: 0.72192 | D_loss: 0.68385 | D_real_accuracy: 53.36914 | D_fake_accuracy: 52.63672
Epoch 113/400 | G_loss: 0.71702 | D_loss: 0.68528 | D_real_accuracy: 66.06445 | D_fake_accuracy: 38.67188
Epoch 114/400 | G_loss: 0.73218 | D_loss: 0.68478 | D_real_accuracy: 52.49023 | D_fake_accuracy: 51.12305
Epoch 115/400 | G_loss: 0.71771 | D_loss: 0.68624 | D_real_accuracy: 64.94141 | D_fake_accuracy: 33.98438
Epoch 116/400 | G_loss: 0.72278 | D_loss: 0.68140 | D_real_accuracy: 65.38086 | D_fake_accuracy: 66.06445
Epoch 117/400 | G_loss: 0.73754 | D_loss: 0.67854 | D_real_accuracy: 50.29297 | D_fake_accuracy: 63.52539
Epoch 118/400 | G_loss: 0.72617 | D_loss: 0.68056 | D_real_accuracy: 68.65234 | D_fake_accuracy: 63.28125
Epoch 119/400 | G_loss: 0.72658 | D_loss: 0.68228 | D_real_accuracy: 56.20117 | D_fake_accuracy: 54.63867
Epoch 120/400 | G_loss: 0.72522 | D_loss: 0.68865 | D_real_accuracy: 48.58398 | D_fake_accuracy: 53.27148
Epoch 121/400 | G_loss: 0.71384 | D_loss: 0.68963 | D_real_accuracy: 42.04102 | D_fake_accuracy: 58.78906
Epoch 122/400 | G_loss: 0.73737 | D_loss: 0.68144 | D_real_accuracy: 56.34766 | D_fake_accuracy: 71.43555
Epoch 123/400 | G_loss: 0.71171 | D_loss: 0.68713 | D_real_accuracy: 74.31641 | D_fake_accuracy: 22.26562
Epoch 124/400 | G_loss: 0.71519 | D_loss: 0.68938 | D_real_accuracy: 44.67773 | D_fake_accuracy: 61.03516
Epoch 125/400 | G_loss: 0.73831 | D_loss: 0.67939 | D_real_accuracy: 64.45312 | D_fake_accuracy: 55.41992
Epoch 126/400 | G_loss: 0.71604 | D_loss: 0.68947 | D_real_accuracy: 56.34766 | D_fake_accuracy: 37.50000
Epoch 127/400 | G_loss: 0.72350 | D_loss: 0.68973 | D_real_accuracy: 44.23828 | D_fake_accuracy: 34.61914
Epoch 128/400 | G_loss: 0.71906 | D_loss: 0.68949 | D_real_accuracy: 50.92773 | D_fake_accuracy: 44.87305
Epoch 129/400 | G_loss: 0.72868 | D_loss: 0.68281 | D_real_accuracy: 53.12500 | D_fake_accuracy: 57.95898
Epoch 130/400 | G_loss: 0.72971 | D_loss: 0.68874 | D_real_accuracy: 46.97266 | D_fake_accuracy: 66.35742
Epoch 131/400 | G_loss: 0.73184 | D_loss: 0.67991 | D_real_accuracy: 60.74219 | D_fake_accuracy: 54.78516
Epoch 132/400 | G_loss: 0.73478 | D_loss: 0.67501 | D_real_accuracy: 72.41211 | D_fake_accuracy: 65.86914
Epoch 133/400 | G_loss: 0.71963 | D_loss: 0.69453 | D_real_accuracy: 34.32617 | D_fake_accuracy: 42.38281
Epoch 134/400 | G_loss: 0.72291 | D_loss: 0.69055 | D_real_accuracy: 46.92383 | D_fake_accuracy: 40.28320
Epoch 135/400 | G_loss: 0.72508 | D_loss: 0.68400 | D_real_accuracy: 54.93164 | D_fake_accuracy: 43.50586
Epoch 136/400 | G_loss: 0.71994 | D_loss: 0.68088 | D_real_accuracy: 68.35938 | D_fake_accuracy: 54.54102
Epoch 137/400 | G_loss: 0.71372 | D_loss: 0.68577 | D_real_accuracy: 57.91016 | D_fake_accuracy: 34.71680
Epoch 138/400 | G_loss: 0.73513 | D_loss: 0.67971 | D_real_accuracy: 46.77734 | D_fake_accuracy: 69.38477
Epoch 139/400 | G_loss: 0.74995 | D_loss: 0.67493 | D_real_accuracy: 64.40430 | D_fake_accuracy: 78.17383
Epoch 140/400 | G_loss: 0.73338 | D_loss: 0.68233 | D_real_accuracy: 58.93555 | D_fake_accuracy: 52.73438
Epoch 141/400 | G_loss: 0.71512 | D_loss: 0.69063 | D_real_accuracy: 58.25195 | D_fake_accuracy: 29.44336
Epoch 142/400 | G_loss: 0.72014 | D_loss: 0.68802 | D_real_accuracy: 44.58008 | D_fake_accuracy: 47.99805
Epoch 143/400 | G_loss: 0.71838 | D_loss: 0.68714 | D_real_accuracy: 47.85156 | D_fake_accuracy: 41.06445
Epoch 144/400 | G_loss: 0.71043 | D_loss: 0.69372 | D_real_accuracy: 35.79102 | D_fake_accuracy: 61.96289
Epoch 145/400 | G_loss: 0.71249 | D_loss: 0.68551 | D_real_accuracy: 58.20312 | D_fake_accuracy: 47.60742
Epoch 146/400 | G_loss: 0.70127 | D_loss: 0.69023 | D_real_accuracy: 70.36133 | D_fake_accuracy: 22.26562
Epoch 147/400 | G_loss: 0.71732 | D_loss: 0.68776 | D_real_accuracy: 40.62500 | D_fake_accuracy: 71.82617
Epoch 148/400 | G_loss: 0.72380 | D_loss: 0.68949 | D_real_accuracy: 52.58789 | D_fake_accuracy: 43.79883
Epoch 149/400 | G_loss: 0.72121 | D_loss: 0.68912 | D_real_accuracy: 41.01562 | D_fake_accuracy: 63.57422
Epoch 150/400 | G_loss: 0.70837 | D_loss: 0.69235 | D_real_accuracy: 47.70508 | D_fake_accuracy: 32.71484
Epoch 151/400 | G_loss: 0.71514 | D_loss: 0.68383 | D_real_accuracy: 51.85547 | D_fake_accuracy: 54.73633
Epoch 152/400 | G_loss: 0.71298 | D_loss: 0.69136 | D_real_accuracy: 48.38867 | D_fake_accuracy: 50.43945
Epoch 153/400 | G_loss: 0.71946 | D_loss: 0.68720 | D_real_accuracy: 57.81250 | D_fake_accuracy: 47.16797
Epoch 154/400 | G_loss: 0.73759 | D_loss: 0.67994 | D_real_accuracy: 48.77930 | D_fake_accuracy: 63.33008
Epoch 155/400 | G_loss: 0.73314 | D_loss: 0.68215 | D_real_accuracy: 55.32227 | D_fake_accuracy: 51.56250
Epoch 156/400 | G_loss: 0.71846 | D_loss: 0.68688 | D_real_accuracy: 49.26758 | D_fake_accuracy: 34.27734
Epoch 157/400 | G_loss: 0.72098 | D_loss: 0.68841 | D_real_accuracy: 50.68359 | D_fake_accuracy: 51.51367
Epoch 158/400 | G_loss: 0.71699 | D_loss: 0.68835 | D_real_accuracy: 45.26367 | D_fake_accuracy: 50.97656
Epoch 159/400 | G_loss: 0.72539 | D_loss: 0.68607 | D_real_accuracy: 54.15039 | D_fake_accuracy: 43.45703
Epoch 160/400 | G_loss: 0.72672 | D_loss: 0.68619 | D_real_accuracy: 59.57031 | D_fake_accuracy: 37.98828
Epoch 161/400 | G_loss: 0.73078 | D_loss: 0.68203 | D_real_accuracy: 50.53711 | D_fake_accuracy: 55.71289
Epoch 162/400 | G_loss: 0.74141 | D_loss: 0.68081 | D_real_accuracy: 64.59961 | D_fake_accuracy: 50.73242
Epoch 163/400 | G_loss: 0.73376 | D_loss: 0.67994 | D_real_accuracy: 64.40430 | D_fake_accuracy: 58.54492
Epoch 164/400 | G_loss: 0.73237 | D_loss: 0.68109 | D_real_accuracy: 63.52539 | D_fake_accuracy: 64.69727
Epoch 165/400 | G_loss: 0.71743 | D_loss: 0.69059 | D_real_accuracy: 55.27344 | D_fake_accuracy: 27.09961
Epoch 166/400 | G_loss: 0.71242 | D_loss: 0.69006 | D_real_accuracy: 45.21484 | D_fake_accuracy: 43.70117
Epoch 167/400 | G_loss: 0.72608 | D_loss: 0.68601 | D_real_accuracy: 49.51172 | D_fake_accuracy: 54.73633
Epoch 168/400 | G_loss: 0.72390 | D_loss: 0.68727 | D_real_accuracy: 55.71289 | D_fake_accuracy: 45.99609
Epoch 169/400 | G_loss: 0.71826 | D_loss: 0.68526 | D_real_accuracy: 58.93555 | D_fake_accuracy: 41.65039
Epoch 170/400 | G_loss: 0.73050 | D_loss: 0.68052 | D_real_accuracy: 49.07227 | D_fake_accuracy: 73.68164
Epoch 171/400 | G_loss: 0.72629 | D_loss: 0.68435 | D_real_accuracy: 54.29688 | D_fake_accuracy: 60.79102
Epoch 172/400 | G_loss: 0.70873 | D_loss: 0.68109 | D_real_accuracy: 74.21875 | D_fake_accuracy: 56.29883
Epoch 173/400 | G_loss: 0.72069 | D_loss: 0.68599 | D_real_accuracy: 47.36328 | D_fake_accuracy: 56.20117
Epoch 174/400 | G_loss: 0.74685 | D_loss: 0.67798 | D_real_accuracy: 44.92188 | D_fake_accuracy: 93.70117
Epoch 175/400 | G_loss: 0.75437 | D_loss: 0.67658 | D_real_accuracy: 54.34570 | D_fake_accuracy: 73.87695
Epoch 176/400 | G_loss: 0.71276 | D_loss: 0.68831 | D_real_accuracy: 64.74609 | D_fake_accuracy: 29.15039
Epoch 177/400 | G_loss: 0.72130 | D_loss: 0.69034 | D_real_accuracy: 39.94141 | D_fake_accuracy: 58.44727
Epoch 178/400 | G_loss: 0.71558 | D_loss: 0.68693 | D_real_accuracy: 46.28906 | D_fake_accuracy: 45.80078
Epoch 179/400 | G_loss: 0.72024 | D_loss: 0.68488 | D_real_accuracy: 62.40234 | D_fake_accuracy: 44.72656
Epoch 180/400 | G_loss: 0.71280 | D_loss: 0.68782 | D_real_accuracy: 54.24805 | D_fake_accuracy: 40.82031
Epoch 181/400 | G_loss: 0.71582 | D_loss: 0.68843 | D_real_accuracy: 45.11719 | D_fake_accuracy: 37.79297
Epoch 182/400 | G_loss: 0.73151 | D_loss: 0.68429 | D_real_accuracy: 48.19336 | D_fake_accuracy: 53.07617
Epoch 183/400 | G_loss: 0.72044 | D_loss: 0.68948 | D_real_accuracy: 55.37109 | D_fake_accuracy: 42.28516
Epoch 184/400 | G_loss: 0.72333 | D_loss: 0.68332 | D_real_accuracy: 60.69336 | D_fake_accuracy: 48.58398
Epoch 185/400 | G_loss: 0.71497 | D_loss: 0.68561 | D_real_accuracy: 61.52344 | D_fake_accuracy: 53.90625
Epoch 186/400 | G_loss: 0.72674 | D_loss: 0.68129 | D_real_accuracy: 54.63867 | D_fake_accuracy: 68.70117
Epoch 187/400 | G_loss: 0.72958 | D_loss: 0.67994 | D_real_accuracy: 57.81250 | D_fake_accuracy: 58.88672
Epoch 188/400 | G_loss: 0.73712 | D_loss: 0.68394 | D_real_accuracy: 54.39453 | D_fake_accuracy: 53.90625
Epoch 189/400 | G_loss: 0.72888 | D_loss: 0.68763 | D_real_accuracy: 39.59961 | D_fake_accuracy: 57.42188
Epoch 190/400 | G_loss: 0.71293 | D_loss: 0.68926 | D_real_accuracy: 44.92188 | D_fake_accuracy: 57.61719
Epoch 191/400 | G_loss: 0.71599 | D_loss: 0.68253 | D_real_accuracy: 53.75977 | D_fake_accuracy: 61.27930
Epoch 192/400 | G_loss: 0.74776 | D_loss: 0.68055 | D_real_accuracy: 48.09570 | D_fake_accuracy: 66.21094
Epoch 193/400 | G_loss: 0.70453 | D_loss: 0.68738 | D_real_accuracy: 76.36719 | D_fake_accuracy: 26.80664
Epoch 194/400 | G_loss: 0.71701 | D_loss: 0.68542 | D_real_accuracy: 49.80469 | D_fake_accuracy: 56.83594
Epoch 195/400 | G_loss: 0.72349 | D_loss: 0.68595 | D_real_accuracy: 60.44922 | D_fake_accuracy: 48.92578
Epoch 196/400 | G_loss: 0.71758 | D_loss: 0.68918 | D_real_accuracy: 44.87305 | D_fake_accuracy: 66.25977
Epoch 197/400 | G_loss: 0.71991 | D_loss: 0.68926 | D_real_accuracy: 50.92773 | D_fake_accuracy: 42.72461
Epoch 198/400 | G_loss: 0.73741 | D_loss: 0.67928 | D_real_accuracy: 51.95312 | D_fake_accuracy: 73.73047
Epoch 199/400 | G_loss: 0.74228 | D_loss: 0.67779 | D_real_accuracy: 67.82227 | D_fake_accuracy: 42.72461
Epoch 200/400 | G_loss: 0.75630 | D_loss: 0.67968 | D_real_accuracy: 54.00391 | D_fake_accuracy: 59.86328
Epoch 201/400 | G_loss: 0.71865 | D_loss: 0.68065 | D_real_accuracy: 67.08984 | D_fake_accuracy: 38.28125
Epoch 202/400 | G_loss: 0.71408 | D_loss: 0.68611 | D_real_accuracy: 55.22461 | D_fake_accuracy: 64.59961
Epoch 203/400 | G_loss: 0.71993 | D_loss: 0.68110 | D_real_accuracy: 64.55078 | D_fake_accuracy: 54.19922
Epoch 204/400 | G_loss: 0.72775 | D_loss: 0.67906 | D_real_accuracy: 63.18359 | D_fake_accuracy: 44.87305
Epoch 205/400 | G_loss: 0.75001 | D_loss: 0.68498 | D_real_accuracy: 46.48438 | D_fake_accuracy: 58.69141
Epoch 206/400 | G_loss: 0.72640 | D_loss: 0.69088 | D_real_accuracy: 49.07227 | D_fake_accuracy: 43.11523
Epoch 207/400 | G_loss: 0.72120 | D_loss: 0.68602 | D_real_accuracy: 45.55664 | D_fake_accuracy: 54.19922
Epoch 208/400 | G_loss: 0.71680 | D_loss: 0.68369 | D_real_accuracy: 58.88672 | D_fake_accuracy: 47.50977
Epoch 209/400 | G_loss: 0.72150 | D_loss: 0.69135 | D_real_accuracy: 37.74414 | D_fake_accuracy: 47.75391
Epoch 210/400 | G_loss: 0.71631 | D_loss: 0.68482 | D_real_accuracy: 54.98047 | D_fake_accuracy: 55.61523
