LD=16
Using: cuda
Epoch 1/400 | G_loss: 0.62066 | D_loss: 0.77167 | D_real_accuracy: 47.36328 | D_fake_accuracy: 2.00195
Epoch 43/400 | G_loss: 0.69357 | D_loss: 0.69477 | D_real_accuracy: 49.36523 | D_fake_accuracy: 34.47266
Epoch 44/400 | G_loss: 0.69739 | D_loss: 0.69480 | D_real_accuracy: 31.59180 | D_fake_accuracy: 56.64062
Epoch 45/400 | G_loss: 0.69529 | D_loss: 0.69454 | D_real_accuracy: 47.07031 | D_fake_accuracy: 40.23438
Epoch 46/400 | G_loss: 0.69236 | D_loss: 0.69505 | D_real_accuracy: 52.88086 | D_fake_accuracy: 26.85547
Epoch 47/400 | G_loss: 0.69359 | D_loss: 0.69453 | D_real_accuracy: 49.36523 | D_fake_accuracy: 29.05273
Epoch 48/400 | G_loss: 0.69094 | D_loss: 0.69469 | D_real_accuracy: 74.21875 | D_fake_accuracy: 17.33398
Epoch 49/400 | G_loss: 0.69707 | D_loss: 0.69349 | D_real_accuracy: 38.37891 | D_fake_accuracy: 57.03125
Epoch 50/400 | G_loss: 0.68981 | D_loss: 0.69360 | D_real_accuracy: 74.41406 | D_fake_accuracy: 11.76758
Epoch 51/400 | G_loss: 0.69454 | D_loss: 0.69341 | D_real_accuracy: 40.47852 | D_fake_accuracy: 51.46484
Epoch 52/400 | G_loss: 0.69014 | D_loss: 0.69425 | D_real_accuracy: 62.45117 | D_fake_accuracy: 29.63867
Epoch 53/400 | G_loss: 0.70896 | D_loss: 0.69406 | D_real_accuracy: 28.56445 | D_fake_accuracy: 76.51367
Epoch 54/400 | G_loss: 0.69101 | D_loss: 0.69385 | D_real_accuracy: 68.40820 | D_fake_accuracy: 25.87891
Epoch 55/400 | G_loss: 0.70265 | D_loss: 0.69369 | D_real_accuracy: 41.55273 | D_fake_accuracy: 61.42578
Epoch 56/400 | G_loss: 0.69062 | D_loss: 0.69355 | D_real_accuracy: 65.96680 | D_fake_accuracy: 27.97852
Epoch 57/400 | G_loss: 0.69909 | D_loss: 0.69395 | D_real_accuracy: 25.63477 | D_fake_accuracy: 66.65039
Epoch 58/400 | G_loss: 0.68968 | D_loss: 0.69464 | D_real_accuracy: 60.59570 | D_fake_accuracy: 12.25586
Epoch 59/400 | G_loss: 0.69323 | D_loss: 0.69357 | D_real_accuracy: 43.79883 | D_fake_accuracy: 43.84766
Epoch 60/400 | G_loss: 0.69405 | D_loss: 0.69390 | D_real_accuracy: 55.61523 | D_fake_accuracy: 30.90820
Epoch 61/400 | G_loss: 0.69985 | D_loss: 0.69244 | D_real_accuracy: 38.52539 | D_fake_accuracy: 60.59570
Epoch 62/400 | G_loss: 0.69679 | D_loss: 0.69469 | D_real_accuracy: 47.60742 | D_fake_accuracy: 49.16992
Epoch 63/400 | G_loss: 0.69149 | D_loss: 0.69227 | D_real_accuracy: 72.85156 | D_fake_accuracy: 29.34570
Epoch 64/400 | G_loss: 0.69220 | D_loss: 0.69497 | D_real_accuracy: 46.24023 | D_fake_accuracy: 40.13672
Epoch 65/400 | G_loss: 0.70329 | D_loss: 0.69253 | D_real_accuracy: 47.36328 | D_fake_accuracy: 56.83594
Epoch 66/400 | G_loss: 0.70258 | D_loss: 0.69364 | D_real_accuracy: 40.77148 | D_fake_accuracy: 63.52539
Epoch 67/400 | G_loss: 0.69483 | D_loss: 0.69299 | D_real_accuracy: 52.53906 | D_fake_accuracy: 36.23047
Epoch 68/400 | G_loss: 0.70135 | D_loss: 0.69323 | D_real_accuracy: 37.69531 | D_fake_accuracy: 58.34961
Epoch 69/400 | G_loss: 0.69134 | D_loss: 0.69323 | D_real_accuracy: 67.04102 | D_fake_accuracy: 34.52148
Epoch 70/400 | G_loss: 0.70865 | D_loss: 0.69372 | D_real_accuracy: 19.23828 | D_fake_accuracy: 74.26758
Epoch 71/400 | G_loss: 0.69485 | D_loss: 0.69338 | D_real_accuracy: 52.29492 | D_fake_accuracy: 31.10352
Epoch 72/400 | G_loss: 0.69388 | D_loss: 0.69294 | D_real_accuracy: 47.46094 | D_fake_accuracy: 46.14258
Epoch 73/400 | G_loss: 0.69987 | D_loss: 0.69158 | D_real_accuracy: 30.71289 | D_fake_accuracy: 67.77344
Epoch 74/400 | G_loss: 0.68953 | D_loss: 0.69284 | D_real_accuracy: 74.26758 | D_fake_accuracy: 23.53516
Epoch 75/400 | G_loss: 0.69704 | D_loss: 0.69650 | D_real_accuracy: 36.32812 | D_fake_accuracy: 54.39453
Epoch 76/400 | G_loss: 0.70555 | D_loss: 0.69132 | D_real_accuracy: 32.51953 | D_fake_accuracy: 72.85156
Epoch 77/400 | G_loss: 0.69483 | D_loss: 0.69468 | D_real_accuracy: 47.50977 | D_fake_accuracy: 42.96875
Epoch 78/400 | G_loss: 0.69891 | D_loss: 0.69267 | D_real_accuracy: 51.90430 | D_fake_accuracy: 47.99805
Epoch 79/400 | G_loss: 0.68869 | D_loss: 0.69374 | D_real_accuracy: 65.33203 | D_fake_accuracy: 22.55859
Epoch 80/400 | G_loss: 0.69775 | D_loss: 0.69377 | D_real_accuracy: 35.83984 | D_fake_accuracy: 47.31445
Epoch 81/400 | G_loss: 0.70048 | D_loss: 0.69070 | D_real_accuracy: 37.50000 | D_fake_accuracy: 65.23438
Epoch 82/400 | G_loss: 0.69229 | D_loss: 0.69308 | D_real_accuracy: 56.59180 | D_fake_accuracy: 43.94531
Epoch 83/400 | G_loss: 0.69923 | D_loss: 0.69342 | D_real_accuracy: 40.03906 | D_fake_accuracy: 57.81250
Epoch 84/400 | G_loss: 0.70442 | D_loss: 0.69244 | D_real_accuracy: 36.62109 | D_fake_accuracy: 62.93945
Epoch 85/400 | G_loss: 0.69156 | D_loss: 0.69118 | D_real_accuracy: 68.79883 | D_fake_accuracy: 29.10156
Epoch 86/400 | G_loss: 0.69372 | D_loss: 0.69419 | D_real_accuracy: 55.37109 | D_fake_accuracy: 40.96680
Epoch 87/400 | G_loss: 0.69617 | D_loss: 0.69261 | D_real_accuracy: 67.28516 | D_fake_accuracy: 24.80469
Epoch 88/400 | G_loss: 0.70679 | D_loss: 0.69259 | D_real_accuracy: 32.42188 | D_fake_accuracy: 68.75000
Epoch 89/400 | G_loss: 0.69863 | D_loss: 0.69289 | D_real_accuracy: 51.51367 | D_fake_accuracy: 45.94727
Epoch 90/400 | G_loss: 0.70593 | D_loss: 0.69198 | D_real_accuracy: 27.44141 | D_fake_accuracy: 69.97070
Epoch 91/400 | G_loss: 0.69106 | D_loss: 0.69175 | D_real_accuracy: 75.24414 | D_fake_accuracy: 25.19531
Epoch 92/400 | G_loss: 0.69440 | D_loss: 0.69293 | D_real_accuracy: 54.73633 | D_fake_accuracy: 31.25000
Epoch 93/400 | G_loss: 0.70709 | D_loss: 0.69229 | D_real_accuracy: 32.42188 | D_fake_accuracy: 69.09180
Epoch 94/400 | G_loss: 0.69356 | D_loss: 0.69305 | D_real_accuracy: 61.47461 | D_fake_accuracy: 33.30078
Epoch 95/400 | G_loss: 0.69999 | D_loss: 0.69194 | D_real_accuracy: 44.53125 | D_fake_accuracy: 66.40625
Epoch 96/400 | G_loss: 0.69503 | D_loss: 0.69214 | D_real_accuracy: 60.54688 | D_fake_accuracy: 52.09961
Epoch 97/400 | G_loss: 0.70044 | D_loss: 0.69258 | D_real_accuracy: 53.17383 | D_fake_accuracy: 52.68555
Epoch 98/400 | G_loss: 0.70536 | D_loss: 0.69055 | D_real_accuracy: 42.13867 | D_fake_accuracy: 75.78125
Epoch 99/400 | G_loss: 0.69146 | D_loss: 0.69395 | D_real_accuracy: 65.08789 | D_fake_accuracy: 27.05078
Epoch 100/400 | G_loss: 0.69831 | D_loss: 0.69071 | D_real_accuracy: 47.50977 | D_fake_accuracy: 66.11328
Epoch 101/400 | G_loss: 0.69281 | D_loss: 0.69215 | D_real_accuracy: 58.54492 | D_fake_accuracy: 34.03320
Epoch 102/400 | G_loss: 0.69762 | D_loss: 0.69156 | D_real_accuracy: 51.66016 | D_fake_accuracy: 45.75195
Epoch 103/400 | G_loss: 0.71178 | D_loss: 0.68786 | D_real_accuracy: 42.38281 | D_fake_accuracy: 83.54492
Epoch 104/400 | G_loss: 0.70055 | D_loss: 0.69363 | D_real_accuracy: 53.75977 | D_fake_accuracy: 48.53516
Epoch 105/400 | G_loss: 0.70457 | D_loss: 0.69691 | D_real_accuracy: 33.30078 | D_fake_accuracy: 48.48633
Epoch 106/400 | G_loss: 0.69808 | D_loss: 0.69445 | D_real_accuracy: 43.40820 | D_fake_accuracy: 49.70703
Epoch 107/400 | G_loss: 0.69834 | D_loss: 0.69234 | D_real_accuracy: 45.70312 | D_fake_accuracy: 40.52734
Epoch 108/400 | G_loss: 0.69855 | D_loss: 0.69099 | D_real_accuracy: 40.67383 | D_fake_accuracy: 37.20703
Epoch 109/400 | G_loss: 0.69577 | D_loss: 0.69391 | D_real_accuracy: 39.50195 | D_fake_accuracy: 43.79883
Epoch 110/400 | G_loss: 0.69235 | D_loss: 0.69468 | D_real_accuracy: 49.90234 | D_fake_accuracy: 42.43164
Epoch 111/400 | G_loss: 0.70719 | D_loss: 0.69248 | D_real_accuracy: 23.97461 | D_fake_accuracy: 73.97461
Epoch 112/400 | G_loss: 0.69431 | D_loss: 0.69382 | D_real_accuracy: 46.67969 | D_fake_accuracy: 50.83008
Epoch 113/400 | G_loss: 0.69946 | D_loss: 0.69139 | D_real_accuracy: 50.24414 | D_fake_accuracy: 56.29883
Epoch 114/400 | G_loss: 0.69338 | D_loss: 0.68762 | D_real_accuracy: 75.48828 | D_fake_accuracy: 35.69336
Epoch 115/400 | G_loss: 0.70084 | D_loss: 0.68765 | D_real_accuracy: 55.12695 | D_fake_accuracy: 58.00781
Epoch 116/400 | G_loss: 0.69675 | D_loss: 0.69967 | D_real_accuracy: 30.46875 | D_fake_accuracy: 43.60352
Epoch 117/400 | G_loss: 0.70147 | D_loss: 0.69368 | D_real_accuracy: 37.69531 | D_fake_accuracy: 60.54688
Epoch 118/400 | G_loss: 0.70796 | D_loss: 0.69357 | D_real_accuracy: 22.75391 | D_fake_accuracy: 85.05859
Epoch 119/400 | G_loss: 0.70250 | D_loss: 0.69064 | D_real_accuracy: 49.56055 | D_fake_accuracy: 67.28516
Epoch 120/400 | G_loss: 0.70263 | D_loss: 0.69049 | D_real_accuracy: 49.56055 | D_fake_accuracy: 60.69336
Epoch 121/400 | G_loss: 0.70086 | D_loss: 0.68971 | D_real_accuracy: 54.58984 | D_fake_accuracy: 65.67383
Epoch 122/400 | G_loss: 0.70073 | D_loss: 0.68707 | D_real_accuracy: 67.43164 | D_fake_accuracy: 65.23438
Epoch 123/400 | G_loss: 0.70100 | D_loss: 0.68921 | D_real_accuracy: 63.13477 | D_fake_accuracy: 42.33398
Epoch 124/400 | G_loss: 0.70735 | D_loss: 0.69073 | D_real_accuracy: 16.94336 | D_fake_accuracy: 63.18359
Epoch 125/400 | G_loss: 0.69747 | D_loss: 0.69276 | D_real_accuracy: 58.88672 | D_fake_accuracy: 30.61523
Epoch 126/400 | G_loss: 0.71257 | D_loss: 0.69105 | D_real_accuracy: 20.65430 | D_fake_accuracy: 75.29297
Epoch 127/400 | G_loss: 0.71097 | D_loss: 0.69201 | D_real_accuracy: 40.86914 | D_fake_accuracy: 71.48438
Epoch 128/400 | G_loss: 0.70132 | D_loss: 0.69080 | D_real_accuracy: 52.97852 | D_fake_accuracy: 43.31055
Epoch 129/400 | G_loss: 0.68816 | D_loss: 0.69511 | D_real_accuracy: 59.37500 | D_fake_accuracy: 25.63477
Epoch 130/400 | G_loss: 0.69546 | D_loss: 0.69231 | D_real_accuracy: 48.38867 | D_fake_accuracy: 42.28516
Epoch 131/400 | G_loss: 0.70251 | D_loss: 0.68754 | D_real_accuracy: 62.64648 | D_fake_accuracy: 44.97070
Epoch 132/400 | G_loss: 0.69895 | D_loss: 0.69329 | D_real_accuracy: 42.04102 | D_fake_accuracy: 49.31641
Epoch 133/400 | G_loss: 0.69595 | D_loss: 0.69574 | D_real_accuracy: 42.57812 | D_fake_accuracy: 55.51758
Epoch 134/400 | G_loss: 0.70485 | D_loss: 0.69125 | D_real_accuracy: 39.45312 | D_fake_accuracy: 77.14844
Epoch 135/400 | G_loss: 0.69809 | D_loss: 0.69157 | D_real_accuracy: 53.17383 | D_fake_accuracy: 42.57812
Epoch 136/400 | G_loss: 0.69585 | D_loss: 0.69296 | D_real_accuracy: 52.78320 | D_fake_accuracy: 36.76758
Epoch 137/400 | G_loss: 0.69803 | D_loss: 0.69310 | D_real_accuracy: 37.45117 | D_fake_accuracy: 60.20508
Epoch 138/400 | G_loss: 0.70557 | D_loss: 0.69146 | D_real_accuracy: 32.56836 | D_fake_accuracy: 82.08008
Epoch 139/400 | G_loss: 0.70033 | D_loss: 0.69209 | D_real_accuracy: 50.87891 | D_fake_accuracy: 44.53125
Epoch 140/400 | G_loss: 0.70211 | D_loss: 0.69271 | D_real_accuracy: 47.55859 | D_fake_accuracy: 43.79883
Epoch 141/400 | G_loss: 0.70934 | D_loss: 0.68752 | D_real_accuracy: 61.18164 | D_fake_accuracy: 36.96289
Epoch 142/400 | G_loss: 0.69832 | D_loss: 0.69163 | D_real_accuracy: 62.89062 | D_fake_accuracy: 29.88281
Epoch 143/400 | G_loss: 0.69917 | D_loss: 0.68654 | D_real_accuracy: 77.88086 | D_fake_accuracy: 30.17578
Epoch 144/400 | G_loss: 0.69781 | D_loss: 0.69239 | D_real_accuracy: 54.15039 | D_fake_accuracy: 40.23438
Epoch 145/400 | G_loss: 0.69425 | D_loss: 0.69284 | D_real_accuracy: 54.54102 | D_fake_accuracy: 35.98633
Epoch 146/400 | G_loss: 0.69911 | D_loss: 0.69210 | D_real_accuracy: 50.14648 | D_fake_accuracy: 63.67188
Epoch 147/400 | G_loss: 0.70883 | D_loss: 0.68997 | D_real_accuracy: 47.21680 | D_fake_accuracy: 56.20117
Epoch 148/400 | G_loss: 0.69828 | D_loss: 0.69420 | D_real_accuracy: 44.14062 | D_fake_accuracy: 37.64648
Epoch 149/400 | G_loss: 0.69520 | D_loss: 0.69507 | D_real_accuracy: 43.06641 | D_fake_accuracy: 35.30273
Epoch 150/400 | G_loss: 0.70357 | D_loss: 0.69059 | D_real_accuracy: 40.52734 | D_fake_accuracy: 67.91992
Epoch 151/400 | G_loss: 0.69547 | D_loss: 0.69297 | D_real_accuracy: 57.61719 | D_fake_accuracy: 43.99414
Epoch 152/400 | G_loss: 0.70328 | D_loss: 0.68836 | D_real_accuracy: 59.27734 | D_fake_accuracy: 40.33203
Epoch 153/400 | G_loss: 0.69715 | D_loss: 0.69280 | D_real_accuracy: 47.94922 | D_fake_accuracy: 41.16211
Epoch 154/400 | G_loss: 0.70317 | D_loss: 0.69013 | D_real_accuracy: 60.25391 | D_fake_accuracy: 47.11914
Epoch 155/400 | G_loss: 0.69653 | D_loss: 0.69104 | D_real_accuracy: 50.97656 | D_fake_accuracy: 46.24023
Epoch 156/400 | G_loss: 0.70588 | D_loss: 0.69056 | D_real_accuracy: 45.80078 | D_fake_accuracy: 70.26367
Epoch 157/400 | G_loss: 0.70674 | D_loss: 0.68916 | D_real_accuracy: 56.59180 | D_fake_accuracy: 45.75195
Epoch 158/400 | G_loss: 0.70209 | D_loss: 0.68728 | D_real_accuracy: 63.81836 | D_fake_accuracy: 32.86133
Epoch 159/400 | G_loss: 0.70684 | D_loss: 0.68714 | D_real_accuracy: 59.32617 | D_fake_accuracy: 32.03125
Epoch 160/400 | G_loss: 0.72048 | D_loss: 0.69306 | D_real_accuracy: 41.69922 | D_fake_accuracy: 56.59180
Epoch 161/400 | G_loss: 0.71182 | D_loss: 0.69041 | D_real_accuracy: 41.30859 | D_fake_accuracy: 69.23828
Epoch 162/400 | G_loss: 0.70710 | D_loss: 0.68734 | D_real_accuracy: 57.76367 | D_fake_accuracy: 46.33789
Epoch 163/400 | G_loss: 0.71780 | D_loss: 0.68628 | D_real_accuracy: 44.43359 | D_fake_accuracy: 76.75781
Epoch 164/400 | G_loss: 0.69993 | D_loss: 0.68958 | D_real_accuracy: 63.37891 | D_fake_accuracy: 50.14648
Epoch 165/400 | G_loss: 0.69841 | D_loss: 0.69326 | D_real_accuracy: 58.30078 | D_fake_accuracy: 33.64258
Epoch 166/400 | G_loss: 0.70058 | D_loss: 0.69334 | D_real_accuracy: 68.35938 | D_fake_accuracy: 31.20117
Epoch 167/400 | G_loss: 0.71448 | D_loss: 0.68783 | D_real_accuracy: 52.34375 | D_fake_accuracy: 47.65625
Epoch 168/400 | G_loss: 0.69418 | D_loss: 0.69198 | D_real_accuracy: 80.61523 | D_fake_accuracy: 19.18945
Epoch 169/400 | G_loss: 0.69746 | D_loss: 0.69117 | D_real_accuracy: 60.30273 | D_fake_accuracy: 31.39648
Epoch 170/400 | G_loss: 0.70247 | D_loss: 0.68876 | D_real_accuracy: 57.12891 | D_fake_accuracy: 43.31055
Epoch 171/400 | G_loss: 0.70818 | D_loss: 0.68980 | D_real_accuracy: 55.02930 | D_fake_accuracy: 52.88086
Epoch 172/400 | G_loss: 0.70223 | D_loss: 0.68677 | D_real_accuracy: 68.21289 | D_fake_accuracy: 43.60352
Epoch 173/400 | G_loss: 0.71389 | D_loss: 0.68869 | D_real_accuracy: 41.45508 | D_fake_accuracy: 62.30469
Epoch 174/400 | G_loss: 0.70184 | D_loss: 0.68768 | D_real_accuracy: 63.08594 | D_fake_accuracy: 42.77344
Epoch 175/400 | G_loss: 0.70285 | D_loss: 0.68548 | D_real_accuracy: 69.04297 | D_fake_accuracy: 33.25195
Epoch 176/400 | G_loss: 0.72999 | D_loss: 0.67926 | D_real_accuracy: 59.76562 | D_fake_accuracy: 64.99023
Epoch 177/400 | G_loss: 0.69358 | D_loss: 0.69357 | D_real_accuracy: 66.45508 | D_fake_accuracy: 41.06445
Epoch 178/400 | G_loss: 0.70834 | D_loss: 0.68914 | D_real_accuracy: 50.29297 | D_fake_accuracy: 67.57812
Epoch 179/400 | G_loss: 0.70282 | D_loss: 0.68931 | D_real_accuracy: 58.59375 | D_fake_accuracy: 34.32617
Epoch 180/400 | G_loss: 0.71109 | D_loss: 0.69008 | D_real_accuracy: 46.24023 | D_fake_accuracy: 54.19922
Epoch 181/400 | G_loss: 0.70773 | D_loss: 0.68824 | D_real_accuracy: 50.34180 | D_fake_accuracy: 54.44336
Epoch 182/400 | G_loss: 0.70329 | D_loss: 0.68746 | D_real_accuracy: 52.88086 | D_fake_accuracy: 45.99609
Epoch 183/400 | G_loss: 0.71230 | D_loss: 0.69099 | D_real_accuracy: 38.23242 | D_fake_accuracy: 67.48047
Epoch 184/400 | G_loss: 0.70942 | D_loss: 0.69270 | D_real_accuracy: 50.48828 | D_fake_accuracy: 51.95312
Epoch 185/400 | G_loss: 0.70389 | D_loss: 0.68944 | D_real_accuracy: 54.98047 | D_fake_accuracy: 51.26953
Epoch 186/400 | G_loss: 0.70485 | D_loss: 0.69120 | D_real_accuracy: 46.53320 | D_fake_accuracy: 58.88672
Epoch 187/400 | G_loss: 0.70357 | D_loss: 0.68864 | D_real_accuracy: 58.64258 | D_fake_accuracy: 47.80273
Epoch 188/400 | G_loss: 0.70334 | D_loss: 0.68803 | D_real_accuracy: 54.39453 | D_fake_accuracy: 45.06836
Epoch 189/400 | G_loss: 0.70717 | D_loss: 0.69046 | D_real_accuracy: 49.80469 | D_fake_accuracy: 59.13086
Epoch 190/400 | G_loss: 0.70247 | D_loss: 0.69042 | D_real_accuracy: 40.96680 | D_fake_accuracy: 70.11719
Epoch 191/400 | G_loss: 0.70211 | D_loss: 0.68785 | D_real_accuracy: 57.66602 | D_fake_accuracy: 47.94922
Epoch 192/400 | G_loss: 0.72084 | D_loss: 0.68803 | D_real_accuracy: 44.14062 | D_fake_accuracy: 63.57422
Epoch 193/400 | G_loss: 0.70738 | D_loss: 0.69027 | D_real_accuracy: 55.66406 | D_fake_accuracy: 41.16211
Epoch 194/400 | G_loss: 0.70166 | D_loss: 0.68686 | D_real_accuracy: 61.13281 | D_fake_accuracy: 24.95117
Epoch 195/400 | G_loss: 0.70524 | D_loss: 0.68922 | D_real_accuracy: 45.11719 | D_fake_accuracy: 46.09375
Epoch 196/400 | G_loss: 0.70165 | D_loss: 0.69096 | D_real_accuracy: 53.75977 | D_fake_accuracy: 42.43164
Epoch 197/400 | G_loss: 0.71397 | D_loss: 0.68638 | D_real_accuracy: 57.56836 | D_fake_accuracy: 73.92578
Epoch 198/400 | G_loss: 0.70911 | D_loss: 0.68554 | D_real_accuracy: 59.57031 | D_fake_accuracy: 43.26172
Epoch 199/400 | G_loss: 0.76801 | D_loss: 0.67150 | D_real_accuracy: 40.52734 | D_fake_accuracy: 83.78906
Epoch 200/400 | G_loss: 0.75093 | D_loss: 0.67594 | D_real_accuracy: 70.65430 | D_fake_accuracy: 43.79883
Epoch 201/400 | G_loss: 0.74528 | D_loss: 0.67882 | D_real_accuracy: 54.24805 | D_fake_accuracy: 65.08789
Epoch 202/400 | G_loss: 0.69790 | D_loss: 0.68954 | D_real_accuracy: 70.70312 | D_fake_accuracy: 36.03516
Epoch 203/400 | G_loss: 0.69642 | D_loss: 0.68620 | D_real_accuracy: 61.62109 | D_fake_accuracy: 51.51367
Epoch 204/400 | G_loss: 0.70306 | D_loss: 0.68792 | D_real_accuracy: 53.51562 | D_fake_accuracy: 51.31836
Epoch 205/400 | G_loss: 0.69824 | D_loss: 0.68986 | D_real_accuracy: 53.75977 | D_fake_accuracy: 45.41016
Epoch 206/400 | G_loss: 0.70738 | D_loss: 0.68699 | D_real_accuracy: 58.30078 | D_fake_accuracy: 48.97461
Epoch 207/400 | G_loss: 0.72911 | D_loss: 0.68588 | D_real_accuracy: 45.31250 | D_fake_accuracy: 47.85156
Epoch 208/400 | G_loss: 0.77448 | D_loss: 0.66738 | D_real_accuracy: 53.17383 | D_fake_accuracy: 88.57422
Epoch 209/400 | G_loss: 0.69565 | D_loss: 0.69044 | D_real_accuracy: 75.63477 | D_fake_accuracy: 24.12109
Epoch 210/400 | G_loss: 0.70568 | D_loss: 0.68662 | D_real_accuracy: 68.16406 | D_fake_accuracy: 38.37891
