LD=16
Using: cuda
Epoch 1/200 | G_loss: 1.54086 | D_loss: 0.52654 | D_real_accuracy: 96.28906 | D_fake_accuracy: 100.00000
Epoch 16/200 | G_loss: 1.30925 | D_loss: 0.58029 | D_real_accuracy: 85.98633 | D_fake_accuracy: 91.84570
Epoch 17/200 | G_loss: 1.26117 | D_loss: 0.56793 | D_real_accuracy: 84.42383 | D_fake_accuracy: 95.31250
Epoch 18/200 | G_loss: 1.28418 | D_loss: 0.55566 | D_real_accuracy: 89.74609 | D_fake_accuracy: 96.28906
Epoch 19/200 | G_loss: 1.25613 | D_loss: 0.57320 | D_real_accuracy: 87.50000 | D_fake_accuracy: 88.76953
Epoch 20/200 | G_loss: 1.13293 | D_loss: 0.59576 | D_real_accuracy: 82.08008 | D_fake_accuracy: 83.10547
Epoch 21/200 | G_loss: 1.22992 | D_loss: 0.68210 | D_real_accuracy: 65.38086 | D_fake_accuracy: 65.28320
Epoch 22/200 | G_loss: 0.94369 | D_loss: 0.70091 | D_real_accuracy: 56.20117 | D_fake_accuracy: 60.40039
Epoch 23/200 | G_loss: 0.84994 | D_loss: 0.67861 | D_real_accuracy: 58.39844 | D_fake_accuracy: 70.50781
Epoch 24/200 | G_loss: 0.85651 | D_loss: 0.68621 | D_real_accuracy: 56.68945 | D_fake_accuracy: 67.77344
Epoch 25/200 | G_loss: 0.83057 | D_loss: 0.66339 | D_real_accuracy: 60.74219 | D_fake_accuracy: 83.05664
Epoch 26/200 | G_loss: 0.82566 | D_loss: 0.69574 | D_real_accuracy: 48.58398 | D_fake_accuracy: 63.81836
Epoch 27/200 | G_loss: 0.81941 | D_loss: 0.66420 | D_real_accuracy: 61.66992 | D_fake_accuracy: 80.22461
Epoch 28/200 | G_loss: 0.88307 | D_loss: 0.72149 | D_real_accuracy: 47.07031 | D_fake_accuracy: 57.03125
Epoch 29/200 | G_loss: 1.11886 | D_loss: 0.71750 | D_real_accuracy: 66.30859 | D_fake_accuracy: 76.17188
Epoch 30/200 | G_loss: 1.05747 | D_loss: 0.64983 | D_real_accuracy: 76.36719 | D_fake_accuracy: 88.62305
Epoch 31/200 | G_loss: 0.85898 | D_loss: 0.66055 | D_real_accuracy: 69.48242 | D_fake_accuracy: 69.48242
Epoch 32/200 | G_loss: 0.80135 | D_loss: 0.66366 | D_real_accuracy: 64.35547 | D_fake_accuracy: 78.41797
Epoch 33/200 | G_loss: 0.79327 | D_loss: 0.66667 | D_real_accuracy: 62.93945 | D_fake_accuracy: 77.34375
Epoch 34/200 | G_loss: 0.83512 | D_loss: 0.69702 | D_real_accuracy: 57.22656 | D_fake_accuracy: 56.93359
Epoch 35/200 | G_loss: 0.91411 | D_loss: 0.68840 | D_real_accuracy: 60.49805 | D_fake_accuracy: 55.61523
Epoch 36/200 | G_loss: 0.83335 | D_loss: 0.69454 | D_real_accuracy: 61.81641 | D_fake_accuracy: 53.85742
Epoch 37/200 | G_loss: 0.82432 | D_loss: 0.69872 | D_real_accuracy: 60.20508 | D_fake_accuracy: 49.46289
Epoch 38/200 | G_loss: 0.92651 | D_loss: 0.66401 | D_real_accuracy: 70.11719 | D_fake_accuracy: 78.71094
Epoch 39/200 | G_loss: 0.81213 | D_loss: 0.66326 | D_real_accuracy: 57.12891 | D_fake_accuracy: 84.91211
Epoch 40/200 | G_loss: 0.80234 | D_loss: 0.66083 | D_real_accuracy: 54.63867 | D_fake_accuracy: 82.37305
Epoch 41/200 | G_loss: 0.80226 | D_loss: 0.67972 | D_real_accuracy: 51.36719 | D_fake_accuracy: 71.92383
Epoch 42/200 | G_loss: 0.79079 | D_loss: 0.69301 | D_real_accuracy: 49.12109 | D_fake_accuracy: 59.37500
Epoch 43/200 | G_loss: 0.79116 | D_loss: 0.69551 | D_real_accuracy: 51.02539 | D_fake_accuracy: 57.27539
Epoch 44/200 | G_loss: 0.77977 | D_loss: 0.68928 | D_real_accuracy: 54.19922 | D_fake_accuracy: 60.15625
Epoch 45/200 | G_loss: 0.80312 | D_loss: 0.69535 | D_real_accuracy: 56.54297 | D_fake_accuracy: 49.46289
Epoch 46/200 | G_loss: 0.79796 | D_loss: 0.69682 | D_real_accuracy: 55.22461 | D_fake_accuracy: 51.41602
Epoch 47/200 | G_loss: 0.81539 | D_loss: 0.69796 | D_real_accuracy: 52.83203 | D_fake_accuracy: 44.62891
Epoch 48/200 | G_loss: 0.82223 | D_loss: 0.70756 | D_real_accuracy: 50.14648 | D_fake_accuracy: 41.89453
Epoch 49/200 | G_loss: 0.79601 | D_loss: 0.70718 | D_real_accuracy: 50.00000 | D_fake_accuracy: 44.82422
Epoch 50/200 | G_loss: 0.80511 | D_loss: 0.70222 | D_real_accuracy: 54.83398 | D_fake_accuracy: 41.06445
Epoch 51/200 | G_loss: 0.79593 | D_loss: 0.70135 | D_real_accuracy: 54.00391 | D_fake_accuracy: 48.29102
Epoch 52/200 | G_loss: 0.78749 | D_loss: 0.70525 | D_real_accuracy: 55.46875 | D_fake_accuracy: 45.80078
Epoch 53/200 | G_loss: 0.78823 | D_loss: 0.70116 | D_real_accuracy: 57.37305 | D_fake_accuracy: 42.13867
Epoch 54/200 | G_loss: 0.79756 | D_loss: 0.70375 | D_real_accuracy: 53.80859 | D_fake_accuracy: 44.09180
Epoch 55/200 | G_loss: 0.79270 | D_loss: 0.70692 | D_real_accuracy: 52.00195 | D_fake_accuracy: 43.79883
Epoch 56/200 | G_loss: 0.77341 | D_loss: 0.70719 | D_real_accuracy: 55.02930 | D_fake_accuracy: 41.30859
Epoch 57/200 | G_loss: 0.75982 | D_loss: 0.71204 | D_real_accuracy: 54.05273 | D_fake_accuracy: 34.32617
Epoch 58/200 | G_loss: 0.76694 | D_loss: 0.71481 | D_real_accuracy: 46.97266 | D_fake_accuracy: 36.62109
Epoch 59/200 | G_loss: 0.78204 | D_loss: 0.71518 | D_real_accuracy: 54.24805 | D_fake_accuracy: 32.76367
Epoch 60/200 | G_loss: 0.78218 | D_loss: 0.71283 | D_real_accuracy: 54.49219 | D_fake_accuracy: 32.47070
Epoch 61/200 | G_loss: 0.76453 | D_loss: 0.70412 | D_real_accuracy: 54.10156 | D_fake_accuracy: 40.77148
Epoch 62/200 | G_loss: 0.76641 | D_loss: 0.70455 | D_real_accuracy: 53.12500 | D_fake_accuracy: 35.44922
Epoch 63/200 | G_loss: 0.77619 | D_loss: 0.70829 | D_real_accuracy: 53.46680 | D_fake_accuracy: 36.81641
Epoch 64/200 | G_loss: 0.74764 | D_loss: 0.71318 | D_real_accuracy: 46.82617 | D_fake_accuracy: 35.30273
Epoch 65/200 | G_loss: 0.75057 | D_loss: 0.70873 | D_real_accuracy: 48.14453 | D_fake_accuracy: 40.08789
Epoch 66/200 | G_loss: 0.75286 | D_loss: 0.70583 | D_real_accuracy: 54.29688 | D_fake_accuracy: 39.35547
Epoch 67/200 | G_loss: 0.73837 | D_loss: 0.71093 | D_real_accuracy: 47.70508 | D_fake_accuracy: 33.25195
Epoch 68/200 | G_loss: 0.73941 | D_loss: 0.71289 | D_real_accuracy: 48.92578 | D_fake_accuracy: 32.71484
Epoch 69/200 | G_loss: 0.73512 | D_loss: 0.70444 | D_real_accuracy: 50.73242 | D_fake_accuracy: 36.76758
Epoch 70/200 | G_loss: 0.72551 | D_loss: 0.70349 | D_real_accuracy: 48.87695 | D_fake_accuracy: 45.16602
Epoch 71/200 | G_loss: 0.72893 | D_loss: 0.70620 | D_real_accuracy: 48.58398 | D_fake_accuracy: 35.93750
Epoch 72/200 | G_loss: 0.73209 | D_loss: 0.70640 | D_real_accuracy: 50.04883 | D_fake_accuracy: 38.03711
Epoch 73/200 | G_loss: 0.73065 | D_loss: 0.70826 | D_real_accuracy: 48.77930 | D_fake_accuracy: 38.72070
Epoch 74/200 | G_loss: 0.73212 | D_loss: 0.70172 | D_real_accuracy: 48.29102 | D_fake_accuracy: 40.33203
Epoch 75/200 | G_loss: 0.73231 | D_loss: 0.70362 | D_real_accuracy: 47.90039 | D_fake_accuracy: 41.79688
Epoch 76/200 | G_loss: 0.75128 | D_loss: 0.70793 | D_real_accuracy: 55.46875 | D_fake_accuracy: 33.69141
Epoch 77/200 | G_loss: 0.72976 | D_loss: 0.70410 | D_real_accuracy: 50.53711 | D_fake_accuracy: 39.45312
Epoch 78/200 | G_loss: 0.73086 | D_loss: 0.70021 | D_real_accuracy: 53.12500 | D_fake_accuracy: 38.81836
Epoch 79/200 | G_loss: 0.72550 | D_loss: 0.70425 | D_real_accuracy: 51.22070 | D_fake_accuracy: 34.37500
Epoch 80/200 | G_loss: 0.72982 | D_loss: 0.70301 | D_real_accuracy: 54.83398 | D_fake_accuracy: 35.54688
Epoch 81/200 | G_loss: 0.73387 | D_loss: 0.70272 | D_real_accuracy: 48.14453 | D_fake_accuracy: 36.13281
Epoch 82/200 | G_loss: 0.72838 | D_loss: 0.69866 | D_real_accuracy: 57.03125 | D_fake_accuracy: 35.49805
Epoch 83/200 | G_loss: 0.73237 | D_loss: 0.70125 | D_real_accuracy: 52.39258 | D_fake_accuracy: 34.22852
Epoch 84/200 | G_loss: 0.73364 | D_loss: 0.70321 | D_real_accuracy: 53.80859 | D_fake_accuracy: 31.88477
Epoch 85/200 | G_loss: 0.73566 | D_loss: 0.70161 | D_real_accuracy: 48.19336 | D_fake_accuracy: 37.15820
Epoch 86/200 | G_loss: 0.73600 | D_loss: 0.69983 | D_real_accuracy: 54.54102 | D_fake_accuracy: 40.72266
Epoch 87/200 | G_loss: 0.72798 | D_loss: 0.69894 | D_real_accuracy: 52.34375 | D_fake_accuracy: 37.06055
Epoch 88/200 | G_loss: 0.73077 | D_loss: 0.70050 | D_real_accuracy: 48.77930 | D_fake_accuracy: 37.69531
Epoch 89/200 | G_loss: 0.72148 | D_loss: 0.69910 | D_real_accuracy: 59.37500 | D_fake_accuracy: 35.44922
Epoch 90/200 | G_loss: 0.73013 | D_loss: 0.69721 | D_real_accuracy: 60.00977 | D_fake_accuracy: 35.74219
Epoch 91/200 | G_loss: 0.72402 | D_loss: 0.69897 | D_real_accuracy: 55.51758 | D_fake_accuracy: 38.67188
Epoch 92/200 | G_loss: 0.73059 | D_loss: 0.70045 | D_real_accuracy: 55.85938 | D_fake_accuracy: 34.37500
Epoch 93/200 | G_loss: 0.72793 | D_loss: 0.70086 | D_real_accuracy: 49.12109 | D_fake_accuracy: 35.98633
Epoch 94/200 | G_loss: 0.73091 | D_loss: 0.69633 | D_real_accuracy: 54.15039 | D_fake_accuracy: 40.28320
Epoch 95/200 | G_loss: 0.72438 | D_loss: 0.70236 | D_real_accuracy: 45.75195 | D_fake_accuracy: 39.55078
Epoch 96/200 | G_loss: 0.72694 | D_loss: 0.69863 | D_real_accuracy: 49.95117 | D_fake_accuracy: 42.91992
Epoch 97/200 | G_loss: 0.73299 | D_loss: 0.70015 | D_real_accuracy: 52.39258 | D_fake_accuracy: 37.01172
Epoch 98/200 | G_loss: 0.72551 | D_loss: 0.69900 | D_real_accuracy: 52.19727 | D_fake_accuracy: 41.11328
Epoch 99/200 | G_loss: 0.72774 | D_loss: 0.69579 | D_real_accuracy: 54.05273 | D_fake_accuracy: 42.91992
Epoch 100/200 | G_loss: 0.72909 | D_loss: 0.69398 | D_real_accuracy: 57.03125 | D_fake_accuracy: 40.23438
Epoch 101/200 | G_loss: 0.72304 | D_loss: 0.69668 | D_real_accuracy: 59.57031 | D_fake_accuracy: 37.50000
Epoch 102/200 | G_loss: 0.72364 | D_loss: 0.69637 | D_real_accuracy: 51.36719 | D_fake_accuracy: 43.11523
Epoch 103/200 | G_loss: 0.72707 | D_loss: 0.69813 | D_real_accuracy: 42.52930 | D_fake_accuracy: 49.65820
Epoch 104/200 | G_loss: 0.72430 | D_loss: 0.69518 | D_real_accuracy: 56.54297 | D_fake_accuracy: 42.62695
Epoch 105/200 | G_loss: 0.72546 | D_loss: 0.69236 | D_real_accuracy: 56.88477 | D_fake_accuracy: 45.16602
Epoch 106/200 | G_loss: 0.72702 | D_loss: 0.69648 | D_real_accuracy: 50.63477 | D_fake_accuracy: 41.30859
Epoch 107/200 | G_loss: 0.72901 | D_loss: 0.69744 | D_real_accuracy: 48.53516 | D_fake_accuracy: 43.16406
Epoch 108/200 | G_loss: 0.72675 | D_loss: 0.69412 | D_real_accuracy: 55.85938 | D_fake_accuracy: 44.18945
Epoch 109/200 | G_loss: 0.73053 | D_loss: 0.69406 | D_real_accuracy: 54.10156 | D_fake_accuracy: 41.30859
Epoch 110/200 | G_loss: 0.72845 | D_loss: 0.69576 | D_real_accuracy: 48.38867 | D_fake_accuracy: 47.31445
Epoch 111/200 | G_loss: 0.72107 | D_loss: 0.69394 | D_real_accuracy: 61.18164 | D_fake_accuracy: 42.23633
Epoch 112/200 | G_loss: 0.72059 | D_loss: 0.69419 | D_real_accuracy: 55.95703 | D_fake_accuracy: 41.99219
Epoch 113/200 | G_loss: 0.72116 | D_loss: 0.69255 | D_real_accuracy: 52.78320 | D_fake_accuracy: 44.33594
Epoch 114/200 | G_loss: 0.72473 | D_loss: 0.69331 | D_real_accuracy: 63.28125 | D_fake_accuracy: 36.76758
Epoch 115/200 | G_loss: 0.73143 | D_loss: 0.69404 | D_real_accuracy: 54.54102 | D_fake_accuracy: 43.21289
Epoch 116/200 | G_loss: 0.73193 | D_loss: 0.69135 | D_real_accuracy: 57.22656 | D_fake_accuracy: 45.60547
Epoch 117/200 | G_loss: 0.80364 | D_loss: 0.70202 | D_real_accuracy: 57.86133 | D_fake_accuracy: 55.27344
Epoch 118/200 | G_loss: 0.74516 | D_loss: 0.68610 | D_real_accuracy: 66.55273 | D_fake_accuracy: 57.37305
Epoch 119/200 | G_loss: 0.73765 | D_loss: 0.68987 | D_real_accuracy: 59.27734 | D_fake_accuracy: 60.79102
Epoch 120/200 | G_loss: 0.79177 | D_loss: 0.67882 | D_real_accuracy: 65.23438 | D_fake_accuracy: 62.69531
Epoch 121/200 | G_loss: 0.83218 | D_loss: 0.66705 | D_real_accuracy: 71.87500 | D_fake_accuracy: 66.50391
Epoch 122/200 | G_loss: 0.85764 | D_loss: 0.65745 | D_real_accuracy: 76.90430 | D_fake_accuracy: 71.14258
Epoch 123/200 | G_loss: 0.85216 | D_loss: 0.65187 | D_real_accuracy: 80.17578 | D_fake_accuracy: 72.55859
Epoch 124/200 | G_loss: 0.84344 | D_loss: 0.65059 | D_real_accuracy: 81.49414 | D_fake_accuracy: 75.68359
Epoch 125/200 | G_loss: 0.86469 | D_loss: 0.66957 | D_real_accuracy: 74.90234 | D_fake_accuracy: 58.64258
Epoch 126/200 | G_loss: 0.83515 | D_loss: 0.66340 | D_real_accuracy: 76.02539 | D_fake_accuracy: 62.01172
Epoch 127/200 | G_loss: 0.85552 | D_loss: 0.67023 | D_real_accuracy: 75.39062 | D_fake_accuracy: 62.10938
Epoch 128/200 | G_loss: 0.83480 | D_loss: 0.65725 | D_real_accuracy: 73.92578 | D_fake_accuracy: 70.80078
Epoch 129/200 | G_loss: 0.93905 | D_loss: 0.64977 | D_real_accuracy: 73.58398 | D_fake_accuracy: 74.21875
Epoch 130/200 | G_loss: 0.94222 | D_loss: 0.64738 | D_real_accuracy: 72.36328 | D_fake_accuracy: 76.61133
Epoch 131/200 | G_loss: 0.97307 | D_loss: 0.61929 | D_real_accuracy: 80.07812 | D_fake_accuracy: 83.78906
Epoch 132/200 | G_loss: 0.85895 | D_loss: 0.64999 | D_real_accuracy: 70.75195 | D_fake_accuracy: 79.29688
Epoch 133/200 | G_loss: 0.83055 | D_loss: 0.65979 | D_real_accuracy: 65.86914 | D_fake_accuracy: 70.36133
Epoch 134/200 | G_loss: 0.82825 | D_loss: 0.65739 | D_real_accuracy: 69.97070 | D_fake_accuracy: 76.02539
Epoch 135/200 | G_loss: 0.83131 | D_loss: 0.65628 | D_real_accuracy: 72.60742 | D_fake_accuracy: 75.34180
Epoch 136/200 | G_loss: 0.82984 | D_loss: 0.66782 | D_real_accuracy: 67.57812 | D_fake_accuracy: 71.04492
Epoch 137/200 | G_loss: 0.85849 | D_loss: 0.66913 | D_real_accuracy: 63.33008 | D_fake_accuracy: 67.28516
Epoch 138/200 | G_loss: 0.85287 | D_loss: 0.65847 | D_real_accuracy: 68.26172 | D_fake_accuracy: 71.58203
Epoch 139/200 | G_loss: 0.86017 | D_loss: 0.67688 | D_real_accuracy: 63.28125 | D_fake_accuracy: 60.44922
Epoch 140/200 | G_loss: 0.78357 | D_loss: 0.67984 | D_real_accuracy: 61.42578 | D_fake_accuracy: 66.84570
Epoch 141/200 | G_loss: 0.76662 | D_loss: 0.67496 | D_real_accuracy: 68.11523 | D_fake_accuracy: 65.72266
Epoch 142/200 | G_loss: 0.77527 | D_loss: 0.67766 | D_real_accuracy: 62.84180 | D_fake_accuracy: 69.14062
Epoch 143/200 | G_loss: 0.77006 | D_loss: 0.67137 | D_real_accuracy: 66.74805 | D_fake_accuracy: 68.45703
Epoch 144/200 | G_loss: 0.77418 | D_loss: 0.67574 | D_real_accuracy: 64.45312 | D_fake_accuracy: 69.58008
Epoch 145/200 | G_loss: 0.79217 | D_loss: 0.68068 | D_real_accuracy: 65.77148 | D_fake_accuracy: 64.59961
Epoch 146/200 | G_loss: 0.78446 | D_loss: 0.67850 | D_real_accuracy: 62.40234 | D_fake_accuracy: 68.65234
Epoch 147/200 | G_loss: 0.77971 | D_loss: 0.68153 | D_real_accuracy: 64.06250 | D_fake_accuracy: 60.49805
Epoch 148/200 | G_loss: 0.76533 | D_loss: 0.67943 | D_real_accuracy: 67.33398 | D_fake_accuracy: 61.52344
Epoch 149/200 | G_loss: 0.78314 | D_loss: 0.68106 | D_real_accuracy: 59.27734 | D_fake_accuracy: 64.20898
Epoch 150/200 | G_loss: 0.77972 | D_loss: 0.68049 | D_real_accuracy: 62.59766 | D_fake_accuracy: 63.37891
Epoch 151/200 | G_loss: 0.77305 | D_loss: 0.68223 | D_real_accuracy: 65.18555 | D_fake_accuracy: 58.20312
Epoch 152/200 | G_loss: 0.77411 | D_loss: 0.68233 | D_real_accuracy: 64.84375 | D_fake_accuracy: 61.27930
Epoch 153/200 | G_loss: 0.76848 | D_loss: 0.68400 | D_real_accuracy: 57.37305 | D_fake_accuracy: 59.71680
Epoch 154/200 | G_loss: 0.76913 | D_loss: 0.68298 | D_real_accuracy: 62.84180 | D_fake_accuracy: 58.83789
Epoch 155/200 | G_loss: 0.77429 | D_loss: 0.68415 | D_real_accuracy: 56.49414 | D_fake_accuracy: 64.11133
Epoch 156/200 | G_loss: 0.77441 | D_loss: 0.68547 | D_real_accuracy: 58.25195 | D_fake_accuracy: 57.08008
Epoch 157/200 | G_loss: 0.77185 | D_loss: 0.68040 | D_real_accuracy: 63.47656 | D_fake_accuracy: 62.69531
Epoch 158/200 | G_loss: 0.76438 | D_loss: 0.68109 | D_real_accuracy: 59.52148 | D_fake_accuracy: 67.23633
Epoch 159/200 | G_loss: 0.79732 | D_loss: 0.67019 | D_real_accuracy: 66.35742 | D_fake_accuracy: 68.11523
Epoch 160/200 | G_loss: 0.80744 | D_loss: 0.68124 | D_real_accuracy: 61.66992 | D_fake_accuracy: 61.47461
Epoch 161/200 | G_loss: 0.84204 | D_loss: 0.69260 | D_real_accuracy: 61.27930 | D_fake_accuracy: 52.44141
Epoch 162/200 | G_loss: 0.82241 | D_loss: 0.68626 | D_real_accuracy: 58.78906 | D_fake_accuracy: 62.89062
Epoch 163/200 | G_loss: 0.78757 | D_loss: 0.68253 | D_real_accuracy: 58.05664 | D_fake_accuracy: 63.18359
Epoch 164/200 | G_loss: 0.78689 | D_loss: 0.68729 | D_real_accuracy: 60.30273 | D_fake_accuracy: 56.59180
Epoch 165/200 | G_loss: 0.75986 | D_loss: 0.68620 | D_real_accuracy: 63.37891 | D_fake_accuracy: 60.05859
Epoch 166/200 | G_loss: 0.77265 | D_loss: 0.68135 | D_real_accuracy: 59.61914 | D_fake_accuracy: 66.74805
Epoch 167/200 | G_loss: 0.76935 | D_loss: 0.69132 | D_real_accuracy: 60.88867 | D_fake_accuracy: 57.61719
Epoch 168/200 | G_loss: 0.75998 | D_loss: 0.68130 | D_real_accuracy: 64.35547 | D_fake_accuracy: 59.17969
Epoch 169/200 | G_loss: 0.76117 | D_loss: 0.69193 | D_real_accuracy: 59.91211 | D_fake_accuracy: 56.49414
Epoch 170/200 | G_loss: 0.76352 | D_loss: 0.68755 | D_real_accuracy: 61.42578 | D_fake_accuracy: 58.25195
Epoch 171/200 | G_loss: 0.76173 | D_loss: 0.69193 | D_real_accuracy: 57.76367 | D_fake_accuracy: 55.02930
Epoch 172/200 | G_loss: 0.75849 | D_loss: 0.68856 | D_real_accuracy: 57.12891 | D_fake_accuracy: 55.71289
Epoch 173/200 | G_loss: 0.75262 | D_loss: 0.68906 | D_real_accuracy: 58.93555 | D_fake_accuracy: 57.12891
Epoch 174/200 | G_loss: 0.74927 | D_loss: 0.69165 | D_real_accuracy: 62.84180 | D_fake_accuracy: 55.76172
Epoch 175/200 | G_loss: 0.75054 | D_loss: 0.69210 | D_real_accuracy: 57.86133 | D_fake_accuracy: 50.68359
Epoch 176/200 | G_loss: 0.75228 | D_loss: 0.68824 | D_real_accuracy: 61.47461 | D_fake_accuracy: 56.88477
Epoch 177/200 | G_loss: 0.76344 | D_loss: 0.68916 | D_real_accuracy: 61.96289 | D_fake_accuracy: 52.97852
Epoch 178/200 | G_loss: 0.75670 | D_loss: 0.69054 | D_real_accuracy: 56.93359 | D_fake_accuracy: 55.61523
Epoch 179/200 | G_loss: 0.77165 | D_loss: 0.69299 | D_real_accuracy: 56.98242 | D_fake_accuracy: 51.75781
Epoch 180/200 | G_loss: 0.75729 | D_loss: 0.69487 | D_real_accuracy: 55.27344 | D_fake_accuracy: 55.32227
Epoch 181/200 | G_loss: 0.75088 | D_loss: 0.69157 | D_real_accuracy: 54.05273 | D_fake_accuracy: 58.15430
Epoch 182/200 | G_loss: 0.75480 | D_loss: 0.69397 | D_real_accuracy: 58.74023 | D_fake_accuracy: 51.12305
Epoch 183/200 | G_loss: 0.75671 | D_loss: 0.69002 | D_real_accuracy: 61.47461 | D_fake_accuracy: 54.54102
Epoch 184/200 | G_loss: 0.75393 | D_loss: 0.68991 | D_real_accuracy: 55.32227 | D_fake_accuracy: 54.73633
Epoch 185/200 | G_loss: 0.76138 | D_loss: 0.68704 | D_real_accuracy: 59.37500 | D_fake_accuracy: 55.95703
Epoch 186/200 | G_loss: 0.75319 | D_loss: 0.69174 | D_real_accuracy: 57.91016 | D_fake_accuracy: 50.00000
Epoch 187/200 | G_loss: 0.75832 | D_loss: 0.68790 | D_real_accuracy: 60.64453 | D_fake_accuracy: 56.29883
Epoch 188/200 | G_loss: 0.75458 | D_loss: 0.68681 | D_real_accuracy: 55.85938 | D_fake_accuracy: 58.20312
Epoch 189/200 | G_loss: 0.75762 | D_loss: 0.68205 | D_real_accuracy: 62.40234 | D_fake_accuracy: 61.96289
Epoch 190/200 | G_loss: 0.79425 | D_loss: 0.67424 | D_real_accuracy: 62.89062 | D_fake_accuracy: 70.55664
Epoch 191/200 | G_loss: 0.78491 | D_loss: 0.68550 | D_real_accuracy: 59.61914 | D_fake_accuracy: 59.42383
Epoch 192/200 | G_loss: 0.76113 | D_loss: 0.67801 | D_real_accuracy: 62.30469 | D_fake_accuracy: 64.94141
Epoch 193/200 | G_loss: 0.90302 | D_loss: 0.70074 | D_real_accuracy: 60.83984 | D_fake_accuracy: 52.44141
Epoch 194/200 | G_loss: 0.83590 | D_loss: 0.66454 | D_real_accuracy: 60.74219 | D_fake_accuracy: 73.14453
Epoch 195/200 | G_loss: 0.80178 | D_loss: 0.66890 | D_real_accuracy: 65.28320 | D_fake_accuracy: 67.87109
Epoch 196/200 | G_loss: 0.83261 | D_loss: 0.67103 | D_real_accuracy: 61.32812 | D_fake_accuracy: 74.85352
Epoch 197/200 | G_loss: 0.81869 | D_loss: 0.67488 | D_real_accuracy: 61.91406 | D_fake_accuracy: 69.09180
Epoch 198/200 | G_loss: 0.80249 | D_loss: 0.68100 | D_real_accuracy: 57.08008 | D_fake_accuracy: 66.65039
Epoch 199/200 | G_loss: 0.80868 | D_loss: 0.67366 | D_real_accuracy: 61.66992 | D_fake_accuracy: 66.45508
Epoch 200/200 | G_loss: 0.79138 | D_loss: 0.67201 | D_real_accuracy: 56.54297 | D_fake_accuracy: 71.87500
990 seconds elapsed.

